ID_Karyawan,Nama_Lengkap,Profesi,Perusahaan,Provinsi
25ff895e,Azalea Wastuti,Chief Operating Officer,UD Wacana Lazuardi,Lampung
3fc77db3,Putri Nasyiah,Outdoor activities/education manager,PT Maulana Uwais,Kalimantan Utara
a272e1d9,Olga Salahudin,"Designer, furniture",CV Utami Yolanda Tbk,Papua
7ce9e552,"Rahmi Hutagalung, S.Farm",Print production planner,UD Hariyah Irawan (Persero) Tbk,Aceh
03093b11,H. Galih Kuswandari,IT consultant,PT Salahudin (Persero) Tbk,Kalimantan Barat
8388d9e6,Maimunah Tarihoran,Financial risk analyst,PD Oktaviani,Aceh
15fe9cf3,"R.A. Almira Yulianti, S.Gz",Pathologist,UD Puspasari Lazuardi,Jawa Barat
04d2a0d2,Hj. Novi Suwarno,Tax inspector,CV Haryanti Tbk,Sumatera Utara
e7f42f9d,Amalia Sudiati,"Accountant, chartered",Perum Wijaya Tbk,Nusa Tenggara Barat
ce2629c4,Bakiono Situmorang,Advice worker,UD Gunarto,Nusa Tenggara Timur
211806b2,"Dt. Daru Puspasari, S.H.",Immunologist,PD Prayoga Setiawan,Maluku
da2cff06,"Himawan Manullang, M.Ak",Veterinary surgeon,PT Uwais,Lampung
378f8d71,"Harja Prastuti, S.Gz",Energy manager,PT Usada Halimah (Persero) Tbk,Kalimantan Timur
d3bf805d,Ir. Vivi Pranowo,Chief Operating Officer,PT Wahyudin Salahudin,Kalimantan Timur
f2a4a849,Ulva Kuswandari,Textile designer,CV Ramadan,Jawa Timur
d90ee437,"Puput Situmorang, M.Kom.",Senior tax professional/tax inspector,UD Mardhiyah Kurniawan,Kalimantan Barat
59741517,Kani Situmorang,"Therapist, nutritional",UD Melani Tbk,Kalimantan Tengah
7c1f82d7,"Tgk. Zahra Wijayanti, S.E.I",Trade mark attorney,UD Megantara (Persero) Tbk,Sumatera Utara
a079725c,"Hani Prasetya, M.M.",Architectural technologist,PD Hakim,Papua
b88e64aa,dr. Wage Nasyidah,"Surveyor, quantity",Perum Usamah,Sulawesi Tenggara
a34da677,Sari Suartini,"Psychologist, prison and probation services",UD Laksita Riyanti,Sulawesi Tenggara
b0f3075c,Tgk. Kuncara Wibisono,Regulatory affairs officer,UD Salahudin Novitasari,Nusa Tenggara Barat
24cc62a0,Winda Suryono,Location manager,CV Suartini Jailani,Sulawesi Selatan
7df29045,Xanana Haryanti,Armed forces logistics/support/administrative officer,Perum Hastuti (Persero) Tbk,Maluku
b04f2af5,Dodo Permata,Child psychotherapist,PT Latupono,Jawa Barat
208e3869,drg. Wadi Pangestu,Radiation protection practitioner,PD Suwarno Halim,Kalimantan Tengah
a9063698,Rendy Wastuti,Planning and development surveyor,PT Pradana Nainggolan,Sulawesi Barat
0c705cca,Emil Santoso,Herbalist,PT Prasetyo Ardianto Tbk,Kalimantan Barat
96be8134,Eluh Mardhiyah,Occupational hygienist,Perum Farida,Bengkulu
55d84b50,Kasiyah Situmorang,Scientific laboratory technician,Perum Maulana Natsir,Bali
255e66ce,Zaenab Prayoga,Water quality scientist,CV Waskita (Persero) Tbk,Kalimantan Selatan
e211535b,Zelaya Hartati,"Horticulturist, amenity",CV Iswahyudi Hartati Tbk,Papua
48829ac8,Viktor Pratama,Manufacturing engineer,UD Napitupulu Tbk,Kalimantan Utara
e3dc6696,Iriana Mustofa,General practice doctor,CV Mangunsong Wasita,Kalimantan Tengah
8956dac3,Restu Zulaika,Fast food restaurant manager,Perum Prabowo Aryani (Persero) Tbk,Gorontalo
2b468223,T. Najib Putra,Hydrologist,CV Hakim,DI Yogyakarta
64c6c49b,Daniswara Rajasa,Music therapist,PT Latupono,Kalimantan Timur
68aaed29,"Hamima Saragih, M.Ak",Analytical chemist,PD Mangunsong,Bengkulu
2fa0de21,Lutfan Sitompul,Quantity surveyor,PD Wastuti Setiawan (Persero) Tbk,DKI Jakarta
f0c9bf2a,Hardi Marpaung,Insurance broker,PD Safitri Astuti,Kepulauan Bangka Belitung
4a3a1c16,Bahuwirya Mansur,"Development worker, international aid",Perum Sudiati Hartati Tbk,Nusa Tenggara Barat
9a10b077,Alika Oktaviani,Geophysicist/field seismologist,Perum Winarno,Nusa Tenggara Timur
a194a79f,Zelda Mandala,Architectural technologist,PT Kuswandari (Persero) Tbk,Kalimantan Tengah
8dab65fa,Tgk. Karna Sirait,Chartered certified accountant,UD Marbun,Banten
e63bc5cf,Vanesa Namaga,"Sound technician, broadcasting/film/video",PT Agustina Siregar Tbk,Kepulauan Bangka Belitung
335a2656,Devi Kusmawati,Operational investment banker,CV Saefullah,Bali
152f4ffc,Paulin Sihotang,"Designer, blown glass/stained glass",Perum Saptono,Kepulauan Riau
6e36ef84,Kalim Hasanah,Interpreter,Perum Nainggolan Nasyiah,DI Yogyakarta
f3a8decd,dr. Lembah Utami,Building control surveyor,PT Pudjiastuti Puspasari,Banten
6f816986,"R. Jarwi Rahmawati, S.Sos","Education officer, community",Perum Prakasa Maheswara,Jambi
8b194fa9,dr. Taswir Tamba,Legal secretary,PT Jailani Sirait,Banten
b23c9338,Ratna Ardianto,Heritage manager,UD Mardhiyah Latupono Tbk,Lampung
ebffaf97,Salsabila Sinaga,"Psychologist, educational",PD Prasetya Ardianto,Sulawesi Tengah
77f5d44f,R. Zelaya Sihotang,Medical laboratory scientific officer,UD Jailani,Kalimantan Barat
cb429dd8,"drg. Jane Melani, S.Pt","Nurse, children's",Perum Pradipta Natsir,Kepulauan Riau
8af81bdb,Septi Maryadi,"Pharmacist, community",CV Sinaga Tbk,Papua Barat
97cbbfa5,Hani Hasanah,Production manager,CV Latupono Tbk,Sulawesi Tenggara
397d3db1,Lidya Waluyo,Telecommunications researcher,PT Hastuti (Persero) Tbk,Sumatera Selatan
4ce0bb85,Kajen Siregar,Osteopath,PT Gunarto,Sulawesi Utara
44014145,Ir. Nadia Saefullah,Television floor manager,PT Pangestu,Sumatera Utara
dd643b58,Natalia Lailasari,Museum/gallery exhibitions officer,CV Hakim Situmorang,Bali
629adfbc,Bala Suartini,"Engineer, site",UD Saptono Tbk,Sumatera Selatan
74bfa898,Embuh Prasetya,Applications developer,Perum Mahendra Hidayat (Persero) Tbk,Sulawesi Barat
fcb86bac,"R.A. Carla Mayasari, M.TI.",Arboriculturist,PT Handayani Hasanah (Persero) Tbk,Kalimantan Timur
bcf29439,Lidya Anggriawan,"Conservation officer, historic buildings",PT Salahudin,Kalimantan Timur
c144f19f,"Dipa Mayasari, S.Sos","Scientist, clinical (histocompatibility and immunogenetics)",CV Santoso Prastuti (Persero) Tbk,Papua
ff36bc1d,Irma Hutasoit,"Engineer, biomedical",Perum Firmansyah Susanti Tbk,Sulawesi Selatan
b87b5526,Dasa Tampubolon,"Scientist, clinical (histocompatibility and immunogenetics)",CV Oktaviani,Sulawesi Tengah
9a8d963d,"R.A. Icha Melani, M.Farm",Estate agent,PD Wacana (Persero) Tbk,Jambi
29058449,Bagya Widiastuti,Radio broadcast assistant,UD Lailasari,Kalimantan Barat
740f7d56,H. Saadat Suryatmi,Optometrist,PD Hutasoit,Maluku Utara
75e13311,Mursinin Suwarno,Astronomer,UD Sitorus (Persero) Tbk,DI Yogyakarta
8c5ca1fd,Uda Kurniawan,Set designer,Perum Jailani Latupono,Maluku Utara
c6ac74d6,Cagak Rahayu,Museum/gallery curator,Perum Pangestu Utama Tbk,Sulawesi Tenggara
8733dd4b,Mahmud Wastuti,"Psychologist, prison and probation services",Perum Widiastuti Riyanti,Bengkulu
377a9bb9,Drs. Eka Prakasa,"Engineer, structural",CV Budiyanto (Persero) Tbk,Maluku Utara
f8ee0822,"Dt. Bakiadi Hasanah, M.M.",Computer games developer,PD Firgantoro Tbk,Sumatera Utara
cad1bf30,Hardi Nababan,Optometrist,Perum Rahayu Samosir Tbk,Sulawesi Utara
800486ee,Dewi Hasanah,"Conservator, museum/gallery",CV Wibisono Melani Tbk,DKI Jakarta
4b215cfb,Ifa Sihombing,Food technologist,Perum Budiman Tarihoran,Sulawesi Utara
2d8b1a2d,dr. Karimah Aryani,Actor,PT Budiyanto Namaga,Lampung
99de6349,"Michelle Palastri, S.Psi",Administrator,PD Mandasari Dongoran Tbk,Riau
a4a73ddc,Drs. Patricia Safitri,"Psychologist, sport and exercise",UD Maulana Simanjuntak,Sulawesi Utara
cea47260,Bella Samosir,Museum/gallery curator,UD Pradana Simbolon (Persero) Tbk,Jawa Barat
38522a57,"Hj. Ghaliyati Melani, S.Sos",Network engineer,UD Pangestu,Papua Barat
2fc2272c,Kurnia Hutapea,Radio broadcast assistant,UD Marpaung,Kalimantan Selatan
78b5775a,"Cut Padmi Utami, S.Ked",Chartered accountant,PD Purwanti Napitupulu,Sulawesi Tenggara
edf81780,Emong Simbolon,Copy,UD Sinaga Hartati,Sulawesi Tengah
e3835461,Tgk. Dimas Mansur,Chief Executive Officer,CV Prasetya Tbk,Nusa Tenggara Timur
ee0f2fb6,Digdaya Palastri,Broadcast presenter,CV Anggraini Sihotang Tbk,Bengkulu
e1cd29de,"H. Bagas Prayoga, S.Gz",Pathologist,UD Zulkarnain,Sulawesi Utara
5981cfe7,Karna Hardiansyah,Television/film/video producer,PT Sinaga Haryanti,Lampung
4bc5ec7f,Tgk. Edi Saragih,"Clinical scientist, histocompatibility and immunogenetics",PT Puspita,Gorontalo
50a9ee9b,Surya Hastuti,Psychotherapist,CV Sitompul,Kalimantan Utara
9682d019,Simon Yolanda,Automotive engineer,CV Mandasari (Persero) Tbk,Sulawesi Utara
40438e26,Eka Hariyah,"Engineer, energy",Perum Ardianto Tbk,Nusa Tenggara Barat
d1b6b953,"Agus Sihombing, S.Kom",Sports coach,PD Tamba (Persero) Tbk,Sulawesi Barat
697b3375,Dt. Bakidin Siregar,Adult nurse,UD Lailasari Siregar,Sulawesi Tenggara
1d44c19d,Dagel Maulana,"Horticulturist, commercial",PD Wibisono Winarno,Sumatera Barat
32467242,Ira Rahayu,Water quality scientist,CV Hidayanto (Persero) Tbk,Sulawesi Tenggara
b261dbde,Kamaria Nurdiyanti,Animal nutritionist,Perum Nugroho,Kalimantan Selatan
1350b9fc,Shakila Tampubolon,Technical sales engineer,Perum Hidayanto Tbk,Sulawesi Barat
aab8ca3f,"Gasti Sirait, M.M.",Advertising copywriter,UD Nasyidah Prastuti Tbk,Kalimantan Barat
a25ef4b0,Mahmud Pranowo,Customer service manager,PD Hutapea (Persero) Tbk,Kalimantan Selatan
406781f9,Kawaca Hidayanto,Publishing rights manager,PT Hassanah Tbk,Kalimantan Utara
2148534f,"Gilda Sihotang, S.Gz",Theme park manager,UD Yulianti Tbk,Gorontalo
8bf2359c,Salman Laksita,"Therapist, art",PT Gunawan,Aceh
189fa944,"dr. Zelda Kusumo, M.Farm","Engineer, petroleum",PT Suwarno Salahudin (Persero) Tbk,Sumatera Barat
9a3d76bf,Dt. Uda Mulyani,Forensic psychologist,CV Pratiwi Tampubolon (Persero) Tbk,Jawa Timur
667c1bc6,Cut Farhunnisa Kusumo,"Surveyor, rural practice",PD Palastri Tbk,Sulawesi Barat
089e54ce,Drs. Wirda Suwarno,Event organiser,Perum Andriani Kusmawati,Kepulauan Riau
2cd3ecef,Dr. Hani Mardhiyah,Barista,Perum Saefullah Siregar,Bengkulu
da51d263,Caturangga Mustofa,Travel agency manager,PT Hasanah,Nusa Tenggara Timur
1a19cd0d,Siska Hidayat,Television/film/video producer,CV Prasasta Prasetyo Tbk,Sumatera Barat
a26e7f46,Upik Nurdiyanti,Logistics and distribution manager,PT Mangunsong Lestari,Papua
800c83d1,"Ir. Ian Saefullah, S.T.",Land,PD Halim Pradana,Jawa Barat
745fb408,R.M. Kuncara Mandala,Garment/textile technologist,PD Iswahyudi (Persero) Tbk,Gorontalo
d0d0ea18,Julia Setiawan,Animal technologist,Perum Prasasta,DI Yogyakarta
617e5405,"dr. Agnes Laksmiwati, S.H.","Surveyor, minerals",PD Hakim Tbk,Sulawesi Utara
421d5681,Kemba Nashiruddin,Environmental consultant,PD Mandala Laksmiwati (Persero) Tbk,Jambi
dd8b32bf,Puji Prastuti,Psychotherapist,PD Lazuardi,Kalimantan Barat
1e256ce1,Tami Wahyudin,"Administrator, education",CV Novitasari (Persero) Tbk,Sulawesi Tenggara
45b310ad,Putri Wibowo,Data processing manager,PD Hasanah Simbolon Tbk,Kalimantan Timur
c3a6827a,"Umay Wasita, M.Ak",Diplomatic Services operational officer,PT Kusumo Prakasa Tbk,Kalimantan Barat
d67659bb,"Mumpuni Mustofa, S.T.",Aid worker,PT Maryati Sirait,Gorontalo
4eb260f9,Endra Kurniawan,Recruitment consultant,UD Uyainah,Banten
f12bb816,"Drs. Ivan Hakim, S.T.",Arts development officer,PT Wastuti Tbk,Banten
1bd847e1,R.A. Winda Marpaung,Armed forces operational officer,PT Nashiruddin (Persero) Tbk,Nusa Tenggara Barat
e6ea4adc,Hasta Waluyo,Armed forces technical officer,CV Wibowo Lestari (Persero) Tbk,Maluku
18f5534d,Hesti Mangunsong,Sports administrator,UD Lailasari Namaga Tbk,Jawa Barat
d5ecaae8,"Zahra Waluyo, S.Ked",Arboriculturist,UD Rajata Damanik Tbk,Gorontalo
6e130e81,Bambang Pradipta,Theme park manager,CV Uyainah Tbk,Jawa Tengah
7985d068,Ani Sinaga,Operations geologist,PT Prasetyo Lazuardi,DKI Jakarta
e43211b7,dr. Irfan Pratama,Animator,PT Thamrin Hidayat,Papua
448570e1,"Zulaikha Irawan, S.E.",Oceanographer,Perum Suryatmi,Bali
64fcccda,Ratih Rajasa,"Teacher, early years/pre",PT Saptono Mansur,Nusa Tenggara Barat
11f57133,"Titin Handayani, S.Ked",Therapeutic radiographer,PD Simanjuntak Wastuti Tbk,Riau
caa4f9d5,Jarwi Wahyudin,"Scientist, audiological",CV Maryati,Jambi
29a870a0,Kanda Yuniar,"Teacher, early years/pre",UD Pratama Kusmawati,Banten
917ea0ab,"Luwes Siregar, M.Ak","Research officer, political party",PT Utami Kuswandari (Persero) Tbk,Papua
39334b8a,Among Suryono,Information officer,PT Saptono (Persero) Tbk,Maluku Utara
5d8423cb,"Gawati Laksita, S.Ked",Bookseller,UD Gunarto Zulaika,Maluku
c856d452,Harsanto Purwanti,Commercial/residential surveyor,UD Maryati Maulana (Persero) Tbk,Jawa Timur
eb7b834e,Kayun Widiastuti,Food technologist,CV Prastuti Maulana,Papua Barat
dbdf0c46,Among Andriani,Marine scientist,UD Firmansyah Rajasa,Kepulauan Bangka Belitung
2d564628,"Mariadi Megantara, S.T.",Print production planner,PT Sitorus Tbk,Jawa Tengah
38702755,"R.A. Amelia Saptono, S.Farm",Health visitor,Perum Wijaya,Sulawesi Selatan
145ffb80,Hamzah Sitorus,Insurance broker,PD Sitorus (Persero) Tbk,Jawa Barat
68f790f3,Dewi Puspasari,Architect,PT Pradana Budiman,DI Yogyakarta
d68dcfc9,"Umi Winarno, S.Farm","Research officer, political party",Perum Nasyiah Lazuardi Tbk,Nusa Tenggara Timur
e2473df3,Satya Yuniar,Research scientist (medical),PT Widiastuti Putra,Kepulauan Bangka Belitung
a4b6fc7e,Slamet Haryanti,Ecologist,PD Hutasoit Novitasari,Sulawesi Barat
732c2b8c,Azalea Lazuardi,Art gallery manager,PD Maryati,Kepulauan Bangka Belitung
d0662f91,"Fitria Pratama, M.M.","Psychologist, occupational",Perum Saputra Wastuti Tbk,Kepulauan Riau
f29872ba,Patricia Widodo,"Production designer, theatre/television/film",PD Halim Wulandari,Kepulauan Riau
984343b1,"Ir. Kasiyah Prastuti, S.IP","Designer, fashion/clothing",PD Salahudin (Persero) Tbk,Sulawesi Barat
0f3a71a6,Titi Maryadi,Actuary,PD Hidayat Pertiwi,Kalimantan Selatan
0a721cdc,Dt. Tomi Suryono,Materials engineer,CV Manullang Prasetyo Tbk,Sulawesi Selatan
e6455a3b,Bambang Gunarto,"Investment banker, corporate",PT Mangunsong,Kepulauan Riau
c987ebf2,"R. Tiara Thamrin, S.Sos",Agricultural engineer,PD Yuliarti,Banten
3a9c42ec,Syahrini Melani,"Designer, blown glass/stained glass",CV Salahudin Laksita Tbk,Banten
d49a0293,Siska Yuniar,Arts development officer,CV Nababan Lazuardi Tbk,Jawa Tengah
03239498,Latika Maryadi,Financial trader,CV Uyainah Lazuardi (Persero) Tbk,Jambi
46203359,Zulaikha Hastuti,Ceramics designer,PT Januar Wijaya (Persero) Tbk,DI Yogyakarta
7a6847c6,Ina Natsir,Chief Executive Officer,PT Pertiwi Tbk,Sulawesi Utara
744dd8fe,Dt. Emas Manullang,Soil scientist,PD Hutasoit,Riau
5cec352d,"Jasmin Suryono, S.I.Kom","Surveyor, building control",CV Rahimah (Persero) Tbk,Sulawesi Selatan
9e7cfd15,Alika Ramadan,Advertising copywriter,CV Mandala Tbk,Gorontalo
5eabff82,Sutan Bancar Nurdiyanti,Location manager,Perum Sirait,Kepulauan Bangka Belitung
752336d4,Hana Mandala,TEFL teacher,Perum Gunawan Palastri Tbk,Sulawesi Barat
b9491597,"Ade Haryanti, M.Pd","Scientist, research (life sciences)",Perum Budiyanto (Persero) Tbk,Bali
cf866d55,"dr. Paris Hidayanto, S.E.",Higher education lecturer,PT Santoso Tbk,Riau
723c103a,"Tgk. Aurora Mayasari, S.H.","Engineer, electrical",UD Pangestu Andriani Tbk,Sulawesi Tenggara
81c3269e,Kartika Natsir,Child psychotherapist,PT Firmansyah (Persero) Tbk,Kalimantan Timur
e8085f3c,Mitra Budiyanto,Chiropodist,UD Sitompul Riyanti Tbk,Sumatera Selatan
e3cf7f40,"Calista Wastuti, M.M.",Outdoor activities/education manager,Perum Utami Nurdiyanti (Persero) Tbk,Jawa Tengah
07ac52ad,"Gaman Agustina, M.Ak",Multimedia programmer,Perum Waluyo,Maluku Utara
30330e4d,"Cut Eka Ramadan, S.Psi",Biomedical scientist,Perum Zulkarnain,Maluku Utara
c4728711,Uli Yuliarti,Garment/textile technologist,CV Sihombing (Persero) Tbk,Nusa Tenggara Timur
5215bfdc,Silvia Hariyah,"Geologist, engineering",CV Uwais Wacana,DI Yogyakarta
65543882,"Drs. Yuni Winarno, M.Ak",Optometrist,Perum Ardianto,Kepulauan Bangka Belitung
e4ee7275,Estiawan Ardianto,Travel agency manager,UD Padmasari Latupono Tbk,Kalimantan Tengah
0f7a2562,Dimaz Ramadan,Radio broadcast assistant,PT Aryani Handayani,Gorontalo
0d108639,Rendy Napitupulu,Site engineer,CV Firgantoro Simanjuntak,Kalimantan Timur
cd936157,"Cut Ira Zulkarnain, M.M.",Associate Professor,UD Palastri,Lampung
653cca52,Sadina Saragih,Fashion designer,CV Nasyidah Yuniar Tbk,Kepulauan Riau
710c5658,T. Kariman Mustofa,IT technical support officer,PD Haryanto Hutapea Tbk,Sumatera Selatan
02d7deed,Aditya Saputra,Arboriculturist,Perum Mandasari,Nusa Tenggara Timur
7177e93a,"H. Wardi Hastuti, S.T.",Wellsite geologist,PT Mahendra,Aceh
b5a90552,Salwa Mustofa,Intelligence analyst,CV Prastuti,Lampung
f161d3ad,Jabal Damanik,"Pilot, airline",UD Novitasari,Banten
173a5aeb,Cindy Pertiwi,Training and development officer,PT Laksita Sudiati (Persero) Tbk,Jawa Barat
82f95ad2,Gilda Maryadi,"Psychologist, forensic",UD Hassanah Narpati,Sumatera Selatan
bca72d42,Galih Rahayu,Geoscientist,PD Nugroho Suwarno Tbk,Kepulauan Bangka Belitung
8bedd7ee,Purwanto Hartati,Editorial assistant,PD Wibowo Marpaung,Kalimantan Selatan
7424fb6f,Nalar Yuniar,"Administrator, sports",Perum Hidayanto Mahendra Tbk,Jawa Tengah
785c823b,Galiono Tampubolon,Product/process development scientist,Perum Yuliarti Aryani Tbk,Sulawesi Tenggara
b8712121,Gabriella Sitorus,Operational investment banker,PD Habibi,Sulawesi Selatan
fa753c4b,Kurnia Astuti,Systems analyst,PT Januar Saptono Tbk,Bengkulu
d93178f2,Jagapati Winarsih,"Buyer, retail",Perum Dongoran Tbk,Jawa Barat
bf9f62c5,Febi Utama,Dramatherapist,Perum Hutapea Novitasari,Nusa Tenggara Barat
d57f8fb8,"Fathonah Mandala, M.Pd",Retail buyer,CV Maryadi,Maluku Utara
276c33f9,"Artawan Nashiruddin, M.Ak",Press sub,UD Puspasari Zulkarnain (Persero) Tbk,Sulawesi Tengah
d356e4b7,"Yuliana Yuliarti, M.Farm",Land/geomatics surveyor,UD Manullang Sihotang,DI Yogyakarta
779fe6cb,"Hafshah Maheswara, M.Ak",Records manager,Perum Dabukke Nasyidah,DI Yogyakarta
646fe5b4,"R.A. Hana Setiawan, S.Pd",Medical technical officer,PT Hardiansyah Puspasari,Sulawesi Selatan
f0feb8cc,Salman Tampubolon,"Scientist, research (medical)",PD Santoso (Persero) Tbk,Papua
b59727b5,Pangeran Firgantoro,"Scientist, research (medical)",PD Hidayanto Sinaga (Persero) Tbk,Lampung
cc1cacc2,"Latika Lailasari, S.E.",Best boy,UD Halimah,Kalimantan Tengah
f976429e,Malika Oktaviani,Chartered accountant,PT Hutapea (Persero) Tbk,Papua
8ad4f4ba,"Wani Mustofa, S.H.",Emergency planning/management officer,CV Wibisono,Papua Barat
47113696,Bakianto Prasetyo,Fitness centre manager,PD Padmasari,Banten
d1c21c34,Karen Waskita,Equality and diversity officer,PT Ardianto Maulana,Kepulauan Bangka Belitung
6ae6e378,Karsa Sitorus,"Therapist, occupational",PT Saputra Wibisono,Maluku
6f018a82,"Tari Halimah, S.Sos",Dealer,PT Sudiati,Nusa Tenggara Barat
defed1cd,Warji Suwarno,Chartered certified accountant,CV Sirait,Aceh
42c65be1,Rangga Hakim,Air broker,CV Halimah,Kepulauan Riau
b4797a06,Simon Hardiansyah,Production manager,CV Rahmawati (Persero) Tbk,Sumatera Utara
98d5713e,Lili Nuraini,Hydrographic surveyor,PD Agustina,Sulawesi Utara
9bc6d74f,Juli Hastuti,Agricultural consultant,UD Widodo,Maluku Utara
d49f5eec,Praba Saefullah,Financial planner,Perum Pratiwi Damanik,Lampung
35b726d8,Drs. Taufan Andriani,Water quality scientist,PD Sitorus Irawan,Kalimantan Timur
95b96fb7,"Lintang Kusmawati, S.Pd","Engineer, broadcasting (operations)",CV Puspita Prasetya (Persero) Tbk,Bengkulu
7a30cbe7,"Kamidin Sitorus, S.IP",Jewellery designer,PD Nugroho Rahimah (Persero) Tbk,Nusa Tenggara Timur
e089a1b1,"R.A. Putri Prabowo, M.Pd","Engineer, technical sales",UD Najmudin Nugroho (Persero) Tbk,Sulawesi Selatan
dff4e121,Drajat Haryanto,Solicitor,PD Megantara,Kepulauan Riau
12c77b64,"dr. Hamima Jailani, S.Pd",Research scientist (maths),PT Sirait,Maluku
8d2b6b00,Radika Hardiansyah,Field trials officer,PT Halimah Dabukke (Persero) Tbk,Papua
a72c07fe,"Vanesa Maheswara, M.TI.",Publishing copy,Perum Wibisono (Persero) Tbk,Aceh
7ac2b54a,Tiara Wulandari,Event organiser,PD Dabukke Salahudin,Maluku
5125252e,Nrima Fujiati,Field seismologist,CV Halimah,Riau
83859b83,"Drs. Violet Sihombing, S.Sos",General practice doctor,UD Nuraini Tbk,Kalimantan Utara
9455904e,Calista Laksita,"Production assistant, television",PT Pradana Wibowo,Maluku Utara
67fa4cb3,"Dr. Jamalia Tamba, S.Ked","Journalist, magazine",Perum Latupono Riyanti Tbk,Sumatera Utara
d1ba124c,"R. Sidiq Hartati, S.Kom","Surveyor, land/geomatics",PT Saptono Tbk,Maluku Utara
