ID_Karyawan,Nama_Lengkap,Profesi,Perusahaan,Provinsi
2f4e75bf,Yoga Hastuti,Estate manager/land agent,Perum Zulkarnain Andriani Tbk,Kalimantan Barat
13e0c273,"KH. Luthfi Wasita, S.Pd",Occupational hygienist,PT Sihombing,Nusa Tenggara Timur
dc652f93,Luluh Sihombing,"Psychologist, sport and exercise",UD Setiawan (Persero) Tbk,Bali
6d98a46f,Drs. Cahyanto Nababan,"Engineer, electronics",PT Rajata Najmudin Tbk,DI Yogyakarta
4f249b3e,Slamet Sihombing,Oceanographer,CV Sudiati,Riau
29299216,Nadia Pratiwi,"Conservator, museum/gallery",Perum Wulandari Tbk,Sulawesi Barat
f68640b3,Cici Marbun,Consulting civil engineer,PD Megantara,Papua
c2c022ba,Olga Maulana,"Pharmacist, community",CV Jailani Wahyuni (Persero) Tbk,Kalimantan Timur
361e219b,Ir. Lintang Manullang,"Nurse, learning disability",CV Yuliarti,Bali
e6d76e14,"Hani Sihombing, S.E.I",Amenity horticulturist,UD Palastri Habibi,Nusa Tenggara Timur
77d945d4,Jane Permata,Market researcher,Perum Mahendra (Persero) Tbk,Sumatera Utara
722587c2,"Drs. Jamal Halimah, S.H.",Systems developer,Perum Widodo Nurdiyanti,Kalimantan Selatan
896cc671,Aurora Sihotang,Drilling engineer,PD Mangunsong Sitorus,Jawa Timur
96d53a92,"Aditya Jailani, S.Pt",Information systems manager,UD Kusmawati (Persero) Tbk,Nusa Tenggara Barat
d62b7e17,Paiman Widodo,Exercise physiologist,PD Dongoran Pradipta (Persero) Tbk,Gorontalo
58b7c13a,"Ir. Nadia Farida, S.IP",Broadcast presenter,PD Hidayanto Rahayu,Jawa Timur
ff5e4f2a,Mala Yuliarti,"Geologist, engineering",Perum Puspita,Riau
6212c96b,Melinda Anggriawan,Ophthalmologist,PT Agustina Jailani,Riau
a7631393,"Alika Sitorus, S.E.I",Corporate treasurer,Perum Prabowo Tbk,Sulawesi Utara
d083b1f5,Septi Iswahyudi,Curator,PD Samosir Putra (Persero) Tbk,DKI Jakarta
9af4997a,Anita Nashiruddin,"Engineer, mining",PT Pradana,Banten
52fb73d0,Ajeng Kusmawati,Soil scientist,Perum Maryadi Fujiati Tbk,Riau
073c53a1,Azalea Sihombing,Chartered public finance accountant,UD Hidayat Tbk,Jawa Barat
6e413b43,Marsito Sihombing,Warden/ranger,CV Sinaga,Sulawesi Utara
80c73dd2,"Drs. Jarwadi Haryanto, M.Pd",Geoscientist,UD Sitorus,Jawa Barat
223b2dc4,"Cut Putri Puspasari, M.M.",Quality manager,CV Lazuardi Yolanda (Persero) Tbk,Sulawesi Tenggara
1d0c29ac,Najwa Yolanda,"Restaurant manager, fast food",PD Januar Tbk,Sulawesi Tenggara
cf8daa9b,"Nova Susanti, M.Pd",Recruitment consultant,UD Mangunsong Pertiwi Tbk,Gorontalo
6d8deba3,Asmianto Pradipta,"Social research officer, government",UD Lestari (Persero) Tbk,Kepulauan Riau
8080238b,"Ganda Situmorang, M.Farm",Camera operator,CV Nugroho Uwais,Lampung
e6f376f5,Hartaka Nasyidah,Archaeologist,PD Anggraini (Persero) Tbk,DI Yogyakarta
a99e1799,"Tgk. Yuliana Wulandari, S.IP","Conservation officer, nature",PT Pranowo Siregar (Persero) Tbk,Maluku
8eb63c44,Tgk. Kemba Hakim,Dance movement psychotherapist,UD Handayani (Persero) Tbk,Sulawesi Tengah
0405179c,"Darijan Novitasari, S.Sos",Art gallery manager,UD Putra,DI Yogyakarta
2be232c3,Shania Kuswoyo,"Nurse, children's",Perum Laksmiwati (Persero) Tbk,Jambi
f499f4e8,Ophelia Putra,Maintenance engineer,CV Mulyani Mansur,Kalimantan Timur
259cef87,Drs. Warsita Farida,Magazine journalist,PT Rajasa,Banten
534013c8,dr. Pangeran Tampubolon,Bonds trader,PT Oktaviani,Riau
fa1ec739,"Respati Handayani, S.Ked","Research officer, government",Perum Sitompul Tarihoran Tbk,Kalimantan Selatan
45e529c9,"Ira Gunarto, S.Pd","Editor, film/video",UD Wijayanti Wijayanti (Persero) Tbk,Kalimantan Tengah
529e9abe,"Irma Siregar, S.Psi",Theatre stage manager,PD Salahudin (Persero) Tbk,Kalimantan Selatan
b90094dc,"Rama Rahmawati, S.Ked",Hydrographic surveyor,UD Hassanah Halim,Sumatera Selatan
432c6545,Tgk. Atmaja Kuswoyo,Dealer,PT Handayani Firgantoro (Persero) Tbk,Kalimantan Timur
00b216c9,"Maras Andriani, S.T.",Call centre manager,Perum Yuliarti Yolanda Tbk,Sulawesi Tengah
60fc4f49,Gaduh Saptono,Interpreter,PT Nababan Gunawan,Maluku Utara
c1eadf08,Jaka Salahudin,Archivist,CV Kusmawati Rahimah,Sulawesi Tenggara
4045e1a8,Saiful Simanjuntak,International aid/development worker,UD Tamba Wahyudin Tbk,Sumatera Barat
3e89ae9d,H. Wage Salahudin,Publishing copy,Perum Widiastuti,Kalimantan Selatan
aa92eb6b,Estiawan Hutapea,Music tutor,Perum Haryanto Firmansyah,Maluku
ddc3ba71,Labuh Lazuardi,"Teacher, special educational needs",CV Mandasari,DI Yogyakarta
f2ddabec,Jamil Aryani,"Runner, broadcasting/film/video",PD Anggraini Tbk,Kalimantan Tengah
31ec57de,Rudi Iswahyudi,"Engineer, manufacturing systems",PD Yulianti Waluyo (Persero) Tbk,Jambi
2538c9d2,Zaenab Habibi,Data processing manager,PD Uyainah,Nusa Tenggara Timur
d282705f,Ir. Maimunah Megantara,"Teacher, primary school",CV Manullang Tbk,Nusa Tenggara Barat
7a77f40c,"R.A. Patricia Utama, S.Kom","Administrator, charities/voluntary organisations",PT Rahimah (Persero) Tbk,DI Yogyakarta
7abbc73b,Ilyas Sihombing,Futures trader,Perum Nurdiyanti Yuliarti,Nusa Tenggara Barat
61968c9d,Zahra Kusmawati,Therapeutic radiographer,CV Maulana,Sulawesi Utara
cfd3e6d8,R.A. Kasiyah Samosir,"Horticulturist, amenity",UD Salahudin Tampubolon Tbk,Banten
c3a8987f,Ganep Utami,Transport planner,PD Rahimah Wibisono Tbk,Lampung
b84cf0d1,Darmana Padmasari,Science writer,CV Anggraini (Persero) Tbk,Maluku
4cc8d3a7,Siska Wahyuni,"Education officer, museum",PT Tarihoran Januar (Persero) Tbk,DKI Jakarta
9ffba41d,Wardaya Namaga,"Designer, industrial/product",CV Zulaika Riyanti,Sulawesi Tengah
8c2a7971,"H. Kunthara Wacana, S.Sos",Diplomatic Services operational officer,PD Kuswoyo,Sulawesi Selatan
cb91a599,Anastasia Padmasari,"Scientist, research (maths)",PT Oktaviani Winarno,Papua
32318d6b,Ira Widiastuti,Call centre manager,PD Megantara Dabukke,Banten
7a942da1,Nilam Maryadi,Sports development officer,PT Wijaya Mustofa,Nusa Tenggara Barat
5cad28fb,"Puti Nadine Pratama, M.TI.",Biomedical engineer,PT Kuswandari Thamrin Tbk,Papua
df05d254,Jagaraga Uyainah,Stage manager,Perum Saptono (Persero) Tbk,Jambi
3155bb0c,Ratna Sudiati,Research scientist (life sciences),PT Mandasari,Jambi
b8ad223d,Chelsea Situmorang,Human resources officer,PD Salahudin Nurdiyanti,Sumatera Utara
132a7f0e,"Wira Winarsih, M.TI.",Tax adviser,Perum Manullang Prakasa (Persero) Tbk,Sulawesi Tenggara
c986c1c8,Jane Prastuti,"Engineer, maintenance",CV Mandala (Persero) Tbk,Kalimantan Timur
b38dab85,Margana Tamba,Sports therapist,UD Nasyiah Usada,Aceh
81eaf4e2,Digdaya Siregar,"Administrator, arts",UD Wacana,Kepulauan Riau
d6859fe8,"Puti Nova Pradipta, S.T.",Banker,CV Wijaya Suwarno (Persero) Tbk,Sumatera Selatan
5cf53eab,Ghani Sitompul,Government social research officer,UD Astuti Irawan Tbk,Sumatera Selatan
9c0ce537,Sutan Teddy Wibowo,Product/process development scientist,CV Maheswara,Maluku
4a153938,"Maria Anggriawan, S.Pd","Designer, television/film set",CV Wibisono Utama (Persero) Tbk,DKI Jakarta
d3249aed,Dr. Restu Napitupulu,"Engineer, agricultural",UD Lestari,Riau
c8568403,"Kasusra Wijayanti, S.Sos",Aeronautical engineer,Perum Purnawati Saptono Tbk,Kalimantan Barat
56ca66bc,Ella Lailasari,"Production assistant, radio",UD Pangestu Hartati (Persero) Tbk,Sulawesi Tengah
c8c47cbc,Tgk. Warta Widiastuti,Retail merchandiser,Perum Usamah Agustina (Persero) Tbk,DI Yogyakarta
16e8e89a,Puti Victoria Mandasari,Bonds trader,PD Maheswara (Persero) Tbk,Kalimantan Selatan
9e3765c8,Rini Hardiansyah,"Buyer, industrial",PT Megantara,Bali
03c45f19,Drs. Elon Rajasa,"Scientist, research (life sciences)",Perum Laksita,Maluku Utara
8bbf85b8,Ir. Warsa Nurdiyanti,Technical sales engineer,UD Laksmiwati,Nusa Tenggara Timur
2f9e0626,Dr. Iriana Nurdiyanti,Magazine journalist,UD Hasanah Pangestu (Persero) Tbk,Banten
9db9dbab,Ciaobella Sihombing,Manufacturing engineer,PT Lazuardi Tbk,Nusa Tenggara Timur
e13c6c3b,Yessi Ardianto,"Engineer, structural",Perum Januar Nurdiyanti,Banten
835cd929,"Janet Adriansyah, S.Farm",Environmental health practitioner,PD Sinaga Tbk,Maluku Utara
01979fbb,Yuni Santoso,Phytotherapist,UD Hutagalung (Persero) Tbk,Banten
70ac1d05,Caraka Halim,Oncologist,PD Mansur Yuliarti,Kalimantan Tengah
0b1f6023,Yessi Megantara,Media planner,Perum Situmorang Haryanti,Sumatera Utara
eebbe470,Najwa Utama,"Runner, broadcasting/film/video",PT Nababan Palastri,Kalimantan Selatan
6574fc22,Muhammad Siregar,Commercial horticulturist,CV Farida Tbk,Sulawesi Utara
96dd7316,"Qori Hidayanto, M.Ak",Learning mentor,Perum Rajasa Hakim (Persero) Tbk,Sumatera Selatan
ec57075a,Zulaikha Aryani,Claims inspector/assessor,UD Najmudin Sinaga,Sulawesi Tenggara
ceedfbe3,Prasetyo Megantara,"Accountant, chartered certified",CV Zulkarnain Rahmawati,Papua
550097ca,Wasis Mandala,Jewellery designer,CV Usada Nurdiyanti Tbk,Aceh
5e89326e,Genta Rahayu,Housing manager/officer,PD Waluyo,Sulawesi Tenggara
e08059f7,"R. Maria Marpaung, M.Farm",Astronomer,UD Prastuti,Nusa Tenggara Barat
0972781d,Kartika Hidayat,Drilling engineer,PD Permadi,Sulawesi Tengah
f4ce9ee0,Tedi Palastri,Fish farm manager,CV Damanik Hakim,Sulawesi Selatan
e61e3230,Umar Rahmawati,Senior tax professional/tax inspector,Perum Kusmawati Manullang,Nusa Tenggara Barat
5483d42d,Tgk. Ida Susanti,Forensic scientist,PT Ramadan,Kalimantan Barat
9272cce6,Kambali Mandasari,Estate manager/land agent,UD Hidayanto Purwanti,Sumatera Utara
92628f7e,Omar Pratiwi,Theatre manager,PD Kurniawan Tbk,Kalimantan Tengah
0831de58,Zamira Permadi,Agricultural consultant,CV Thamrin (Persero) Tbk,Sulawesi Tenggara
53b59753,"Eko Napitupulu, M.M.","Restaurant manager, fast food",Perum Wacana Nashiruddin,Kalimantan Tengah
6bf81d50,Embuh Kurniawan,"Engineer, water",PD Nababan,Sumatera Selatan
121ad9bd,Dwi Pertiwi,Communications engineer,CV Adriansyah Hutapea (Persero) Tbk,Kalimantan Utara
351e6647,KH. Taufan Simbolon,"Therapist, music",PT Hutasoit Hidayanto (Persero) Tbk,Sulawesi Barat
e01cb2d1,"R.A. Maimunah Sirait, M.Ak",Clothing/textile technologist,PT Saefullah,Papua
ef23581d,Irsad Yuliarti,"Engineer, water",Perum Melani Hariyah,Nusa Tenggara Timur
8a554d84,"Tgk. Salman Usamah, S.Kom",Airline pilot,PT Setiawan Widiastuti Tbk,Jawa Timur
de2a0297,Cornelia Pranowo,General practice doctor,Perum Prastuti Tbk,Sumatera Utara
680e5719,Dr. Carla Hassanah,"Lecturer, higher education",PD Saputra Tbk,Maluku Utara
7c00cf9b,R.A. Kania Winarno,Lobbyist,UD Hidayanto,Kepulauan Bangka Belitung
025433c7,Tgk. Intan Sihombing,Curator,CV Sitompul,Banten
4bb93896,"H. Purwadi Putra, S.E.","Surveyor, insurance",UD Usada Tbk,Gorontalo
2da43a77,drg. Cengkal Siregar,"Engineer, biomedical",CV Widiastuti Wijaya,Kalimantan Tengah
afa1c16e,Zamira Yulianti,Planning and development surveyor,Perum Lestari Mandasari Tbk,Maluku Utara
45483380,"Kamaria Mahendra, S.IP","Producer, radio",PT Waluyo Manullang (Persero) Tbk,Bali
05a8d564,Ellis Mayasari,"Scientist, clinical (histocompatibility and immunogenetics)",CV Suryatmi Pradipta Tbk,Nusa Tenggara Timur
6267ee48,"Vinsen Anggraini, S.Pd",Control and instrumentation engineer,PD Sitorus,Riau
161b5c98,Mitra Rajasa,Plant breeder/geneticist,UD Haryanti Tbk,Lampung
3be54a05,Dr. Erik Uwais,Company secretary,PT Rajasa Manullang,Jawa Barat
8ea8224c,"Najib Usamah, M.Pd","Engineer, manufacturing systems",UD Utama,Kalimantan Utara
ebc0a8bc,Nilam Nasyidah,"Teacher, adult education",PD Dongoran,Kalimantan Timur
636e6de2,Puti Septi Kuswoyo,Clinical psychologist,Perum Laksmiwati,DI Yogyakarta
7e318bec,Hj. Novi Prastuti,Research scientist (maths),Perum Puspita Saptono,Sulawesi Barat
b823b84e,"Dr. Tami Prasetyo, S.Kom",Pensions consultant,PT Prasetyo,DI Yogyakarta
1f279915,Bakda Novitasari,Trade union research officer,PD Latupono Nurdiyanti (Persero) Tbk,Kepulauan Bangka Belitung
4dfb8959,"Hj. Zalindra Utami, M.Pd",Industrial buyer,UD Nurdiyanti Widodo,Aceh
f04ba47a,Rika Pangestu,Control and instrumentation engineer,Perum Widodo,Banten
72220f1b,Ayu Wahyudin,"Research officer, government",UD Puspasari (Persero) Tbk,Bengkulu
f5b980b9,Nurul Setiawan,"Surveyor, insurance",CV Ramadan Kurniawan Tbk,Aceh
17dc5fab,Saadat Nababan,Automotive engineer,CV Permata,Sumatera Barat
c7f7660c,Arta Pertiwi,Herbalist,PT Aryani Pradipta,Jawa Barat
9934e697,Digdaya Putra,Sports development officer,PT Maryati Budiyanto,Maluku Utara
93f4d988,Hj. Ani Nasyiah,Television floor manager,UD Rahimah Prastuti,Lampung
5cbd3525,"R. Yance Suryatmi, M.TI.",Claims inspector/assessor,PD Budiman (Persero) Tbk,Riau
70ebb620,"Darman Saptono, S.E.",Games developer,PD Zulkarnain (Persero) Tbk,Jambi
b15436ec,"Hj. Yunita Dabukke, S.Psi",Museum education officer,PD Ramadan Nuraini,Sulawesi Selatan
6831eafc,Nasrullah Wibowo,Actor,UD Suryatmi Mandasari,Sulawesi Barat
7b892dcf,Karma Hutasoit,Charity fundraiser,CV Siregar Hassanah,Sulawesi Selatan
e4c2a72c,Elisa Wacana,"Scientist, clinical (histocompatibility and immunogenetics)",PT Simbolon Tbk,Papua Barat
70c996af,"Victoria Samosir, S.IP",Sales promotion account executive,PT Pradana,Jawa Barat
6d4aec0f,"R. Harimurti Permadi, S.Sos","Scientist, research (medical)",PT Waskita Haryanto Tbk,Kalimantan Barat
4ac47fe6,Ratna Waskita,Professor Emeritus,Perum Nasyiah (Persero) Tbk,DI Yogyakarta
e07ac0dd,Ani Prastuti,Production manager,PD Pratama,Riau
3bb4fa81,Hana Prasasta,"Engineer, land",UD Haryanto (Persero) Tbk,Jawa Barat
7e19af67,Elma Prastuti,"Pilot, airline",PT Wibowo (Persero) Tbk,Papua
3125ee10,Jono Nasyiah,"Librarian, public",Perum Permadi (Persero) Tbk,Sumatera Barat
c4e987d3,Drs. Lidya Mulyani,Learning disability nurse,UD Samosir Nasyidah,Sulawesi Tengah
8847060d,Gasti Wibowo,"Embryologist, clinical",PT Hidayat Nasyiah Tbk,Kalimantan Selatan
a350b9f6,Baktiadi Waluyo,Aid worker,PD Hidayat,Bali
e7720dbf,Gilang Aryani,"Engineer, manufacturing",Perum Waskita Damanik,Jawa Barat
13dd3dfe,Wasis Prasasta,Clinical molecular geneticist,PD Oktaviani (Persero) Tbk,Bali
c4d2c643,Talia Mangunsong,Optometrist,PT Tarihoran Farida Tbk,Kalimantan Barat
64f2ef64,Puti Salimah Puspita,"Conservator, museum/gallery",UD Prayoga Tbk,Sumatera Barat
0af3647f,"Drs. Yessi Setiawan, S.Kom",Geoscientist,UD Nainggolan Tbk,Jawa Barat
3eb0de76,Fathonah Haryanti,Community education officer,PD Mayasari,Bengkulu
83b5303e,Caturangga Rahayu,Adult guidance worker,CV Nainggolan Haryanti,Kalimantan Timur
47e72f3d,Jefri Yulianti,Analytical chemist,UD Uwais Tbk,Sumatera Selatan
a60dbf11,"Drs. Ulva Namaga, S.E.I",Printmaker,CV Lestari Pranowo (Persero) Tbk,DI Yogyakarta
226754ea,Harto Hardiansyah,Adult nurse,PD Saputra Suartini,Maluku Utara
b6886e9d,Drs. Vanesa Gunarto,"Education officer, community",Perum Purwanti Hidayat Tbk,Sulawesi Selatan
00f10c30,Ajeng Marbun,Mining engineer,UD Uyainah Tbk,Bengkulu
23bd6090,Juli Marbun,Retail merchandiser,Perum Uwais Najmudin,Maluku
1de9bbd9,"Dr. Dalimin Budiyanto, S.Psi",Commercial/residential surveyor,CV Budiman Hidayanto Tbk,Sulawesi Utara
923f9cca,Bakijan Pangestu,Chartered public finance accountant,UD Lazuardi Tbk,Aceh
a9b1d892,Dr. Salsabila Pratiwi,Manufacturing systems engineer,CV Pangestu Iswahyudi,Sumatera Selatan
1d3edfc4,Ida Prasasta,Sports administrator,UD Habibi,Lampung
078ccc49,Asirwada Purwanti,Air cabin crew,CV Nashiruddin (Persero) Tbk,Sumatera Barat
c257fd2a,Ir. Mujur Wibisono,Press sub,UD Firmansyah Haryanto Tbk,Jambi
4b035e33,"Dr. Dalima Ardianto, S.Farm","Pharmacist, community",UD Budiman,Maluku Utara
1d8d9631,Icha Laksmiwati,Armed forces operational officer,Perum Zulaika Tbk,Sulawesi Barat
79751019,R.M. Adhiarja Adriansyah,Planning and development surveyor,UD Laksmiwati Tbk,Sulawesi Utara
ea7721eb,Ilsa Tarihoran,Personnel officer,UD Palastri Tbk,Aceh
92bfa1b4,Bakianto Lestari,"Engineer, petroleum",CV Kuswoyo Thamrin,Jawa Timur
9f3c07ca,Shakila Maryati,Graphic designer,PD Pangestu Nainggolan,Papua Barat
6501205f,"Jessica Wijayanti, S.Pt","Pharmacist, hospital",CV Zulaika Tbk,Sulawesi Selatan
a2b96ab2,Prabawa Lestari,Public affairs consultant,UD Suwarno (Persero) Tbk,Bengkulu
79b64c5a,Raina Rahayu,Environmental consultant,PT Hartati Haryanti,Papua Barat
e5bc34d7,Rahmi Siregar,"Sales professional, IT",Perum Sitorus Widodo,Sumatera Selatan
e26ff0b2,Laswi Setiawan,Intelligence analyst,UD Purnawati Tbk,Kalimantan Utara
e4eedf56,Laras Safitri,Community education officer,CV Kusmawati,Sulawesi Tenggara
9b3e338e,Jane Mandasari,Wellsite geologist,PT Saputra Hardiansyah,Maluku Utara
54566e68,Bagas Wijayanti,Product/process development scientist,PD Purwanti (Persero) Tbk,Maluku
c2f2ace0,"Tgk. Devi Mandasari, S.Ked",Fish farm manager,PD Lailasari Utama Tbk,Kalimantan Timur
5a70adb4,Virman Hutagalung,Race relations officer,PT Firgantoro Maryadi,Kepulauan Riau
4cea2f43,Oman Prabowo,Armed forces technical officer,PD Waluyo Yuliarti,Jawa Tengah
f241b34e,"Kemal Widiastuti, S.E.",Insurance claims handler,CV Dabukke Winarno,Kalimantan Barat
f6311755,"drg. Padmi Susanti, S.Ked",Museum education officer,UD Melani Siregar (Persero) Tbk,Nusa Tenggara Timur
bb40f46e,Hj. Yunita Kusmawati,Learning mentor,PT Suartini Marbun,Nusa Tenggara Barat
0cdaf6bb,Siska Nashiruddin,Ecologist,CV Marbun Najmudin,Gorontalo
ed75aea1,"Amalia Haryanto, S.E.I",Health service manager,PD Putra Tbk,Jawa Barat
9689912a,Ir. Yunita Prasetyo,"Therapist, music",UD Sirait Puspasari Tbk,Aceh
f9824f1d,Farhunnisa Pudjiastuti,Broadcast engineer,PD Susanti Permata,Maluku Utara
e9ef61b0,"dr. Silvia Haryanti, S.E.I",Ship broker,CV Anggriawan Wijaya,Jambi
0d34378c,Labuh Prasetyo,"Civil engineer, contracting",PD Saputra Waskita (Persero) Tbk,Nusa Tenggara Barat
9a19d06e,Lutfan Winarsih,Sub,CV Halimah,Riau
d856f368,Humaira Firmansyah,"Editor, film/video",CV Usada,DKI Jakarta
4ed3b9d2,Tantri Jailani,"Nurse, mental health",PT Wijayanti Sirait Tbk,Sulawesi Tenggara
f64bc768,Ratna Hardiansyah,Retail merchandiser,Perum Pertiwi Ardianto,Sulawesi Selatan
d23f5a53,"Tgk. Gasti Zulaika, S.Kom",Commercial/residential surveyor,UD Agustina Hastuti,Bengkulu
6c8d5b26,Nilam Salahudin,Magazine journalist,Perum Rahmawati,Aceh
07dd0651,"Sutan Darijan Prasetyo, M.M.",Arboriculturist,PT Nurdiyanti,DI Yogyakarta
79439710,Paiman Pudjiastuti,Secretary/administrator,Perum Rahayu Wijaya,Sulawesi Tenggara
e7601106,"dr. Zaenab Simbolon, S.Kom",Microbiologist,PD Napitupulu (Persero) Tbk,Jawa Tengah
83205dc4,Darmanto Manullang,Bookseller,PT Wulandari,Papua Barat
efa7551f,Sabrina Hardiansyah,Insurance risk surveyor,CV Lailasari Tbk,Jawa Barat
a2551c19,Kayun Sinaga,"Optician, dispensing",PT Tarihoran (Persero) Tbk,Gorontalo
141e3e28,Drs. Betania Wahyuni,Television/film/video producer,UD Usamah (Persero) Tbk,Kalimantan Selatan
a01525cb,Bambang Suryono,Interpreter,PD Rahmawati Mandasari Tbk,Sulawesi Barat
49d90ff8,"Puti Ade Pangestu, S.E.I",Medical laboratory scientific officer,PT Damanik (Persero) Tbk,Papua Barat
13fe94ba,"Kiandra Aryani, S.Ked",Media buyer,PD Hassanah Januar,Sulawesi Barat
2483de3f,Bakda Samosir,Banker,CV Palastri Tbk,Kepulauan Riau
4c732fdd,Ellis Susanti,Drilling engineer,PD Megantara,Kepulauan Riau
91a6ef35,Purwanto Maryati,Product manager,PT Hassanah Kuswandari,Papua
e5cbc4a6,drg. Sari Kusmawati,Orthoptist,Perum Saptono,Maluku Utara
1c30428d,Kurnia Wibowo,"Embryologist, clinical",UD Nashiruddin Tbk,Papua Barat
b56192e1,Ana Simbolon,Educational psychologist,UD Wijayanti Yuliarti (Persero) Tbk,Kalimantan Barat
5e0af022,"dr. Tomi Suryono, S.IP",Diplomatic Services operational officer,PT Nashiruddin Tbk,Sulawesi Tengah
98aaa877,"Ir. Betania Pranowo, S.I.Kom",Pensions consultant,CV Santoso,Sumatera Barat
492fa84d,Eli Mayasari,Financial adviser,UD Palastri (Persero) Tbk,Jambi
2558ee37,Dina Situmorang,Environmental health practitioner,PD Yolanda Permata,Sulawesi Tenggara
cea66871,Tira Uyainah,Structural engineer,CV Hidayanto Wahyuni,Kepulauan Riau
1294a63a,Sutan Najam Situmorang,Microbiologist,UD Hardiansyah Wacana Tbk,Sumatera Selatan
6f2e662b,Hadi Nuraini,Art therapist,Perum Adriansyah Saragih (Persero) Tbk,Bali
ecbf34d8,dr. Unggul Anggriawan,"Investment banker, operational",UD Padmasari Puspasari (Persero) Tbk,Nusa Tenggara Timur
34dae77b,Drs. Adinata Gunarto,Therapeutic radiographer,CV Zulkarnain Mayasari,Sulawesi Tenggara
1a9a2ac7,Cakrabirawa Mansur,Futures trader,PD Najmudin Hartati Tbk,Kepulauan Riau
62a578e9,"KH. Warta Laksita, S.Pd",Interior and spatial designer,PD Hardiansyah (Persero) Tbk,Sumatera Utara
8a3092d2,Ir. Yance Saptono,"Pharmacist, community",Perum Marbun (Persero) Tbk,Sumatera Barat
d5d45972,"Dartono Anggraini, S.H.",Retail merchandiser,Perum Wibowo Manullang (Persero) Tbk,Kepulauan Riau
4cc807a9,"R.M. Daruna Sitompul, M.Ak",Fish farm manager,Perum Maryadi,Kalimantan Selatan
