ID_Karyawan,Nama_Lengkap,Profesi,Perusahaan,Provinsi
f061bcd2,"Mila Zulkarnain, S.E.I",Architectural technologist,CV Permadi (Persero) Tbk,Kalimantan Selatan
28597c09,Cakrabuana Adriansyah,Nutritional therapist,CV Winarsih (Persero) Tbk,Kepulauan Bangka Belitung
c18090d4,"Salsabila Hasanah, S.Sos",Computer games developer,UD Hakim Sudiati Tbk,Sumatera Selatan
27ab5ee1,Ade Wibisono,"Scientist, marine",PT Laksita (Persero) Tbk,Sumatera Barat
100aac9e,Nasim Wibowo,Higher education careers adviser,UD Kusmawati Haryanti Tbk,Sulawesi Utara
d229e8bb,"dr. Ghani Astuti, S.Psi",Estate agent,PT Maryadi,Jawa Tengah
187d4a5e,Dr. Kamila Januar,Contracting civil engineer,PD Padmasari,Bali
7399e77a,Paris Puspita,"Embryologist, clinical",Perum Hardiansyah Sihombing,Maluku
071bce33,Putu Oktaviani,Volunteer coordinator,UD Saptono Saputra Tbk,Kepulauan Riau
7600621f,"Dt. Gading Firmansyah, S.Psi","Engineer, civil (consulting)",PD Gunawan Nainggolan (Persero) Tbk,Kalimantan Selatan
188f4c6c,"Rachel Iswahyudi, M.Pd",Hospital pharmacist,CV Mansur Tbk,Kepulauan Riau
81e56f7d,Muni Halimah,Clinical research associate,Perum Nababan Yuliarti (Persero) Tbk,Bengkulu
5d864e52,Ulva Wastuti,Secretary/administrator,PD Lestari,Jawa Timur
500a97da,Kasiyah Gunarto,Maintenance engineer,CV Utama,Banten
1b803d96,Zelda Kusumo,IT trainer,PT Uyainah (Persero) Tbk,Kalimantan Barat
739a592b,Salsabila Marbun,Planning and development surveyor,Perum Halimah Ardianto,Nusa Tenggara Timur
29988bad,Jaga Megantara,General practice doctor,CV Suryatmi Pranowo,Jawa Timur
f0091925,Jasmani Waskita,Public relations officer,PT Fujiati Wijaya,Kalimantan Tengah
71fd83f2,Sarah Safitri,Production manager,Perum Dongoran (Persero) Tbk,Bengkulu
7f5c471a,"Bancar Salahudin, S.Psi",Comptroller,CV Iswahyudi Tbk,DKI Jakarta
6417ffa9,Latika Sihombing,Community pharmacist,Perum Wibisono Suryono,Sumatera Selatan
6e7a32df,Cahyono Latupono,Advertising copywriter,PD Uyainah (Persero) Tbk,Maluku
e0d11174,Kamila Palastri,"Surveyor, insurance",CV Rajata,Kalimantan Selatan
b9e601e9,Diah Budiyanto,"Engineer, maintenance",Perum Putra (Persero) Tbk,Sumatera Selatan
6933dc1f,"R. Emas Yolanda, S.Sos",Amenity horticulturist,Perum Sitorus Mangunsong (Persero) Tbk,Kalimantan Tengah
e10198fc,Nabila Astuti,Physiological scientist,PT Halim Hardiansyah,Riau
4d1f1cff,"Dt. Ajimat Prastuti, S.Sos","Education officer, environmental",Perum Usada Palastri Tbk,Maluku
f7af4783,Indah Rahimah,"Editor, commissioning",PD Wacana Sudiati,Sumatera Selatan
570ab902,R.A. Hafshah Thamrin,Chief Marketing Officer,UD Kurniawan,Kalimantan Tengah
3e765067,"Harjo Lailasari, S.Pd",TEFL teacher,CV Wulandari (Persero) Tbk,Jawa Tengah
7d985ec7,Imam Lailasari,Web designer,PD Hutasoit Kurniawan (Persero) Tbk,Kalimantan Utara
87dc1bd4,Pangeran Rahimah,"Journalist, newspaper",UD Wahyuni,Sumatera Selatan
c991b2cf,dr. Omar Prakasa,Data scientist,CV Pertiwi Lestari,Sulawesi Tengah
c7df337c,"Cut Ulva Winarsih, S.Gz",Insurance account manager,CV Widodo (Persero) Tbk,Kepulauan Riau
38a41b03,Darmanto Waluyo,"Surveyor, rural practice",PD Thamrin (Persero) Tbk,Maluku
6807dda0,"Ir. Yessi Kusumo, S.Pt","Engineer, structural",Perum Damanik (Persero) Tbk,Jawa Timur
8b973743,Rahayu Fujiati,English as a second language teacher,PT Siregar (Persero) Tbk,Bali
5e8ab151,Ifa Rahimah,Customer service manager,UD Pranowo,Bali
ce857e34,"Maria Kusmawati, M.Pd",Audiological scientist,PD Hariyah,Papua
f3f74cec,Tgk. Ilsa Irawan,"Producer, television/film/video",PD Megantara Dongoran Tbk,Gorontalo
fc1174a6,"Natalia Winarsih, M.Ak",Manufacturing systems engineer,CV Hasanah,Sulawesi Tengah
cddaa216,Samiah Marpaung,Medical technical officer,UD Tampubolon Tbk,Papua
8ead23fa,"dr. Koko Sinaga, S.Psi","Designer, jewellery",PD Prabowo Hariyah,Sulawesi Tenggara
83270a8e,Maria Gunawan,English as a second language teacher,CV Pangestu Susanti,Jawa Barat
dcb35b6b,Jayeng Tamba,Haematologist,CV Aryani,Kepulauan Bangka Belitung
0d7f8905,Prima Zulkarnain,Commissioning editor,PT Purwanti Hutagalung Tbk,Jawa Timur
8cf8d69e,Putri Usada,Web designer,PD Pangestu,Sulawesi Barat
0537c4e5,"Anastasia Puspita, S.Psi","Secretary, company",CV Wijaya Pudjiastuti Tbk,Sulawesi Selatan
a0e41c47,"T. Akarsana Jailani, S.H.",Automotive engineer,Perum Yuliarti Hidayanto,Nusa Tenggara Barat
e8898e06,"Edi Wahyuni, S.H.","Engineer, land",CV Waskita,Maluku
3caa5f35,"Drs. Radika Mansur, S.IP","Engineer, agricultural",UD Lazuardi Laksmiwati,Gorontalo
ccba2f97,Hj. Bella Winarsih,"Sound technician, broadcasting/film/video",PD Wasita Maryadi,Kepulauan Bangka Belitung
1b17d8bb,Hani Megantara,Oceanographer,PT Wacana Budiyanto (Persero) Tbk,Kepulauan Bangka Belitung
abe996cc,Vanya Palastri,Sports administrator,PD Puspita,Gorontalo
984c0698,Labuh Yolanda,Musician,CV Saragih,Lampung
75c9e295,Halima Zulaika,"Scientist, research (life sciences)",PT Nugroho (Persero) Tbk,Kepulauan Riau
ad12e68f,Umar Prayoga,Financial trader,PT Nurdiyanti Sinaga,Sulawesi Tenggara
fa79f63b,"T. Sidiq Suwarno, M.Kom.","Therapist, drama",CV Kusmawati Mansur,Sumatera Selatan
20d1622d,KH. Bagya Saragih,"Psychologist, sport and exercise",PT Lestari Safitri,Kalimantan Tengah
caf3c724,Jaya Ardianto,Police officer,UD Palastri,Bali
c65559ec,"Drs. Raina Sirait, S.Gz",Learning disability nurse,PT Yuniar,Nusa Tenggara Timur
e271ee4a,Qori Ardianto,Broadcast presenter,PD Ramadan Nainggolan,Jawa Tengah
e5a109e5,Drs. Aisyah Nasyidah,"Surveyor, mining",PD Suryono Suartini,Bali
73dbe56b,KH. Rafi Suryatmi,Mental health nurse,CV Sihombing Tbk,Sulawesi Utara
87a9c142,Amalia Maryadi,Radio producer,Perum Maryadi Wacana Tbk,Sumatera Barat
d71405c7,Lidya Marbun,Warden/ranger,PT Sihotang Wulandari,Banten
13afacf1,Amalia Wibisono,Manufacturing engineer,CV Sitompul Firgantoro,Lampung
32c1164c,Kenes Mahendra,Animator,CV Nugroho Setiawan (Persero) Tbk,Papua Barat
4ae2af19,R. Kamila Kusumo,"Restaurant manager, fast food",CV Pertiwi (Persero) Tbk,Banten
b4605fca,Sarah Siregar,"Engineer, control and instrumentation",PT Dabukke,Kalimantan Utara
8e503d01,"Dr. Radika Saragih, S.IP",Architect,Perum Wastuti,Bengkulu
333c4d6b,Zelaya Uwais,Archivist,CV Habibi,Banten
28eb7193,"Rahmi Prasetyo, S.Kom","Engineer, drilling",Perum Nashiruddin,Nusa Tenggara Timur
c65c4687,Dr. Juli Pratiwi,Phytotherapist,Perum Wibisono Pratama (Persero) Tbk,Jawa Tengah
7581ec11,"Jais Sinaga, S.Pt",Research scientist (maths),PD Budiyanto (Persero) Tbk,Sulawesi Tengah
10ab31b5,Vanya Permata,Communications engineer,UD Sihombing,Kalimantan Timur
e6659031,Ibun Salahudin,Dispensing optician,PD Purnawati Wulandari,Papua Barat
aa528da6,Kariman Pudjiastuti,Agricultural engineer,Perum Hastuti (Persero) Tbk,Sumatera Selatan
bc1e3126,Utama Wahyuni,"Production assistant, radio",UD Padmasari,Bali
1f81a71d,"R. Anastasia Wahyudin, S.Sos",Herbalist,PD Sirait Suryatmi Tbk,Sulawesi Barat
41f4d8f4,Dr. Alika Wahyudin,"Engineer, water",CV Firmansyah Damanik Tbk,Jawa Timur
a41a8791,Vivi Situmorang,Television/film/video producer,CV Hasanah Suwarno,Kepulauan Riau
83bb83aa,"Dr. Jasmin Yulianti, S.E.I",Metallurgist,CV Uyainah Melani Tbk,Banten
50e2e03a,Darijan Mardhiyah,"Producer, radio",PD Nashiruddin,Sumatera Selatan
94ef886e,Kartika Safitri,Airline pilot,UD Laksita Tbk,Sulawesi Utara
0abbfb64,Ir. Jumadi Nababan,Charity fundraiser,PT Anggriawan,Nusa Tenggara Barat
6672f637,Ajimin Puspasari,Claims inspector/assessor,Perum Thamrin Prasasta (Persero) Tbk,Kalimantan Selatan
627da8b5,Kamaria Wahyudin,"Therapist, sports",PD Salahudin Rahimah Tbk,Jawa Tengah
44753481,Zulfa Hariyah,Air broker,CV Adriansyah Tbk,Papua Barat
a5a06532,"Drs. Anastasia Melani, M.TI.",Chief Operating Officer,PD Tarihoran Napitupulu Tbk,Sulawesi Tengah
1a89ce1c,Jono Wasita,Civil Service fast streamer,PT Rahmawati,Sulawesi Selatan
54348544,Daniswara Prasetyo,"Accountant, chartered certified",PT Ramadan Kusumo,Maluku
b6aea6d6,"R. Yono Nasyiah, S.Pt",Health visitor,CV Wasita Tbk,Sumatera Selatan
3d22b1e2,Drs. Maida Natsir,"Runner, broadcasting/film/video",PD Pangestu Salahudin,DI Yogyakarta
328cc860,"Nova Utami, M.M.",Dentist,PT Saragih Waluyo,Sumatera Barat
07c90a1d,Kamaria Pangestu,Local government officer,PT Mustofa,Maluku
2b20fb6e,"Drs. Natalia Hariyah, S.T.",Secondary school teacher,Perum Sitompul Wibowo Tbk,Jawa Barat
3b61af6a,Teguh Suartini,Marine scientist,UD Latupono (Persero) Tbk,Kalimantan Utara
73cbb03d,"Cut Bella Winarno, S.Ked",Regulatory affairs officer,PT Adriansyah Sudiati,Maluku
e9635eb9,"Tgk. Padma Natsir, M.M.",Science writer,CV Sihotang Kusumo (Persero) Tbk,Sulawesi Utara
677afa24,Balapati Pratama,Community arts worker,PT Nashiruddin Tbk,Kalimantan Timur
dc0c1baf,Bakianto Hastuti,Radio producer,UD Narpati (Persero) Tbk,Kepulauan Bangka Belitung
eb053a10,"Ratih Situmorang, M.TI.","Engineer, aeronautical",CV Rahmawati (Persero) Tbk,Gorontalo
d98b449c,Heru Lailasari,IT technical support officer,PD Najmudin Widodo,Bali
909899b9,Rina Padmasari,Fitness centre manager,PD Lestari Rahayu Tbk,Bengkulu
5e4cf651,Bakiono Dongoran,"Designer, exhibition/display",CV Aryani,Jawa Barat
f48454de,Kayla Wasita,Sales executive,UD Sudiati Fujiati (Persero) Tbk,Banten
ac3a1eec,Hari Mustofa,"Clinical scientist, histocompatibility and immunogenetics",CV Lailasari,Sulawesi Utara
bf785cf3,"drg. Titi Gunawan, M.M.",Youth worker,PT Palastri,Bengkulu
6827b202,Genta Prayoga,Speech and language therapist,UD Wibowo,Sulawesi Utara
bac95896,Carla Nababan,Hospital pharmacist,UD Halim Hardiansyah Tbk,Jawa Barat
1e7b0ba1,"R. Novi Gunarto, S.H.",Actor,PD Aryani Saptono,Kalimantan Barat
c0f6e078,Rusman Salahudin,Broadcast journalist,PD Oktaviani Tbk,Kalimantan Timur
677b76eb,Kayun Pradana,Dentist,UD Sihombing,Kalimantan Barat
30469cce,Hafshah Suryono,Museum/gallery exhibitions officer,CV Nashiruddin Winarsih,Papua
aae62a6b,"R.A. Sakura Wasita, S.T.","Nurse, learning disability",PT Gunarto Uwais (Persero) Tbk,Kalimantan Selatan
10592f5a,Lantar Yolanda,Communications engineer,PT Narpati Setiawan,Sulawesi Tenggara
db967064,Uchita Hassanah,Aeronautical engineer,UD Thamrin (Persero) Tbk,Kepulauan Bangka Belitung
6a6f8168,Prabawa Prastuti,Psychiatric nurse,UD Ardianto Uyainah,Sulawesi Utara
346456ff,"Tgk. Lantar Mangunsong, M.TI.",Advertising account executive,UD Safitri Napitupulu,Bali
9e89830c,Cakrawala Waskita,Print production planner,PD Wibisono Sudiati (Persero) Tbk,Nusa Tenggara Barat
945cf5ff,"Ian Prasetya, S.T.","Nurse, learning disability",UD Dabukke Tbk,Jawa Barat
83b30d01,Cut Intan Pertiwi,Graphic designer,UD Prasasta Winarsih,DI Yogyakarta
8702681d,"R. Bakda Mansur, M.Kom.",Warden/ranger,PT Sudiati Yuliarti Tbk,Riau
42c61351,Teddy Mardhiyah,Data scientist,PT Maryadi,Sulawesi Tenggara
53835867,Melinda Situmorang,Magazine journalist,CV Maryati,Nusa Tenggara Timur
13c54339,"R. Cornelia Gunawan, S.Pt",Advertising account planner,PT Oktaviani Halimah,Bengkulu
b1a9c7fc,Daruna Hutagalung,Training and development officer,PT Nugroho,Jawa Barat
a3e09cde,"Tgk. Vicky Yuniar, S.E.",Further education lecturer,PD Simanjuntak,Kalimantan Timur
b181d1b4,Dian Anggraini,"Horticulturist, commercial",PT Simbolon Halimah,Kalimantan Selatan
