ID_Karyawan,Nama_Lengkap,Profesi,Perusahaan,Provinsi
c43d6bc0,Cakrabuana Siregar,Chartered certified accountant,Perum Permata (Persero) Tbk,Papua Barat
e3edc6e0,Jessica Pranowo,Operations geologist,UD Wastuti (Persero) Tbk,Maluku Utara
485027aa,"Drs. Harto Irawan, S.Kom","Nurse, learning disability",Perum Halim,Sulawesi Tenggara
483e110d,Hamima Halimah,Retail buyer,UD Pradana,Maluku Utara
07d190fb,Gandi Haryanto,Restaurant manager,PD Megantara (Persero) Tbk,Bali
91c32930,"Prayogo Iswahyudi, M.M.",Psychiatrist,Perum Usamah,Jawa Tengah
dd2f0a27,Putri Prastuti,Nature conservation officer,Perum Santoso Zulkarnain (Persero) Tbk,Kalimantan Selatan
fece82fb,"R.A. Laila Setiawan, S.I.Kom",Facilities manager,Perum Lestari,Sulawesi Utara
335dc87c,Cut Lili Napitupulu,Nutritional therapist,PT Fujiati Sihombing,Nusa Tenggara Timur
f7d37734,Talia Suryatmi,Politician's assistant,PT Halim Winarno Tbk,Lampung
f73ccf20,Jayeng Mardhiyah,Public relations account executive,CV Pradipta Prastuti (Persero) Tbk,Lampung
4b65c159,Lukman Wacana,Advertising account executive,PT Puspita Tbk,Kalimantan Barat
54010722,Warta Aryani,Advice worker,PT Padmasari,Nusa Tenggara Barat
3d955021,R.A. Nadia Budiyanto,"Teacher, music",PT Utama Tbk,Bali
2e6398e4,"Tgk. Mahmud Putra, M.M.","Designer, television/film set",CV Kusumo (Persero) Tbk,Nusa Tenggara Barat
ffc45fc4,"Gaman Laksita, S.T.",Technical brewer,PD Megantara,Sulawesi Selatan
96bdcce0,Amalia Maulana,Chief of Staff,Perum Prakasa Rahmawati,Papua Barat
c266f46d,"Puti Victoria Budiyanto, S.IP",Retail merchandiser,CV Hardiansyah Sihombing (Persero) Tbk,Jambi
ee903525,Cengkal Usada,Chartered management accountant,Perum Winarno,Kalimantan Utara
7ee69531,"Balidin Hakim, S.Farm",Field trials officer,PD Pratiwi Thamrin (Persero) Tbk,Sulawesi Selatan
2301793e,Malik Novitasari,Civil Service administrator,PD Dabukke (Persero) Tbk,Maluku Utara
66566e41,Ani Prakasa,"Conservator, furniture",UD Sihombing Prasetyo Tbk,Sulawesi Tenggara
eab8de5f,Putri Melani,Sports coach,PD Budiyanto Kusumo Tbk,Bengkulu
bf7f55c5,Karen Kuswoyo,"Restaurant manager, fast food",UD Winarno,Sumatera Selatan
e317c8ab,Kasiyah Lazuardi,Jewellery designer,CV Sitorus Tbk,DI Yogyakarta
705e7550,Karimah Usada,"Surveyor, planning and development",CV Utama,Maluku
7fc33b37,Hartana Pradana,Seismic interpreter,Perum Mangunsong Tbk,Bengkulu
106cf7bc,"Tirtayasa Purwanti, M.Ak","Scientist, research (medical)",PT Wibowo Lailasari,Jawa Barat
1e7408b0,Naradi Purwanti,"Pharmacist, community",Perum Suryatmi,Jawa Barat
b2e62e09,Nyoman Maheswara,Tax adviser,PD Suryatmi Wijayanti (Persero) Tbk,Sumatera Selatan
0a3b4faa,Ella Latupono,Company secretary,CV Pratama Tbk,Sumatera Barat
582dc2ef,Bella Waskita,"Designer, interior/spatial",UD Purnawati Wahyuni,Jawa Tengah
b2a88238,"Dt. Kasim Samosir, M.Kom.",Hydrographic surveyor,Perum Yulianti Marpaung,Riau
b863a4dd,Uli Tampubolon,Printmaker,PT Uwais,Jawa Timur
d853fee8,Najib Anggriawan,"Engineer, civil (consulting)",PT Susanti,Maluku
0ed31a5b,Dt. Imam Prastuti,"Exhibitions officer, museum/gallery",CV Mayasari Jailani Tbk,Maluku Utara
267f1411,"Gatot Widiastuti, S.E.",Administrator,Perum Hardiansyah Puspita (Persero) Tbk,Kepulauan Bangka Belitung
6c9c2607,"Nova Widodo, S.E.","Teacher, early years/pre",UD Uwais Sihombing (Persero) Tbk,Kepulauan Riau
58cff550,Cayadi Novitasari,"Therapist, sports",UD Yolanda Nainggolan,Jawa Timur
af59bed5,Ika Sihombing,Interpreter,Perum Suwarno (Persero) Tbk,Papua Barat
3bd65fb9,Drs. Ami Tamba,Data processing manager,CV Zulaika Rajasa Tbk,Bengkulu
a101c242,Rafid Irawan,"Geologist, engineering",UD Sihombing,DKI Jakarta
8cbd6d58,"drg. Dariati Kuswandari, S.Gz",Retail banker,PT Mandasari Tbk,Sulawesi Utara
755faa64,Lukman Winarno,Contracting civil engineer,CV Saefullah Saragih,Sumatera Barat
a550bdae,"Irnanto Pranowo, S.Pt",Biomedical engineer,PT Winarno Wulandari Tbk,DKI Jakarta
910138fe,Kania Tamba,"Teacher, special educational needs",PT Kuswandari,Nusa Tenggara Barat
d0ffc4a5,"Tgk. Slamet Pratiwi, S.E.",Trade mark attorney,Perum Sudiati Prasasta,Nusa Tenggara Barat
c04cad9c,"R. Elisa Safitri, M.TI.",Financial trader,UD Nainggolan,Gorontalo
1408c7ae,Mahesa Sihombing,Hydrologist,Perum Prabowo Tbk,Kalimantan Timur
233c26ca,"Marsudi Haryanto, M.Kom.",Medical secretary,UD Zulaika Namaga,Maluku Utara
304ffa6d,Saka Farida,Mental health nurse,PD Tamba Tbk,Bengkulu
fe1e3ef6,Maya Manullang,"Accountant, chartered management",Perum Pangestu Uwais,Kalimantan Selatan
9668ad7b,Cengkal Pradipta,Medical illustrator,PT Oktaviani,Kalimantan Barat
8d06574f,"Paulin Yolanda, M.Farm",Surgeon,PT Prabowo,Sulawesi Tengah
976da2bd,Catur Kurniawan,"Engineer, materials",UD Setiawan Yuliarti,Papua Barat
5f379346,"dr. Calista Widodo, S.IP",Publishing copy,CV Puspita Hariyah,Jambi
ef3dfac4,Karma Rahayu,Environmental education officer,PT Nuraini Purnawati,DKI Jakarta
174b2d7f,Intan Simbolon,Corporate investment banker,UD Marpaung (Persero) Tbk,Aceh
9e23fff5,Usman Puspasari,"Accountant, chartered certified",CV Kusmawati Kurniawan (Persero) Tbk,Sumatera Utara
8655f857,Salimah Handayani,Metallurgist,Perum Zulaika,Lampung
05dbca13,Zahra Pertiwi,Production manager,Perum Wulandari Tbk,Sumatera Utara
79da0cad,Hendri Hakim,Network engineer,Perum Setiawan Mandala Tbk,Sulawesi Tenggara
bf91f60e,Rudi Safitri,Insurance risk surveyor,CV Pranowo Prabowo (Persero) Tbk,Aceh
fc32e9e2,"Rachel Firgantoro, M.Farm","Psychologist, occupational",PD Wastuti Tbk,Kalimantan Selatan
165e3f23,Taufan Padmasari,"Scientist, physiological",PT Narpati (Persero) Tbk,Lampung
f172cf22,KH. Hartaka Rahmawati,Ophthalmologist,CV Purnawati Kusmawati,Bengkulu
ee493c09,"Heru Permadi, S.Gz",Archaeologist,CV Rahimah Rajasa Tbk,Aceh
e21b6859,"Dt. Bakiadi Hartati, S.Farm","Runner, broadcasting/film/video",UD Agustina,Maluku
d6c84791,Irnanto Kuswoyo,"Education officer, community",CV Gunarto,Sumatera Barat
6ad5503f,Winda Salahudin,Analytical chemist,CV Zulaika Yolanda Tbk,Sulawesi Barat
8abfa800,Ina Napitupulu,"Designer, ceramics/pottery",PT Gunarto Nugroho,Jawa Timur
1da66e42,Yuni Firgantoro,Advertising account executive,PD Wibowo Sinaga,Lampung
4edc7663,Jumadi Agustina,Medical illustrator,CV Susanti Mustofa (Persero) Tbk,Kepulauan Riau
07c34669,Michelle Yolanda,"Therapist, drama",CV Prasetyo,Jawa Tengah
6ed94773,"R.A. Puspa Lailasari, S.Sos",Hydrogeologist,PD Tarihoran Sinaga,Jawa Timur
3d8eb102,R. Putri Prakasa,Insurance claims handler,Perum Sitompul Wacana,Nusa Tenggara Timur
b1f20aec,Luwes Susanti,Veterinary surgeon,CV Zulaika Tbk,Lampung
5f09892f,"Eli Saefullah, S.Farm",Chief Technology Officer,Perum Prasetyo Mansur,Nusa Tenggara Timur
1d3ab00e,Tasdik Suwarno,"Engineer, technical sales",CV Anggriawan Anggraini,Bengkulu
a2cac749,Wirda Widodo,Commercial horticulturist,Perum Firmansyah Putra,Jambi
525eab6b,"KH. Erik Hardiansyah, M.Ak",Banker,Perum Hastuti Zulaika (Persero) Tbk,Sulawesi Utara
9615d5f7,Danu Hutasoit,Gaffer,PT Nasyiah Hutagalung,Kalimantan Barat
43a6d453,Puti Azalea Widiastuti,Photographer,PD Natsir,Kepulauan Riau
d6dcd00d,Tgk. Agnes Hutagalung,Orthoptist,PT Najmudin Tbk,Bali
4e7bf296,"Eva Sitompul, S.Sos",Land/geomatics surveyor,Perum Mustofa Iswahyudi (Persero) Tbk,Jambi
489f69cb,Anita Marpaung,Primary school teacher,Perum Mayasari Anggriawan Tbk,Kepulauan Bangka Belitung
939f82d2,"Jaeman Narpati, M.Kom.",Glass blower/designer,Perum Tamba,Sulawesi Selatan
8136bcc2,"Usman Putra, S.Pd",Video editor,Perum Hardiansyah (Persero) Tbk,Sumatera Barat
39133288,"Drs. Dasa Usamah, S.Kom",Phytotherapist,PD Wastuti Situmorang (Persero) Tbk,Papua
06584bdc,Harto Purnawati,Firefighter,CV Dongoran (Persero) Tbk,Bali
e34aef74,Leo Suartini,Energy engineer,UD Usamah (Persero) Tbk,Kalimantan Timur
60f1cfb9,Diah Tampubolon,Research scientist (physical sciences),CV Gunarto,Kepulauan Bangka Belitung
723a82c9,Jessica Handayani,Stage manager,CV Gunarto Hastuti Tbk,Nusa Tenggara Barat
5eb5574b,Eluh Melani,Broadcast engineer,UD Aryani Dabukke Tbk,Kalimantan Barat
83df1d99,Kasiyah Pranowo,Magazine features editor,PD Fujiati Siregar,Nusa Tenggara Barat
57e26fa0,Hartana Fujiati,Town planner,PD Sitompul Maheswara,Nusa Tenggara Barat
756ae207,"Tgk. Puti Wasita, M.Pd","Psychologist, occupational",UD Kurniawan,Banten
f8d0765b,Rini Marbun,Careers adviser,PD Handayani (Persero) Tbk,Sulawesi Tenggara
a33c150e,Lanang Natsir,Broadcast journalist,PD Kusmawati,Banten
b233d7e9,Padma Haryanto,Sports administrator,PT Thamrin,DKI Jakarta
8f9f52d5,"Yunita Hakim, M.Pd",Osteopath,CV Putra,Sulawesi Selatan
7756b31c,KH. Balijan Novitasari,Facilities manager,UD Kusumo,Kalimantan Tengah
6fb8f748,"T. Kariman Jailani, M.Kom.","Engineer, manufacturing systems",PD Hidayat,DI Yogyakarta
f754ff36,"Puti Hamima Sitorus, M.Ak",Operational researcher,CV Rajata Habibi,Riau
8d2da043,"Omar Mardhiyah, S.IP",Location manager,PT Damanik Prasetyo (Persero) Tbk,Maluku Utara
7c591e85,Dt. Prayitna Utama,"Civil engineer, consulting",PT Halim Zulaika (Persero) Tbk,Jawa Timur
6f813a01,"Ade Widodo, M.Ak","Therapist, nutritional",PT Suryono Mansur,Banten
eb5fb2d0,"R.M. Kasusra Simbolon, S.Kom",Commercial horticulturist,PT Sihombing (Persero) Tbk,Jawa Barat
c63d061a,Gadang Irawan,"Secretary, company",PT Siregar,Jawa Barat
60a1379c,Iriana Hidayat,"Surveyor, minerals",PT Wibisono Sihombing,Nusa Tenggara Timur
afa6258c,Gandi Nurdiyanti,Dealer,PD Anggraini,DI Yogyakarta
6f1facb7,Ian Iswahyudi,"Editor, commissioning",Perum Zulkarnain Tbk,Kepulauan Riau
00743d27,Dewi Lazuardi,"Therapist, speech and language",PD Prayoga,Lampung
2768f1e1,Kezia Situmorang,Production engineer,UD Nashiruddin Tbk,Kalimantan Selatan
9c5e07ec,"dr. Hairyanto Hakim, S.Gz",Database administrator,PT Mayasari,Sulawesi Tenggara
b60de254,Zulfa Simanjuntak,Curator,PT Marbun Tampubolon Tbk,Aceh
b419b068,Eka Winarno,Haematologist,PD Farida,Kepulauan Riau
9bce2be0,"Dt. Hasan Nasyidah, S.Gz",Metallurgist,PT Nasyiah,Sulawesi Barat
49903f3d,Alika Maheswara,"Designer, industrial/product",PT Maryadi Tbk,Sulawesi Barat
e43aa5fb,Puti Eka Padmasari,Manufacturing engineer,PT Mardhiyah Prasetya,Lampung
dc8a4680,"Kemba Prasetyo, S.Pt",Sports coach,PD Simanjuntak Ramadan Tbk,Lampung
87725ee0,"Harjo Hutasoit, S.Farm",Travel agency manager,PD Kuswoyo,Kalimantan Barat
7e653d25,Umar Damanik,Secondary school teacher,Perum Suwarno Novitasari,Papua
7448d9c0,Manah Halimah,Tax adviser,UD Hidayat,Sulawesi Barat
2b5af880,"Yulia Narpati, M.Ak",Press sub,CV Halimah Sihotang (Persero) Tbk,Maluku
b4323f29,Prima Wijaya,Dancer,PD Firmansyah,Jawa Timur
e7d25773,"Puji Hassanah, S.Ked","Engineer, energy",Perum Pratama (Persero) Tbk,Jawa Barat
8ec1c5e4,"Maman Nasyidah, S.Ked",Prison officer,UD Simbolon Lestari Tbk,Lampung
17a253a6,Dina Marbun,Printmaker,UD Gunarto Rajasa Tbk,Maluku
c25f715c,R.M. Halim Pradana,"Teacher, early years/pre",PT Nasyiah Tbk,Sumatera Selatan
b945413a,Nurul Pertiwi,Automotive engineer,PT Simanjuntak Suwarno,DI Yogyakarta
cca6dbc1,Najwa Susanti,Art gallery manager,PD Dabukke,Maluku
2bd50c01,Ir. Farhunnisa Putra,Architectural technologist,PD Suryatmi Permata,DI Yogyakarta
9daee66e,Mustika Purwanti,"Psychologist, occupational",Perum Latupono Laksita,Jawa Tengah
f3b06571,drg. Bagya Hutasoit,"Surveyor, building control",PD Budiman Suryono,Kalimantan Utara
b4e7e237,Zizi Kusumo,Editorial assistant,Perum Budiman,Sumatera Selatan
bdb34303,Ika Agustina,Ambulance person,Perum Dongoran Puspasari,Nusa Tenggara Barat
1043a7e4,Bakti Wahyudin,"Scientist, product/process development",CV Nugroho,Kepulauan Bangka Belitung
dd3bb683,Rangga Anggraini,"Psychologist, forensic",CV Aryani Tbk,Gorontalo
6cb583d9,Ganda Megantara,Field seismologist,PD Purnawati (Persero) Tbk,Sulawesi Tenggara
194d5056,Yulia Prabowo,Conference centre manager,PT Utama,Jambi
33afdb74,Drs. Febi Setiawan,Health physicist,PT Pudjiastuti Novitasari,Kepulauan Bangka Belitung
2d8fa5fc,Makara Budiyanto,"Geologist, engineering",CV Waluyo Tarihoran (Persero) Tbk,Gorontalo
e825c64e,Genta Kurniawan,Risk analyst,PD Jailani Kuswoyo,Bali
558fc16a,Cakrabuana Nuraini,Optometrist,Perum Yuliarti Halim,Papua
f94c950d,Sabrina Rajasa,Public librarian,Perum Nuraini,DKI Jakarta
bf3caec0,R. Ina Kusumo,Banker,PD Tampubolon Saptono Tbk,Nusa Tenggara Timur
ce0d82eb,Jasmani Kuswandari,Lawyer,Perum Tamba Tbk,Nusa Tenggara Barat
8c84444d,Aurora Astuti,"Engineer, electrical",Perum Maryati Tbk,Kepulauan Bangka Belitung
6521e111,"Dr. Kartika Adriansyah, M.M.","Administrator, education",UD Mayasari Usada Tbk,Maluku Utara
73be4e73,"Joko Nugroho, S.I.Kom",Company secretary,CV Widodo Jailani,Sulawesi Selatan
e28de1a5,Elvina Kuswoyo,Camera operator,UD Siregar (Persero) Tbk,Sulawesi Selatan
fb79b4b9,Jamal Haryanti,Farm manager,UD Hidayanto,Sulawesi Utara
7d39d16d,Genta Rajata,Web designer,PT Rajata (Persero) Tbk,Sulawesi Tengah
2e99307c,Harjaya Agustina,Tourist information centre manager,CV Usamah (Persero) Tbk,Maluku
04596534,"Drs. Kiandra Marpaung, M.Ak",Audiological scientist,Perum Saptono,Kalimantan Barat
4e361282,Hani Anggraini,Operations geologist,Perum Rahimah,Bengkulu
717ca2f2,"Hj. Victoria Tarihoran, S.Kom","Development worker, international aid",PT Fujiati Mulyani,Kepulauan Bangka Belitung
bbf6e48d,"Sutan Lurhur Najmudin, S.E.I","Sound technician, broadcasting/film/video",Perum Dabukke Anggriawan,DI Yogyakarta
45dae4db,Natalia Prabowo,Magazine features editor,PT Hutagalung (Persero) Tbk,Nusa Tenggara Timur
4ad784f6,Gangsa Manullang,Nutritional therapist,UD Susanti Nasyidah,Bali
b74483fd,"Ajeng Prasasta, S.Psi",Garment/textile technologist,UD Saptono (Persero) Tbk,Sulawesi Tengah
e7006b39,dr. Mitra Saptono,Restaurant manager,PT Megantara Halim,Jawa Barat
3427caa3,"Dt. Atma Gunarto, S.Psi",Architect,PT Maryadi Tbk,DI Yogyakarta
99322709,Devi Sitompul,Set designer,CV Nurdiyanti,Sumatera Utara
e2a52904,Ayu Rahmawati,"Accountant, chartered certified",PD Pradipta Marbun Tbk,Gorontalo
0f672ddb,Puput Nasyiah,Arboriculturist,CV Nuraini (Persero) Tbk,Jawa Barat
eeaccbf6,"Hj. Melinda Prabowo, S.E.I",Financial risk analyst,Perum Hutagalung Tbk,Jawa Timur
3aa9f4c3,"Dr. Argono Pudjiastuti, S.H.","Engineer, water",PD Winarsih (Persero) Tbk,Sulawesi Selatan
da4989c0,"Dr. Bahuraksa Wibowo, S.Pd",Control and instrumentation engineer,PT Saragih,Kepulauan Bangka Belitung
74bd8c45,drg. Makara Januar,Garment/textile technologist,Perum Halim (Persero) Tbk,Kalimantan Timur
23742448,Sakura Dongoran,Naval architect,PD Damanik,Lampung
3626d4f7,Ir. Kasiyah Hutagalung,"Designer, television/film set",PD Rajata Tbk,Bengkulu
ac5c108a,Wulan Uyainah,"Accountant, chartered public finance",PD Usada Mulyani,Gorontalo
f4602c63,Cornelia Napitupulu,"Research officer, political party",Perum Rajasa Maheswara Tbk,Riau
7e213cc1,Prasetyo Utami,"Administrator, Civil Service",PD Rajasa Haryanto Tbk,Maluku Utara
0379edf1,"Cut Patricia Hassanah, M.Farm",Environmental education officer,PT Gunawan Siregar,Sulawesi Selatan
6bc41702,Nurul Irawan,Risk manager,UD Prayoga Tbk,Riau
28f390c2,T. Lutfan Santoso,Air cabin crew,Perum Agustina,Kalimantan Utara
a82d9885,"Drs. Eka Puspita, S.Pd",Radiation protection practitioner,CV Mahendra Santoso,Kalimantan Barat
761ac67f,Emil Zulaika,Professor Emeritus,PT Waluyo Handayani,Papua Barat
9a9f1c28,Langgeng Manullang,"Research officer, political party",PT Haryanto Pertiwi,Kalimantan Selatan
29840198,Ihsan Hidayanto,Firefighter,UD Ramadan,Jawa Timur
f097116c,"Gilda Sitompul, S.Pd",Economist,UD Wahyuni Utama Tbk,Riau
d86341e0,"Jabal Gunarto, S.Kom",Toxicologist,CV Zulkarnain (Persero) Tbk,Sumatera Barat
818f00d9,Sadina Utami,Fast food restaurant manager,CV Sihotang (Persero) Tbk,Gorontalo
cd54152c,Mustika Lailasari,Ambulance person,CV Jailani Safitri,Maluku Utara
0b819456,Adika Puspasari,Contractor,CV Zulkarnain Handayani (Persero) Tbk,Jawa Barat
3c2c8dd7,Jane Budiman,Data processing manager,PD Yolanda (Persero) Tbk,Maluku Utara
c4d74212,Fitriani Hidayat,Cytogeneticist,PT Kurniawan,Kalimantan Barat
9769aae2,Siti Budiman,"Investment banker, operational",UD Hariyah Sihombing (Persero) Tbk,Kalimantan Timur
313ad78b,Bakda Utami,"Designer, multimedia",UD Sihotang Sihombing Tbk,Kepulauan Riau
4403040f,Bella Nasyiah,Armed forces logistics/support/administrative officer,Perum Palastri Tbk,DKI Jakarta
5fca7fc1,"Cut Lala Marbun, S.Psi",Phytotherapist,UD Wasita,Jawa Barat
bde17117,Jaga Hasanah,Animator,PT Sitompul,Kalimantan Timur
767dee41,Vicky Zulkarnain,Theatre manager,PD Pertiwi Hutagalung,Bali
fb54042e,dr. Titi Mansur,Research scientist (medical),PT Dongoran Aryani (Persero) Tbk,Aceh
373aa3f2,"Paramita Hassanah, S.Kom",Field seismologist,PT Yolanda Tbk,Sumatera Utara
c05602d0,Ilsa Oktaviani,Sports coach,Perum Mangunsong Riyanti (Persero) Tbk,Bengkulu
89fa42e3,T. Reksa Marbun,Electronics engineer,UD Kuswoyo Ramadan,Kepulauan Riau
e4c00cc0,Dt. Rangga Winarsih,Ophthalmologist,Perum Uyainah Samosir (Persero) Tbk,Nusa Tenggara Barat
bcb89b41,"Olivia Riyanti, M.Farm",Herbalist,PD Sihombing (Persero) Tbk,Riau
e25bb2af,Janet Dabukke,Sports administrator,PT Waluyo Halim,Kalimantan Barat
7159435a,Karman Laksita,Rural practice surveyor,CV Anggriawan (Persero) Tbk,Bali
f993bee6,"Parman Yuliarti, S.I.Kom","Production designer, theatre/television/film",PT Usamah,Kalimantan Tengah
64ca3802,Marsito Gunawan,Environmental manager,Perum Tamba Manullang,Kalimantan Timur
08d33ef6,Purwanto Hutagalung,Sport and exercise psychologist,CV Megantara Uyainah,Kepulauan Bangka Belitung
8bb72da7,Shania Wastuti,"Therapist, music",PT Anggraini,Jambi
1e3d2f01,"dr. Kamaria Suwarno, M.M.",Tax adviser,CV Zulaika Santoso Tbk,Gorontalo
0e59f440,"Halima Fujiati, S.Ked","Social research officer, government",PT Nashiruddin Pranowo,Kalimantan Timur
a1d8c9af,Maida Prakasa,Arts development officer,PD Wahyuni (Persero) Tbk,Sumatera Selatan
bbbe80f8,Ir. Leo Hassanah,"Engineer, maintenance (IT)",PT Tarihoran Wahyuni Tbk,DKI Jakarta
adef4edd,Kamila Habibi,Textile designer,UD Dongoran,Kalimantan Timur
a4748cfb,"Omar Astuti, S.I.Kom",Electrical engineer,PD Suryono Rajasa,Aceh
399a6333,Keisha Riyanti,Barista,CV Lestari Yuliarti (Persero) Tbk,Sulawesi Selatan
f00dbd47,Zulaikha Maryadi,Exercise physiologist,PT Kusumo Tbk,Sulawesi Selatan
50b3acac,Tina Suwarno,"Engineer, agricultural",Perum Uwais Tbk,Gorontalo
4a1805c1,Cornelia Rahayu,Translator,UD Manullang Mahendra,Sulawesi Selatan
ab4ae87c,R.A. Jasmin Wastuti,"Surveyor, commercial/residential",Perum Rajasa,Sulawesi Selatan
db175062,Cayadi Sinaga,Immigration officer,PT Sirait (Persero) Tbk,Sulawesi Barat
ecf1b368,"Dian Salahudin, M.M.",Museum/gallery exhibitions officer,PT Simbolon,Sulawesi Tenggara
8c18836d,"Dr. Usyi Wibisono, S.T.","Surveyor, insurance",CV Prastuti (Persero) Tbk,Gorontalo
76cd4b42,Candra Pangestu,Museum/gallery curator,CV Hassanah,Bali
95cabf7b,"Dr. Ghaliyati Purnawati, S.Pt",Site engineer,UD Hariyah Mulyani,Lampung
b2801dcd,"dr. Ilsa Natsir, S.Kom",Neurosurgeon,UD Rajata,Kepulauan Riau
c50b104e,Luthfi Safitri,Restaurant manager,PD Aryani Tbk,Jawa Timur
2c5e0519,"Putri Prasasta, S.Sos",Clothing/textile technologist,UD Namaga Utama (Persero) Tbk,Sumatera Utara
4ece32dc,Dr. Kardi Mayasari,Optometrist,UD Suryono (Persero) Tbk,Bengkulu
