ID_Karyawan,Nama_Lengkap,Profesi,Perusahaan,Provinsi
ad7f7ec6,Nabila Pratiwi,Museum education officer,PD Suryatmi Maryati (Persero) Tbk,Sulawesi Tengah
8641453a,Dartono Handayani,Hydrogeologist,PD Suwarno Anggraini,Sulawesi Tengah
adc1019f,Hj. Yance Rajata,Landscape architect,CV Nasyiah Suryono,Kalimantan Timur
20f68a4f,Rosman Wastuti,Learning mentor,CV Handayani Tbk,Sulawesi Utara
b03a4569,Umar Simanjuntak,Commercial art gallery manager,CV Kurniawan,Sumatera Selatan
7b01d7a1,Puti Zelaya Oktaviani,Ophthalmologist,Perum Waluyo (Persero) Tbk,Sulawesi Selatan
7593b1b3,Rafi Dabukke,Outdoor activities/education manager,PD Hartati Najmudin,Bengkulu
5eb00856,Cut Zamira Suwarno,"Engineer, electrical",PD Kuswoyo Nasyidah,DKI Jakarta
f55f8f02,KH. Gaduh Sitompul,Newspaper journalist,PT Permata Tbk,Gorontalo
eeae3771,Chelsea Rahmawati,Metallurgist,UD Anggraini Gunawan Tbk,Sumatera Utara
b95563d9,"R. Humaira Lestari, S.T.",Newspaper journalist,PT Nuraini Megantara (Persero) Tbk,Banten
8959ae24,Drs. Laila Damanik,Adult nurse,Perum Dongoran,Nusa Tenggara Barat
e1509687,Fitriani Suwarno,"Surveyor, rural practice",UD Suartini Prakasa Tbk,Papua
e5e4478e,Praba Hidayanto,Equality and diversity officer,PT Saragih Pudjiastuti (Persero) Tbk,Gorontalo
f43372f6,"Dt. Warji Winarsih, S.E.","Conservation officer, historic buildings",UD Nugroho Riyanti (Persero) Tbk,Sulawesi Tenggara
93a3c91f,"R. Diana Maulana, M.Kom.",Theatre manager,CV Salahudin Nurdiyanti Tbk,Maluku Utara
09c53e2d,"Maida Nurdiyanti, S.T.",Armed forces technical officer,CV Sirait Tbk,Bengkulu
11030c7d,"Putri Thamrin, M.TI.",Museum/gallery curator,PD Usada Tbk,Banten
cec92ec7,H. Kunthara Haryanto,"Teacher, English as a foreign language",Perum Ramadan,Kalimantan Timur
336494c9,R. Latika Wibowo,Pathologist,CV Siregar Tbk,Gorontalo
823ad1d7,Ajeng Tampubolon,Chemical engineer,CV Widodo,Banten
a8b8a368,Mulyanto Mahendra,Hydrogeologist,CV Haryanto Hastuti,Kepulauan Riau
add79136,Dr. Gadang Sihotang,Further education lecturer,UD Iswahyudi Uyainah Tbk,Kalimantan Utara
ac19f73a,"Kamila Maheswara, S.T.","Accountant, chartered",UD Hasanah,Sulawesi Barat
38b45e23,Putri Maulana,Manufacturing systems engineer,Perum Permata Thamrin,Maluku
4f25a6f3,Iriana Sinaga,Publishing copy,PT Anggriawan Winarno (Persero) Tbk,Aceh
b15c2ddd,Umay Kusmawati,"Librarian, academic",PT Santoso Rajata (Persero) Tbk,DKI Jakarta
a6497319,Eli Habibi,"Administrator, local government",PD Sudiati Mandala,Kepulauan Bangka Belitung
c37a91f6,Gamani Rahayu,"Programme researcher, broadcasting/film/video",PT Maheswara,Papua Barat
b87a32a0,"Tgk. Asmuni Hariyah, M.M.",Engineering geologist,Perum Irawan (Persero) Tbk,Riau
8c77731c,Koko Pradana,Glass blower/designer,CV Rahayu Hidayat Tbk,Sulawesi Tengah
32adcddc,Darimin Wijaya,Accounting technician,CV Situmorang Pudjiastuti,Sulawesi Tenggara
66537c49,Lala Ardianto,Event organiser,UD Zulaika Hartati,Jawa Barat
8c66b0e7,Ade Padmasari,Sports development officer,UD Winarno Saragih Tbk,Maluku
5c013d58,KH. Kenzie Wahyuni,"Designer, television/film set",UD Nashiruddin,Kalimantan Selatan
6d59199b,"Muni Melani, S.Psi",Astronomer,CV Marpaung Puspasari,Jambi
719266ee,Eka Waluyo,Careers adviser,Perum Puspasari Tbk,Kalimantan Timur
f567033b,"Rahman Nurdiyanti, S.Sos","Teacher, secondary school",CV Nasyidah Najmudin,DKI Jakarta
e93e4c6e,Intan Hidayanto,"Scientist, clinical (histocompatibility and immunogenetics)",UD Maheswara Utami,Sulawesi Barat
e616185c,"Yani Usamah, S.Ked",Art therapist,UD Wacana Samosir,Jawa Timur
17fbf435,"Puspa Rahimah, S.Psi",Armed forces logistics/support/administrative officer,UD Ramadan (Persero) Tbk,Kepulauan Bangka Belitung
c60278de,Mila Wacana,Advertising copywriter,CV Samosir (Persero) Tbk,Maluku Utara
585c7437,"Prasetya Nuraini, M.Kom.",Multimedia specialist,CV Purnawati,Banten
8abab4d2,Virman Narpati,Osteopath,PD Pratiwi (Persero) Tbk,Jawa Barat
38654309,"Radit Ardianto, S.E.I",Film/video editor,Perum Ardianto (Persero) Tbk,Sulawesi Barat
19b6338f,Melinda Halimah,Investment analyst,CV Nasyiah Tbk,DI Yogyakarta
2b78a64c,Laswi Kusumo,Newspaper journalist,Perum Hutasoit,Sulawesi Tengah
3ff165a4,Ajimin Utama,"Producer, television/film/video",Perum Wasita,Kalimantan Tengah
c5dbef2e,Chelsea Melani,Lawyer,UD Haryanti Wahyuni,Jawa Timur
5bbde0d1,Tgk. Ratna Kuswoyo,"Teacher, special educational needs",PD Nasyidah,Papua Barat
24c3f327,Siti Saefullah,Acupuncturist,UD Dongoran Wasita Tbk,Kalimantan Barat
6a0cbb7d,Galar Sihombing,Bookseller,CV Adriansyah Tbk,Sulawesi Utara
7aaab5f7,"Dewi Kurniawan, S.T.",Cytogeneticist,UD Melani Tbk,Gorontalo
43b21392,Silvia Handayani,"Scientist, biomedical",PT Natsir,Kalimantan Barat
71f7d9e6,Kardi Yuliarti,"Engineer, broadcasting (operations)",PT Utama,DKI Jakarta
d0425c69,Violet Irawan,Equities trader,CV Jailani,Sumatera Barat
c6f35758,Luhung Setiawan,Insurance account manager,CV Winarno,Aceh
3a8c44dd,Lamar Wibowo,IT technical support officer,CV Puspasari Tbk,Kalimantan Barat
036337a2,"T. Prayoga Maryati, S.I.Kom",Occupational hygienist,PD Lestari (Persero) Tbk,Bali
ad8e37fe,Ir. Edi Hidayat,Trading standards officer,PD Thamrin,Papua
db49b5f9,"Dr. Rachel Kusumo, M.Kom.","Programmer, multimedia",UD Mansur Yulianti (Persero) Tbk,Maluku
18f75042,Gaman Santoso,Chiropractor,UD Rajata Tbk,Nusa Tenggara Timur
5e75b2ac,"Kani Hutasoit, S.H.","Therapist, nutritional",PT Sitompul Wulandari,Aceh
de7b41d4,"Ir. Budi Riyanti, S.IP",Civil Service administrator,PD Puspita (Persero) Tbk,Kalimantan Barat
92331926,"Ellis Kurniawan, M.Pd",Futures trader,PT Wibowo Kusumo (Persero) Tbk,Sumatera Utara
976c7def,Icha Andriani,Psychiatric nurse,UD Lailasari Adriansyah,Nusa Tenggara Barat
afc952eb,Hesti Wahyudin,Recruitment consultant,PT Maulana Hidayanto,Aceh
783d9fac,"Maryadi Megantara, S.Farm","Scientist, audiological",Perum Haryanto Wastuti,DKI Jakarta
955284b5,"Drs. Amelia Mardhiyah, S.Pt",Environmental health practitioner,PT Widodo,Jawa Barat
a7daccd5,Bajragin Puspasari,Web designer,Perum Setiawan Tbk,Bali
cd34daf0,Leo Kusumo,"Teacher, secondary school",PT Yulianti Prayoga,Sulawesi Barat
58113f18,"R. Kasiran Nasyiah, S.T.",Paramedic,Perum Pratiwi Situmorang Tbk,DI Yogyakarta
b7be4bb6,Jasmin Wijayanti,"Presenter, broadcasting",PD Anggriawan Maheswara Tbk,Nusa Tenggara Barat
81f3a43f,Ida Nainggolan,"Clinical scientist, histocompatibility and immunogenetics",CV Samosir Melani (Persero) Tbk,Lampung
006d6add,"drg. Catur Prasetyo, S.E.I",Insurance risk surveyor,PT Marpaung,Aceh
9ddb93f2,"Belinda Nugroho, M.Pd",Electronics engineer,CV Putra Tbk,Kepulauan Bangka Belitung
467bafef,"R.A. Hani Ramadan, S.Pd",Administrator,PT Oktaviani,Sulawesi Utara
76b02858,"drg. Arsipatra Prasetya, S.E.",Geographical information systems officer,PD Marbun,Kepulauan Bangka Belitung
782d57f5,Dalima Wibisono,Regulatory affairs officer,UD Adriansyah,Maluku
d39b3ca5,"Warji Widodo, S.Gz",Marketing executive,UD Situmorang Thamrin Tbk,Aceh
3a017085,drg. Samiah Suryatmi,"Programmer, multimedia",UD Hutapea (Persero) Tbk,Aceh
958dcbdf,Tania Salahudin,Retail manager,Perum Novitasari Sihombing (Persero) Tbk,Sulawesi Selatan
5dee6134,drg. Azalea Pratiwi,Art gallery manager,PT Wastuti Firmansyah,Maluku Utara
a5cd1593,Cut Fitria Hutasoit,Psychiatrist,UD Tamba,Lampung
741b1f35,Lukman Sihombing,Planning and development surveyor,CV Anggriawan,Kepulauan Riau
5e270f21,dr. Bella Maulana,Broadcast engineer,PT Nashiruddin (Persero) Tbk,Banten
23e99cb5,Dinda Maryadi,Museum/gallery curator,PD Budiman,Sulawesi Utara
b7bd1b5e,Victoria Marpaung,Water engineer,CV Kuswandari (Persero) Tbk,Kalimantan Selatan
e4be1a3e,Aditya Adriansyah,"Engineer, civil (consulting)",PT Suwarno,Papua
efb8e09b,Tira Thamrin,Forensic psychologist,PT Mahendra (Persero) Tbk,Jambi
020318e3,Martani Nasyiah,"Surveyor, minerals",Perum Winarno Nurdiyanti (Persero) Tbk,Banten
a60b6063,"Gada Suwarno, S.H.","Engineer, site",Perum Prasetyo,Banten
58d47063,Dadap Zulkarnain,"Solicitor, Scotland",PD Hassanah,Nusa Tenggara Barat
c4f11817,"Hj. Halima Winarsih, M.Kom.",Clothing/textile technologist,PD Lestari Purwanti (Persero) Tbk,Sulawesi Tengah
35c38bdd,"Ina Tarihoran, M.Pd",Pensions consultant,UD Safitri Tbk,Sumatera Selatan
b793a8b9,"Bagus Wastuti, S.Pd","Civil engineer, contracting",Perum Oktaviani Susanti Tbk,Bengkulu
78143814,Putu Laksita,Event organiser,PD Saefullah Widiastuti Tbk,Kalimantan Timur
134ddcf2,Rini Wibowo,"Conservator, furniture",PD Mansur Adriansyah,Sulawesi Selatan
d07563c0,Azalea Purwanti,Set designer,CV Maryadi Tamba,Kalimantan Barat
805df5cf,"Dr. Ghaliyati Damanik, S.E.I",Magazine journalist,Perum Jailani Tbk,Bali
f0e3bc93,Tgk. Nalar Permadi,Intelligence analyst,PT Narpati,Kalimantan Tengah
97e3dfed,"Dr. Labuh Mulyani, M.Ak",Cytogeneticist,PT Budiman Tbk,Jawa Barat
0503fcff,Warta Nurdiyanti,Camera operator,PT Hutasoit Tbk,Kalimantan Selatan
886a264c,Puti Zahra Santoso,Marketing executive,PT Yulianti Tbk,Bali
eaf4cb5f,Oliva Januar,Psychotherapist,PD Suwarno Pratiwi (Persero) Tbk,Jambi
4435260b,Ifa Anggraini,"Teacher, adult education",CV Marpaung Melani (Persero) Tbk,Bali
0dd0e56a,"R. Raihan Waluyo, M.TI.","Surveyor, planning and development",Perum Maheswara Halimah,DKI Jakarta
0f05c022,Syahrini Sihombing,Chiropodist,UD Farida (Persero) Tbk,DKI Jakarta
21e7d9de,"dr. Unggul Mulyani, M.Kom.",Therapeutic radiographer,UD Wastuti Tbk,Aceh
5f056a0f,Banawi Jailani,Legal secretary,CV Prastuti Mandala,Gorontalo
34ea4d15,Nurul Hastuti,Armed forces logistics/support/administrative officer,PD Widodo,Banten
7f23021d,Drs. Icha Siregar,Contracting civil engineer,Perum Haryanto Tbk,DKI Jakarta
6cdb650e,Paramita Setiawan,Actuary,Perum Wahyudin Usamah (Persero) Tbk,Maluku Utara
df3bd928,Gamanto Hidayat,"Lecturer, further education",PD Puspita Marpaung Tbk,Papua
cf4d4b5e,Hj. Fitriani Hakim,Tourism officer,PT Prasetya,Jawa Timur
c49eadae,"Ellis Rahayu, S.Gz",Database administrator,Perum Maulana,Lampung
c3a06859,Hartana Hakim,Building services engineer,Perum Lailasari Hutasoit Tbk,Kepulauan Bangka Belitung
fb57b33a,Nasim Puspita,Commercial horticulturist,Perum Rajata Tbk,Bali
41deb90b,Warsita Natsir,"Research officer, trade union",Perum Andriani Maulana,Bengkulu
b5fd2076,Titi Samosir,Publishing rights manager,CV Prayoga Puspita Tbk,Maluku Utara
a077b85f,Chelsea Namaga,"Surveyor, commercial/residential",PD Tampubolon Permata Tbk,Nusa Tenggara Timur
c445b289,"R. Zelda Yolanda, M.M.",Chartered certified accountant,CV Situmorang Hutagalung,Riau
844fc86a,T. Gaiman Uyainah,"Librarian, academic",UD Farida,Jawa Barat
2255ce4c,Jelita Saputra,"Teacher, special educational needs",Perum Siregar Halim Tbk,Kalimantan Tengah
0fd9d27d,Vivi Maulana,Telecommunications researcher,PD Halim (Persero) Tbk,Maluku
f99c26fe,Lurhur Putra,Glass blower/designer,Perum Nugroho (Persero) Tbk,Jambi
cb82235b,Gatra Zulaika,Heritage manager,Perum Sitompul Prayoga (Persero) Tbk,Lampung
70fee10d,Fitria Handayani,Hydrogeologist,CV Rahayu,DI Yogyakarta
e7cfaa3d,Puti Queen Sitorus,Commercial art gallery manager,Perum Adriansyah,Kalimantan Utara
d89b5aab,Zulfa Mansur,Learning mentor,PD Waluyo Simanjuntak,Jawa Tengah
34e5c86b,Dt. Luluh Simanjuntak,"Programmer, multimedia",PT Utama,Sumatera Utara
5aeac3b3,Dr. Cakrawala Nugroho,Fashion designer,PD Firgantoro Pratama,Kalimantan Tengah
8e2da4a1,Amelia Widiastuti,"Scientist, product/process development",CV Narpati Rajata,DKI Jakarta
0fac6f70,Harjaya Suryono,Electrical engineer,UD Widodo Tbk,Kalimantan Utara
8fe17944,Darmaji Mandasari,"Clinical scientist, histocompatibility and immunogenetics",Perum Mardhiyah (Persero) Tbk,Gorontalo
d045b2d9,Prayitna Ardianto,Sport and exercise psychologist,CV Situmorang,Sumatera Utara
64520caf,"Cut Zulaikha Waluyo, M.Ak",Bonds trader,CV Prastuti Marpaung,Sulawesi Barat
c4c416ac,Pangestu Prabowo,Actor,PT Rahimah Mayasari (Persero) Tbk,Sulawesi Tenggara
e9169a7e,Pandu Hardiansyah,Financial risk analyst,PD Lazuardi Tbk,Kepulauan Riau
edbff6b7,Chelsea Hidayanto,Museum/gallery conservator,CV Tampubolon Prabowo,Maluku
9fd450c2,Alambana Fujiati,Chief Marketing Officer,PT Pranowo,Sulawesi Utara
70b04606,"Teddy Mahendra, S.Psi",Midwife,CV Napitupulu Lailasari Tbk,Maluku Utara
05a5125e,Ikhsan Salahudin,Animator,Perum Salahudin,Kalimantan Tengah
3c62860b,"Tgk. Kezia Prasasta, S.Farm",Theme park manager,UD Sitompul Wibowo Tbk,Sulawesi Utara
b59aa703,"R. Rini Pertiwi, S.E.",Public relations officer,Perum Yolanda Mayasari (Persero) Tbk,Kalimantan Tengah
6e37011a,Gawati Wibisono,Fashion designer,PT Saptono (Persero) Tbk,Lampung
913c2a95,Mursita Sudiati,Herbalist,PT Mahendra Mulyani Tbk,Sumatera Barat
154ea687,Vanya Simanjuntak,Curator,PT Santoso Saragih Tbk,Bali
1c6ff5f3,Ir. Septi Wibisono,TEFL teacher,PD Handayani Tbk,Kalimantan Barat
c4482f34,Julia Maulana,Sales executive,UD Yolanda,Kepulauan Bangka Belitung
94ce724c,Karna Mayasari,Wellsite geologist,CV Lestari,Papua
754247f6,Jatmiko Simanjuntak,Artist,PT Wibowo,Papua
5614eda5,Ira Mandala,Technical sales engineer,Perum Natsir,Jawa Barat
74ba068e,"Garan Januar, S.I.Kom",Chief of Staff,PD Ramadan Tbk,Sulawesi Selatan
dd7a0974,Drs. Caraka Saefullah,Race relations officer,CV Prasetya Mardhiyah (Persero) Tbk,Kalimantan Selatan
b236a1af,Wisnu Rajata,"Designer, multimedia",PD Napitupulu Tbk,Kepulauan Bangka Belitung
9c4a7bf3,"dr. Eva Lazuardi, S.Sos",Airline pilot,UD Firmansyah,Aceh
e2d4e5e3,Maida Puspasari,Market researcher,Perum Farida Hutagalung,Kepulauan Riau
a861c846,Wisnu Permata,Best boy,CV Rahimah Tbk,DI Yogyakarta
7a640431,R. Garang Wahyuni,Oncologist,PD Siregar,Sulawesi Barat
4b8a379a,Yusuf Sihombing,"Designer, fashion/clothing",PD Nainggolan (Persero) Tbk,Riau
5bb942a4,Aswani Siregar,"Sales professional, IT",PT Usamah (Persero) Tbk,Jawa Barat
00bb035c,Sabri Wulandari,Learning mentor,CV Maheswara,Papua Barat
66778ec0,Cawuk Waluyo,"Education officer, environmental",PD Prabowo,Aceh
8bd5a433,R.M. Yosef Marpaung,Retail manager,Perum Hartati Tbk,Sumatera Selatan
d414b43f,Gawati Pradipta,Newspaper journalist,CV Marpaung Susanti Tbk,DKI Jakarta
995c15c4,Jessica Yuniar,Sports administrator,Perum Maryati,Kepulauan Riau
4358b680,Dr. Kayla Prasetyo,Chief Strategy Officer,PD Pudjiastuti Suryatmi (Persero) Tbk,DI Yogyakarta
e937d17b,"Chandra Simbolon, S.Psi","Designer, blown glass/stained glass",PT Palastri Mustofa,Maluku Utara
a310ee3e,Johan Saefullah,"Psychologist, prison and probation services",PT Uyainah,Kalimantan Timur
39002b0e,Nova Nugroho,Secretary/administrator,PD Sitompul Prasetyo,Jambi
af385570,Mila Manullang,Clinical embryologist,PT Simanjuntak,Sulawesi Barat
84322bbf,Cut Natalia Pertiwi,Radio broadcast assistant,UD Pratama Tbk,Riau
86f6a5be,Kani Mustofa,Chief Technology Officer,CV Putra Winarsih,DKI Jakarta
33dd43ea,drg. Zamira Situmorang,General practice doctor,UD Siregar (Persero) Tbk,Jawa Timur
fe80678f,"Purwadi Mustofa, M.M.","Pilot, airline",Perum Pangestu Laksmiwati,Jambi
37f29cd6,"Puti Lidya Utami, S.T.",Retail merchandiser,PT Padmasari Mardhiyah,Sulawesi Tengah
0a079b73,"Sutan Alambana Suryono, S.IP",Seismic interpreter,PT Rahayu Ramadan (Persero) Tbk,Kalimantan Utara
beb7fb27,"Cinta Permadi, S.Farm",Commissioning editor,UD Zulkarnain,DKI Jakarta
40ba9404,"Labuh Megantara, S.Pd",Actor,PT Jailani Hardiansyah,Banten
f86f0d4e,dr. Harjaya Tamba,"Scientist, water quality",UD Hasanah Wastuti,Sumatera Selatan
1b350385,"drg. Opan Kurniawan, S.E.I",Passenger transport manager,UD Sitorus Prasasta,Aceh
9e464d39,Kasim Kuswandari,Insurance risk surveyor,PD Usada (Persero) Tbk,Sulawesi Tengah
0d120c47,Ajeng Kurniawan,"Therapist, occupational",Perum Padmasari Hakim Tbk,Kalimantan Tengah
f0b2d467,Sutan Manah Mahendra,Museum/gallery curator,CV Sudiati Suryatmi,Jawa Barat
8a9d1258,Indah Mardhiyah,Advertising copywriter,PD Suwarno Saefullah (Persero) Tbk,Sumatera Utara
1d42e6f5,KH. Rama Kusmawati,Professor Emeritus,CV Kusmawati,Sulawesi Utara
0c51a7a0,dr. Zahra Mayasari,Data scientist,CV Manullang Tbk,Papua Barat
5c729267,Surya Rahayu,"Production assistant, television",PT Prastuti (Persero) Tbk,DI Yogyakarta
016cbfc4,drg. Rahmi Mansur,Landscape architect,Perum Suryono Prasetya,Sulawesi Tengah
0a72f110,"Tari Mangunsong, S.Sos",Pharmacologist,Perum Rahayu Susanti (Persero) Tbk,Kepulauan Riau
0f853853,Maimunah Puspasari,"Engineer, automotive",PT Sudiati,Sumatera Utara
38f1f742,"Alika Latupono, M.Kom.",Records manager,CV Kurniawan,Papua
afd4c416,"Tgk. Saiful Maryati, S.I.Kom",Nature conservation officer,CV Saefullah Suartini Tbk,Sulawesi Selatan
2e16a3c1,Lukita Rajata,"Designer, jewellery",PT Napitupulu Tbk,Sulawesi Selatan
3c8a665f,"Emas Nugroho, S.Kom",Aeronautical engineer,Perum Andriani Hartati Tbk,Sumatera Selatan
7c8e19c9,Bahuraksa Puspasari,Data scientist,CV Hutagalung Tbk,Bengkulu
2847ac71,Tania Susanti,Industrial/product designer,CV Kusumo Tbk,Kalimantan Selatan
b85ea9d6,Cahyanto Nababan,Proofreader,Perum Gunawan,Bengkulu
f57e6bd9,Yuliana Mayasari,Geophysical data processor,PT Sitompul Tbk,Sulawesi Utara
afa3b526,Safina Sihombing,Research scientist (maths),PD Uwais,DKI Jakarta
2fda6649,"R. Rahmi Nasyidah, M.Ak","Journalist, magazine",Perum Najmudin,Kepulauan Bangka Belitung
73d59f40,Michelle Simanjuntak,"Psychologist, counselling",PD Uwais Puspita (Persero) Tbk,Nusa Tenggara Barat
409db0a0,Vicky Wibisono,Environmental education officer,PD Prasasta Mangunsong,Kepulauan Riau
607130d4,Laras Sinaga,Lexicographer,UD Purnawati Nasyiah (Persero) Tbk,Banten
f5c160f6,"Raden Kuswandari, S.T.","Surveyor, insurance",CV Santoso Prabowo Tbk,Jawa Tengah
7c9eb58c,Anita Hardiansyah,Systems developer,PT Jailani,Sumatera Barat
197284c3,Maras Saefullah,Horticultural consultant,Perum Natsir Pratama,Aceh
159877ea,Warsita Agustina,Actor,PT Astuti Saputra Tbk,Jawa Barat
9949e074,Liman Rajasa,Public relations account executive,CV Winarno Hasanah,Kalimantan Timur
f4744313,Wirda Puspasari,"Presenter, broadcasting",CV Kusmawati Tbk,Lampung
7a44fa09,Sarah Kurniawan,Petroleum engineer,UD Gunarto Prabowo,Jawa Timur
0f3a854d,"Lanjar Rajata, S.Psi",Chartered loss adjuster,PD Winarsih,Sumatera Barat
66700743,"Kemal Haryanto, S.E.",Risk analyst,PD Rahayu Usamah (Persero) Tbk,Kalimantan Barat
8024c5b8,Emil Nainggolan,Chief of Staff,PD Nurdiyanti Uwais,Sulawesi Tengah
c38e575f,Ade Puspasari,"Designer, furniture",PT Habibi (Persero) Tbk,Jawa Barat
84794657,Tedi Waluyo,"Psychologist, clinical",UD Latupono Sirait,Kalimantan Barat
31c33049,dr. Kartika Wibisono,Town planner,PT Saragih Pudjiastuti,Riau
014b129a,Prima Anggraini,"Sound technician, broadcasting/film/video",PD Mangunsong Haryanto,Gorontalo
1c221cc4,Tgk. Pranawa Kusumo,Print production planner,PD Hakim Tampubolon,Kalimantan Utara
