ID_Karyawan,Nama_Lengkap,Profesi,Perusahaan,Provinsi
a157a3d7,"R.M. Naradi Tarihoran, S.Farm",Forensic psychologist,UD Prasetya Pradipta Tbk,Jambi
17341305,Ibun Riyanti,Environmental manager,PD Dabukke,Sumatera Utara
83ce539a,Bakiman Agustina,Water quality scientist,Perum Padmasari Prasetyo Tbk,Sulawesi Utara
c2cee1d6,Gandi Napitupulu,Exercise physiologist,PT Haryanti Usamah (Persero) Tbk,Kalimantan Barat
19ca6203,"Galih Waskita, M.TI.",Politician's assistant,PT Natsir (Persero) Tbk,Kalimantan Selatan
7a4575cc,Bakidin Siregar,Land/geomatics surveyor,PT Nugroho Tbk,Sumatera Selatan
37ba4e5f,"Salimah Napitupulu, M.Pd","Engineer, drilling",PD Kuswandari Nasyiah (Persero) Tbk,Lampung
fb438366,Aisyah Prasasta,"Engineer, materials",UD Siregar,Gorontalo
5d200b66,Nadine Pudjiastuti,Politician's assistant,PT Megantara,Sumatera Selatan
809361c7,Paulin Yolanda,Meteorologist,UD Wibowo Januar,Sulawesi Utara
9bf4f3af,Puti Cinthia Nugroho,Medical sales representative,PT Maheswara (Persero) Tbk,Sulawesi Utara
29c1c8c5,Fitria Permadi,Site engineer,CV Namaga Suartini (Persero) Tbk,Riau
6f8693f3,"R.A. Karen Puspasari, S.Gz",Sport and exercise psychologist,PT Handayani Setiawan,Aceh
63907a1e,Hj. Ira Haryanto,Fine artist,PD Mustofa Tbk,Kalimantan Timur
880f27a3,"Rina Saputra, M.Farm","Chemist, analytical",PD Simanjuntak Astuti (Persero) Tbk,Kepulauan Riau
38a08df2,Yuni Salahudin,Chartered certified accountant,Perum Wibowo Uyainah Tbk,Kalimantan Barat
a12795d7,"Dt. Dacin Puspita, S.I.Kom",Research scientist (physical sciences),UD Handayani,Maluku
3b519889,Rahmat Nasyidah,Soil scientist,PT Hidayanto,Nusa Tenggara Timur
0f007f7f,Paiman Mangunsong,Counsellor,Perum Agustina,Gorontalo
0d7b9538,"Rina Firmansyah, M.Ak",Control and instrumentation engineer,CV Halimah Uyainah,DKI Jakarta
ceb2258e,Wakiman Dabukke,Air cabin crew,PT Maulana Mansur (Persero) Tbk,DKI Jakarta
12f7b5ab,"Rangga Namaga, S.Pd",Geoscientist,PD Narpati,Jawa Barat
f7aaf653,Naradi Jailani,"Designer, exhibition/display",Perum Haryanto Tbk,Papua
85536774,"Dt. Garang Napitupulu, M.Ak",Hospital pharmacist,Perum Andriani,Gorontalo
a3a42bcf,Daliman Susanti,Dietitian,UD Prabowo Tbk,Jawa Barat
74688ef9,Maida Kusumo,"Embryologist, clinical",UD Hardiansyah Zulaika,Sulawesi Tenggara
4d04ee19,"dr. Zelda Utami, S.T.",Ecologist,PT Yuliarti Hariyah Tbk,Kalimantan Tengah
a2365a94,"Sari Sitorus, S.E.",Occupational hygienist,PD Usamah Anggriawan (Persero) Tbk,Papua Barat
26435ca9,Jindra Siregar,Chiropractor,UD Safitri Usamah Tbk,Sulawesi Utara
062aceab,Wirda Winarno,"Doctor, hospital",UD Utama,Maluku Utara
d0a40120,"Devi Nurdiyanti, S.Farm",Statistician,CV Prasetyo (Persero) Tbk,Nusa Tenggara Timur
d9172814,"Jessica Pratama, S.Psi",Leisure centre manager,PT Hutapea (Persero) Tbk,Bengkulu
dbad8fcf,Ella Purwanti,Veterinary surgeon,CV Laksmiwati Budiman,Lampung
81074926,"T. Olga Rahayu, M.Pd",Theatre manager,CV Aryani,Gorontalo
a668c913,"Puti Kayla Usada, M.Kom.",Legal executive,UD Laksita,Banten
aaac20f9,Zalindra Megantara,Chief Marketing Officer,Perum Hasanah Pertiwi (Persero) Tbk,Kalimantan Utara
e5b64022,Nasab Pudjiastuti,Furniture designer,PD Lazuardi (Persero) Tbk,Jambi
b9b8e0e4,Bakidin Thamrin,"Development worker, community",PD Astuti Susanti,Maluku Utara
a77a5005,Putri Marbun,"Engineer, manufacturing systems",PT Sihombing Farida,Kalimantan Timur
15ff19d6,Vanya Puspasari,Ceramics designer,Perum Wastuti Fujiati,Sumatera Utara
1fd469fc,Daruna Nugroho,Hydrographic surveyor,PD Lazuardi,Sulawesi Selatan
1b8b90c5,Drs. Eli Andriani,Forest/woodland manager,PD Yulianti Tbk,Sulawesi Utara
ceae6aa5,Wawan Nainggolan,Clinical biochemist,Perum Samosir,Jawa Timur
4c8cd9a7,Mala Suryatmi,Landscape architect,UD Pradana Pangestu,Maluku
c60c9681,Tgk. Lidya Damanik,"Therapist, music",Perum Utama (Persero) Tbk,Sulawesi Tenggara
05facf0c,Prabawa Riyanti,Landscape architect,UD Permata Nuraini,Banten
bb2a7dda,Eja Nainggolan,Child psychotherapist,Perum Gunawan Samosir,Maluku Utara
1bfe4bc5,Indah Thamrin,Jewellery designer,UD Siregar,Lampung
2544142d,Endah Oktaviani,"Administrator, charities/voluntary organisations",CV Suryono Tbk,DKI Jakarta
82d82445,"Fitria Melani, M.Kom.",Claims inspector/assessor,CV Marbun Agustina Tbk,Sumatera Barat
14a242e5,Drs. Galur Iswahyudi,Freight forwarder,UD Kuswoyo,Kepulauan Riau
8c8d98e0,"Uda Andriani, S.Farm",Hotel manager,UD Santoso Prasasta (Persero) Tbk,Aceh
a603b703,Tgk. Dina Hutagalung,Newspaper journalist,PD Safitri,Kalimantan Utara
63e4c3dc,"Hj. Cici Yuniar, M.Ak",Musician,CV Mandala,Riau
4b3b16a9,Hardi Megantara,Trade mark attorney,UD Siregar,Sulawesi Tenggara
6c0dc617,Sadina Hidayat,Financial planner,UD Wulandari Tbk,Maluku
f98ce135,Ade Santoso,Risk analyst,UD Handayani,DKI Jakarta
bd44b2ad,Ina Putra,"Scientist, forensic",UD Sihombing (Persero) Tbk,Aceh
f6295925,Drs. Shakila Setiawan,Further education lecturer,PD Usamah,Sumatera Barat
891147b5,"dr. Gambira Mustofa, M.TI.",Translator,PD Budiyanto Irawan Tbk,Sumatera Selatan
4f7077f1,Laswi Safitri,Site engineer,PD Wasita,Sumatera Utara
ab677bdf,Elon Saptono,"Engineer, mining",PT Prasasta Winarno,Kalimantan Tengah
a8413216,"Ir. Azalea Marbun, M.M.",Museum/gallery curator,PD Zulkarnain Tbk,Lampung
49755409,Ira Pratama,Land,PD Nasyidah Mahendra (Persero) Tbk,Jawa Timur
a586fcfb,"Sutan Viktor Maryadi, S.Pd",Dentist,Perum Mandala Wijayanti (Persero) Tbk,Jawa Timur
4f768098,"drg. Gantar Saptono, M.Kom.",Higher education careers adviser,Perum Suryono Mandala,Nusa Tenggara Barat
7638eb37,Kania Hidayat,Dietitian,Perum Mansur Yuliarti,Sulawesi Barat
89a72803,"Dr. Gara Manullang, M.Ak",Minerals surveyor,Perum Kusumo Fujiati (Persero) Tbk,Aceh
a235d000,Ina Permata,Production engineer,UD Prasetya Suwarno (Persero) Tbk,Kepulauan Bangka Belitung
9164b263,Puti Lili Sihotang,Physiological scientist,UD Zulkarnain,Papua
009a946a,Tasdik Jailani,"Producer, television/film/video",UD Pertiwi Nuraini,Sumatera Barat
ef313dfb,Purwanto Nugroho,Graphic designer,PD Saragih Rahimah,Jambi
6640e9c3,Qori Prayoga,Restaurant manager,PT Pradipta Pratiwi (Persero) Tbk,DI Yogyakarta
ee0b609d,"Gasti Hidayat, M.Kom.",Armed forces training and education officer,PD Nasyiah,DI Yogyakarta
1fd43c5d,KH. Harjaya Setiawan,Proofreader,PD Nashiruddin (Persero) Tbk,Papua
b35d6745,Warsa Prasetyo,Acupuncturist,UD Widiastuti Tbk,Kalimantan Barat
207af450,Jarwa Iswahyudi,Tourism officer,CV Salahudin Wacana,Nusa Tenggara Timur
0da2eec9,"Hendri Iswahyudi, M.Kom.",Careers information officer,Perum Sitompul Farida,Kalimantan Selatan
5875349a,Cahyadi Yolanda,"Engineer, manufacturing systems",PD Prabowo Napitupulu Tbk,Lampung
c8c7a9ba,"H. Mulyanto Hutapea, M.Kom.",Higher education lecturer,UD Melani,Riau
91c99330,Gasti Megantara,Clinical biochemist,UD Samosir,Sumatera Utara
6826f146,"Ajiono Salahudin, S.Pt",Event organiser,PD Hasanah Situmorang (Persero) Tbk,Papua
b7004252,Ulva Nainggolan,Contractor,PD Aryani (Persero) Tbk,Kalimantan Barat
9237faa8,dr. Bagiya Nurdiyanti,"Scientist, research (medical)",PD Rahmawati,Lampung
71689886,"H. Gada Hakim, M.Pd",Advertising account planner,Perum Permadi Sitompul,Riau
f840730a,"Yuni Usada, S.E.I",Contracting civil engineer,PD Hariyah,Riau
ce39c27d,"R. Zizi Hastuti, S.Pd",Oncologist,UD Lazuardi Utami (Persero) Tbk,Jawa Tengah
5bc1e680,Elvina Suwarno,Homeopath,PT Maheswara,Sumatera Selatan
6972a915,Prasetya Budiman,Lexicographer,Perum Setiawan (Persero) Tbk,Jawa Timur
d5fc80f2,Dalima Suryono,Fish farm manager,PT Mangunsong Tbk,Papua
c9226021,Karimah Hutagalung,Records manager,UD Farida,Sulawesi Barat
7fba1d6f,"Cengkir Mandasari, S.Gz","Runner, broadcasting/film/video",CV Winarsih Tbk,Jawa Barat
c5c0b2f0,Jelita Simanjuntak,Applications developer,PD Wahyudin,Kalimantan Tengah
9819d196,Nadia Iswahyudi,Actor,UD Nababan Prakasa,Kepulauan Bangka Belitung
9f87be7f,Hendra Rajata,Lexicographer,PD Widodo Mandasari (Persero) Tbk,Sulawesi Tenggara
0bc1c621,"Wahyu Manullang, S.H.",Pension scheme manager,PD Susanti Purwanti,DI Yogyakarta
43a4953a,"Dr. Melinda Utama, S.T.","Engineer, energy",UD Siregar,Sumatera Selatan
3ec68b86,Paramita Maulana,Publishing rights manager,Perum Lailasari,Papua Barat
23f04690,Dagel Kusumo,Market researcher,UD Mulyani Aryani,Sumatera Utara
ac643bd0,Eman Tarihoran,Furniture conservator/restorer,PD Gunarto,Sulawesi Utara
29c8a68b,"Puti Novi Saefullah, S.Farm",Call centre manager,PT Budiyanto Handayani (Persero) Tbk,Kalimantan Timur
0bdb3802,Cakrawangsa Megantara,Osteopath,CV Suryatmi Tbk,Sulawesi Tenggara
6bf2c53a,Titin Riyanti,Academic librarian,PT Wibowo Marbun,Jawa Tengah
a7461e56,"Alika Winarno, S.Sos",English as a second language teacher,CV Saptono Suryono,Gorontalo
4730c03a,Ifa Wibowo,Research scientist (life sciences),PT Prabowo Nuraini Tbk,Sumatera Barat
1a6ed491,T. Wardaya Mangunsong,"Therapist, music",UD Sinaga (Persero) Tbk,Papua
92fac03e,Betania Aryani,Glass blower/designer,PT Maheswara Mardhiyah Tbk,Kalimantan Selatan
bf5c1040,Sakti Mulyani,"Engineer, chemical",UD Sitorus,Sulawesi Tengah
6ff6cfe9,Dt. Kala Saragih,Community education officer,CV Hassanah,Kalimantan Selatan
bcc71c72,"Rama Permadi, M.Pd",Estate agent,PD Ardianto,Maluku
7e45bca1,Raharja Siregar,"Administrator, arts",CV Permadi (Persero) Tbk,Kalimantan Barat
d47b4925,"Ozy Wahyuni, S.I.Kom",Sport and exercise psychologist,UD Wahyuni Nashiruddin,Nusa Tenggara Barat
48c40189,Salwa Zulaika,Soil scientist,PT Yuliarti,Jambi
0dc067ec,dr. Kayla Uyainah,Architectural technologist,CV Susanti,Kalimantan Tengah
7436d549,"Cut Ella Pudjiastuti, M.Ak",Science writer,CV Prakasa Salahudin,Kalimantan Timur
b633ab15,"dr. Zahra Wijayanti, S.IP","Designer, blown glass/stained glass",PD Mustofa Firgantoro,Kalimantan Utara
d9014269,Wirda Prasetya,Youth worker,Perum Hastuti,Riau
41bf67d6,Opan Wijaya,Dramatherapist,PT Hassanah,DI Yogyakarta
a1708249,Wadi Najmudin,Teaching laboratory technician,UD Ardianto (Persero) Tbk,DI Yogyakarta
5ade41e1,"Ir. Aisyah Hastuti, S.Ked",Drilling engineer,PD Puspasari (Persero) Tbk,Gorontalo
1a0bb043,Devi Prasetya,Police officer,PT Samosir,DKI Jakarta
91925e6d,"Maria Lailasari, M.Farm",Minerals surveyor,CV Sirait Puspasari,DI Yogyakarta
5bd27bac,"Halima Januar, S.H.",Local government officer,PT Rahmawati,DKI Jakarta
c408a33f,"Simon Anggriawan, S.Ked","Scientist, water quality",Perum Safitri Tbk,Banten
b4770011,Padma Januar,"Buyer, retail",PD Safitri Tbk,Bali
da7a5d80,Cahyono Tampubolon,Nutritional therapist,PT Permata,Sumatera Utara
9ba722f0,Ajiono Nugroho,Acupuncturist,PD Pratiwi,DKI Jakarta
4a137e9a,Samiah Uyainah,"Embryologist, clinical",UD Pratama (Persero) Tbk,Papua
6ae2f5bf,Viman Lestari,Media planner,UD Pratiwi Maryadi (Persero) Tbk,Nusa Tenggara Barat
f07f35c8,Michelle Rajata,"Sales professional, IT",Perum Zulaika,Sulawesi Tengah
351a56de,drg. Kasiyah Mayasari,Medical sales representative,CV Suryono,Sumatera Barat
4e4b2129,Betania Mardhiyah,Police officer,CV Rahmawati,Kalimantan Tengah
6fb2845d,"Umi Zulaika, S.Ked",Trading standards officer,PD Lailasari Sihombing,Jawa Tengah
5fa1ac3b,"Ir. Hardana Widodo, S.I.Kom",Mechanical engineer,PT Rajasa Budiman Tbk,Papua Barat
0f7aeaca,Kenes Suryatmi,Patent examiner,PD Tarihoran Tbk,Jawa Barat
02fd6e0c,Tgk. Kartika Ardianto,"Designer, television/film set",UD Waluyo,Sumatera Barat
efc9a32e,Eva Hidayat,Soil scientist,PD Rahimah,Kepulauan Bangka Belitung
3bbc892a,Banara Uwais,Firefighter,CV Narpati Hardiansyah,Jawa Tengah
beee18de,Unggul Sihombing,Outdoor activities/education manager,Perum Haryanto Najmudin (Persero) Tbk,Kalimantan Selatan
da132300,Dina Laksita,Housing manager/officer,PT Permadi Tbk,Sulawesi Tenggara
9e586b6f,Gadang Mahendra,Emergency planning/management officer,PD Novitasari Sihombing,Sulawesi Selatan
f7197080,Azalea Sitorus,Herbalist,UD Sihotang Hutagalung Tbk,Sulawesi Selatan
23b970ab,"Nadine Iswahyudi, M.M.",Health service manager,CV Sihombing,Bengkulu
81f14950,Farah Utama,Land,UD Thamrin Padmasari (Persero) Tbk,Papua
9377b52c,Gamani Tarihoran,"Buyer, industrial",Perum Gunawan Sitompul,Sulawesi Utara
5b0bd854,Vivi Damanik,"Surveyor, building",UD Ardianto Nababan (Persero) Tbk,Kalimantan Tengah
5143b4e3,Gasti Rajata,Public house manager,Perum Mayasari (Persero) Tbk,Kalimantan Selatan
ddbeb5af,Tomi Riyanti,Town planner,PT Sitorus Uyainah (Persero) Tbk,Sulawesi Utara
aaeddaf5,Rendy Sirait,Fish farm manager,UD Nugroho Uwais,Jawa Timur
fabbcada,"Mumpuni Gunawan, M.M.",Retail merchandiser,PD Purnawati Prabowo (Persero) Tbk,Banten
130464a0,"Tgk. Lanjar Wahyudin, S.Kom",Television floor manager,Perum Wulandari Hardiansyah,Kalimantan Timur
bc3e59f4,Rizki Sirait,Colour technologist,PD Januar Hastuti,Jawa Barat
2d251f70,Violet Hariyah,"Investment banker, corporate",CV Kuswoyo Usamah (Persero) Tbk,Sulawesi Tenggara
8a194d3a,Bahuwirya Aryani,Science writer,CV Wastuti Damanik,Jawa Timur
29bace82,Victoria Lailasari,Hydrogeologist,Perum Tarihoran (Persero) Tbk,Kepulauan Riau
d9be65c8,"Taufik Manullang, S.E.I",Chief Financial Officer,CV Megantara Pratama,Sulawesi Tengah
8c11eeab,Karma Nuraini,Theatre stage manager,CV Widodo (Persero) Tbk,Kepulauan Riau
acab8ce2,Cut Olivia Zulaika,"Engineer, broadcasting (operations)",PD Hariyah,Gorontalo
c4a4b069,Kamila Hutapea,"Engineer, civil (contracting)",Perum Pranowo Susanti Tbk,DI Yogyakarta
777975ad,Mursinin Prakasa,"Librarian, academic",PT Mustofa,Sumatera Barat
709e6d04,"Putri Samosir, M.Ak","Exhibitions officer, museum/gallery",CV Pranowo Uyainah Tbk,Sulawesi Tenggara
2adb2d19,Michelle Wasita,Outdoor activities/education manager,PT Hastuti (Persero) Tbk,Sumatera Barat
795213c5,Bahuraksa Situmorang,"Administrator, Civil Service",CV Lazuardi Yolanda (Persero) Tbk,Jawa Barat
c4da67b0,Darmana Tampubolon,Web designer,CV Setiawan Wacana,Maluku
904b8c85,Ganep Sihombing,Pathologist,PT Fujiati,Bali
ec656c1e,Galih Anggraini,"Engineer, mining",PD Saptono Tbk,Papua
0b1e80da,"Ciaobella Hassanah, S.Kom",Chartered public finance accountant,PT Rajasa,Jawa Timur
54fcb63a,Ir. Laksana Hasanah,Ship broker,PT Tampubolon Nasyidah Tbk,Nusa Tenggara Barat
dd4fdcaf,"KH. Indra Samosir, S.Psi",Museum/gallery conservator,PD Gunawan Pudjiastuti (Persero) Tbk,Kalimantan Tengah
6a6f155b,Ciaobella Halimah,Freight forwarder,PD Winarsih Samosir (Persero) Tbk,Sulawesi Tenggara
7cb99191,"drg. Jarwa Dongoran, S.Sos",Hydrogeologist,CV Wijaya,Jambi
bcd75c1d,Rahman Saefullah,Equities trader,UD Padmasari Rahmawati (Persero) Tbk,Nusa Tenggara Barat
e915d701,Nova Siregar,Health service manager,UD Prasetya Jailani Tbk,Sulawesi Barat
59f54987,"Tgk. Vivi Winarsih, S.Pt",Data scientist,PT Hariyah Melani Tbk,DI Yogyakarta
6c1641ac,"Martana Budiyanto, S.Farm",Metallurgist,Perum Dabukke,Maluku Utara
d876af11,"Dr. Kiandra Mandasari, S.I.Kom",Orthoptist,CV Purwanti Padmasari,Kepulauan Bangka Belitung
a3c70ffa,"Drs. Cemani Wibisono, S.Sos",Microbiologist,PT Rajasa,Kepulauan Riau
cbc96f5a,H. Vega Kuswandari,Leisure centre manager,UD Mandasari,Aceh
8a8c27c5,Sabrina Yolanda,"Teacher, special educational needs",UD Mansur,Kepulauan Bangka Belitung
be814ef3,Jelita Adriansyah,Magazine features editor,CV Hutasoit Pratiwi,Gorontalo
4956ad12,Drajat Suartini,Interpreter,UD Usada Firgantoro,Lampung
d700b8c8,Siska Widodo,Pharmacologist,PD Lailasari Wibisono Tbk,Banten
ba51ff8d,Zaenab Hidayanto,Aid worker,PD Irawan Gunarto,Bali
363fcdba,Maimunah Saputra,"Teacher, music",CV Sihombing Tbk,Sumatera Barat
56580170,"Radit Nashiruddin, S.I.Kom","Doctor, hospital",UD Mahendra,Sulawesi Selatan
a1aca86e,Lasmono Kurniawan,"Teacher, secondary school",PT Pratiwi Kuswoyo,Kalimantan Tengah
a951fcf2,R.M. Pranawa Tamba,Metallurgist,PT Rahayu,Kalimantan Tengah
d699b268,Najwa Simanjuntak,Facilities manager,PT Suryono (Persero) Tbk,Kalimantan Timur
15b9553d,"Maria Mustofa, S.Sos","Sales professional, IT",CV Anggraini (Persero) Tbk,Sulawesi Utara
908d948a,"Rahmi Maheswara, S.Gz",Chartered public finance accountant,Perum Permata Mansur,Papua
a8ada5ee,Mujur Adriansyah,Therapeutic radiographer,PD Winarsih (Persero) Tbk,Jambi
b80e7f93,"Titi Oktaviani, S.Pd","Surveyor, building control",PT Mayasari Tbk,Sumatera Barat
f2d17b84,Silvia Wahyuni,IT technical support officer,CV Novitasari Tbk,Aceh
a06c01e4,drg. Dwi Kuswoyo,Financial planner,Perum Laksita Rajasa,Nusa Tenggara Timur
6330133f,Azalea Rajata,Fashion designer,UD Adriansyah Sudiati,Jawa Tengah
1e8a36cd,Mursinin Tampubolon,"Therapist, sports",PD Hassanah Marpaung (Persero) Tbk,Sulawesi Barat
24af473a,Zulaikha Padmasari,Materials engineer,PT Siregar Tbk,DI Yogyakarta
1535d939,Estiawan Suryatmi,Armed forces operational officer,Perum Puspasari Zulaika,DKI Jakarta
2e13bd05,"dr. Galang Najmudin, M.Ak",Sports therapist,CV Haryanti (Persero) Tbk,Aceh
32050c48,"Kani Kuswandari, S.Pd",Commercial/residential surveyor,PD Wibisono Kusmawati Tbk,Kalimantan Selatan
c9c9ac7e,"drg. Raditya Rahimah, M.Farm",Print production planner,UD Suwarno Firgantoro (Persero) Tbk,Sulawesi Selatan
d6d637e1,Koko Wahyudin,Osteopath,PD Hakim Kusumo Tbk,Kalimantan Selatan
e7143951,Kasiyah Hidayanto,Advertising account executive,PD Tarihoran,Maluku Utara
df09bcec,H. Sabar Riyanti,"Psychologist, clinical",PT Lestari Tbk,Bengkulu
3b14afc2,"R.M. Paiman Anggraini, M.TI.",Event organiser,CV Nashiruddin Haryanto (Persero) Tbk,Bengkulu
bbd28d50,Harsanto Napitupulu,Site engineer,CV Laksita Hidayat (Persero) Tbk,Gorontalo
0feee31b,"R.A. Shania Maryadi, S.E.","Teacher, music",UD Sinaga,Jawa Barat
db3d4dff,"Ratih Farida, S.E.I",Horticultural consultant,PD Wijaya,Jawa Timur
a30e43c6,Dian Zulkarnain,Psychiatrist,PT Suryono (Persero) Tbk,Banten
1e66e679,Ratna Tampubolon,Veterinary surgeon,CV Agustina (Persero) Tbk,Aceh
94ffe262,dr. Sabri Sihotang,Hydrogeologist,Perum Widiastuti Tbk,DKI Jakarta
6692bddd,R.M. Hartaka Halimah,Lawyer,PD Mustofa,Sulawesi Tengah
52e1b5b1,Oskar Lestari,Audiological scientist,Perum Ramadan Rahayu Tbk,Bali
caf3963e,Karna Firmansyah,Database administrator,CV Usamah (Persero) Tbk,Papua
66c69df6,Hj. Keisha Nashiruddin,Public relations account executive,UD Pratama,DKI Jakarta
4e66d723,Karya Damanik,Proofreader,CV Tampubolon Tbk,DKI Jakarta
3098d1ab,Dr. Garan Sitorus,Health and safety adviser,PT Prasasta Tbk,Kalimantan Utara
f8fcc6e0,Drs. Hairyanto Gunarto,"Accountant, chartered",CV Narpati,Banten
61a3a1a6,Zaenab Wasita,"Social research officer, government",Perum Tarihoran Irawan,Sulawesi Tengah
620c5a8f,Rahayu Puspita,Arboriculturist,PD Saragih,Riau
ed84df59,Cut Wulan Pratama,Learning mentor,PD Sihotang (Persero) Tbk,Kalimantan Selatan
77fb62b3,Ophelia Kusmawati,Sports coach,PT Rahmawati Pratiwi,Sumatera Utara
86962f2e,Puti Hardiansyah,"Merchandiser, retail",Perum Mardhiyah,Kepulauan Bangka Belitung
4f46cc07,Puput Anggraini,Aid worker,UD Pertiwi (Persero) Tbk,Kepulauan Bangka Belitung
05f529b7,"Fitria Wibisono, S.Farm",Arboriculturist,Perum Napitupulu,Banten
1b0686a6,"Aurora Puspita, M.Ak",Freight forwarder,PD Nainggolan Tbk,Kalimantan Barat
d0d8e581,Cinta Saputra,"Engineer, materials",Perum Oktaviani Andriani,Kalimantan Timur
c11f7de8,Zamira Nuraini,Historic buildings inspector/conservation officer,CV Susanti,Maluku Utara
a1442cd3,Galak Lestari,"Secretary, company",PD Sihombing Tbk,Gorontalo
08f6f2ca,Kani Aryani,Purchasing manager,CV Waskita,Sulawesi Tenggara
aeb3952c,"Tgk. Martaka Hartati, M.Ak",Art gallery manager,Perum Hastuti Tbk,DI Yogyakarta
562c449d,"Uli Anggriawan, S.E.I",Geophysical data processor,CV Marbun,Bengkulu
2597e349,"Puti Usyi Rahmawati, S.E.I",Financial planner,Perum Purnawati,Jambi
4f3fd346,"Warsita Mansur, S.Pd",Engineering geologist,Perum Haryanti Lestari,Sulawesi Barat
7200ed51,Radika Pratiwi,"Engineer, petroleum",PD Nainggolan (Persero) Tbk,Papua
8b6c66da,"Raisa Prakasa, S.Sos",Insurance broker,PT Putra Handayani,Maluku Utara
2f4a7efb,Ajeng Zulkarnain,English as a foreign language teacher,CV Suryatmi,Riau
79fa906e,Nardi Pangestu,Theatre stage manager,UD Sinaga (Persero) Tbk,Sulawesi Utara
1b71ba1f,"dr. Uli Adriansyah, S.Psi","Programmer, systems",PD Wahyuni Natsir,Jawa Barat
cd8d7508,"dr. Kasiran Permata, S.IP",Quarry manager,CV Kusmawati Marpaung,Kalimantan Selatan
bfaf662e,"Yani Mahendra, S.Psi",Landscape architect,UD Namaga,Sumatera Selatan
435acaa1,Safina Haryanti,Early years teacher,PD Hardiansyah,Papua Barat
9cbc754c,Lidya Namaga,Public relations account executive,CV Saragih Utami,Kalimantan Tengah
70c1ab2a,"R.M. Hasim Prasetya, M.Farm",Armed forces logistics/support/administrative officer,Perum Utama Palastri Tbk,Sulawesi Selatan
9f78e060,Mulyanto Hartati,Clinical research associate,Perum Saputra Marbun Tbk,Gorontalo
1579d88e,"Tasdik Mahendra, S.E.I","Surveyor, mining",CV Hutapea,Kalimantan Tengah
6ec6e6d0,"H. Dasa Usada, S.Psi",Fashion designer,UD Hutagalung Manullang (Persero) Tbk,Sulawesi Utara
a677c2d5,Hasna Putra,Oceanographer,CV Hutagalung,Sumatera Selatan
3bfc615f,drg. Qori Padmasari,Copy,CV Nasyiah (Persero) Tbk,Nusa Tenggara Barat
0f8cb155,Marwata Lestari,"Scientist, forensic",Perum Kuswoyo,Gorontalo
60536a18,Cut Kayla Prakasa,Diplomatic Services operational officer,CV Laksita Situmorang Tbk,Sumatera Selatan
08b221f8,Ganda Winarno,Television production assistant,PT Astuti Tbk,Papua
8218aabb,"T. Kuncara Utama, M.M.",Prison officer,CV Wibowo,Nusa Tenggara Barat
d8c2540d,Cemeti Haryanto,Retail manager,CV Wahyuni Kuswandari (Persero) Tbk,Papua
e87689aa,"Dt. Jasmani Pratiwi, M.Pd","Designer, textile",PD Oktaviani Firmansyah (Persero) Tbk,Jawa Timur
5444d7c3,Aslijan Santoso,Industrial/product designer,Perum Suryatmi,DI Yogyakarta
