ID_Karyawan,Nama_Lengkap,Profesi,Perusahaan,Provinsi
47f7ac48,"Mahmud Prasasta, M.Pd",Speech and language therapist,CV Ardianto Hutapea,Kepulauan Bangka Belitung
9ffffa41,"Sabrina Budiman, M.Pd",Marine scientist,PT Ramadan,Sulawesi Tengah
ef43ddfb,Lili Wasita,"Psychologist, clinical",CV Wacana,Sumatera Selatan
4822580c,Farah Yulianti,Tax adviser,UD Pradana Lestari,Sulawesi Barat
669f6d72,Dipa Nugroho,Intelligence analyst,PD Anggriawan Nasyiah (Persero) Tbk,Maluku
e0fbbb07,R. Titi Prabowo,Tourism officer,PT Najmudin Tbk,DKI Jakarta
44309029,Ira Nurdiyanti,Armed forces logistics/support/administrative officer,CV Hakim,Papua
ea562c51,Gamblang Maheswara,Financial controller,PT Oktaviani Tbk,Papua Barat
da7a8908,Karen Prasasta,Print production planner,PT Wijayanti Pranowo,Bengkulu
a58b509c,"Victoria Rahmawati, S.Psi",Make,UD Yulianti Mardhiyah,Sulawesi Selatan
a67b125a,Sabrina Wasita,"Surveyor, minerals",Perum Mansur Wastuti (Persero) Tbk,Kepulauan Riau
1880e2f8,Bahuraksa Namaga,Electrical engineer,PT Habibi Tbk,Riau
ca1f8a3f,Ayu Kuswoyo,Industrial/product designer,UD Wacana Uyainah Tbk,Gorontalo
a8599140,Drs. Imam Maulana,IT sales professional,UD Halim Anggraini (Persero) Tbk,Sulawesi Barat
b937c871,Dalima Hutapea,Actor,UD Mardhiyah Wibisono,Kalimantan Barat
e23645cd,KH. Bagya Namaga,Immunologist,PD Tamba Tbk,Sulawesi Tenggara
7b60278d,Drs. Widya Rahayu,"Psychologist, clinical",CV Winarno Tbk,Kalimantan Selatan
6e64773d,"Kania Najmudin, S.Kom","Psychologist, sport and exercise",PD Rahmawati,Sulawesi Selatan
1f196934,Maya Hutapea,Fisheries officer,UD Handayani Wahyuni Tbk,Sulawesi Utara
35b01e97,"Laras Pratama, S.Kom",Multimedia programmer,CV Palastri (Persero) Tbk,Kalimantan Selatan
29287a5b,Maras Melani,"Therapist, sports",CV Zulaika Yulianti (Persero) Tbk,Papua
e7921308,Ifa Habibi,"Scientist, research (medical)",UD Wastuti Novitasari (Persero) Tbk,Kepulauan Riau
75833572,Ajimin Rahmawati,Advertising copywriter,CV Nuraini Tbk,Kalimantan Barat
796f0f62,"Nrima Budiman, M.Kom.",Environmental manager,PT Firgantoro Damanik,Kalimantan Tengah
3851806a,Aurora Wibisono,Osteopath,PT Tarihoran Pratiwi,Aceh
3d03ae65,"Laras Putra, S.E.I",Event organiser,UD Saefullah Oktaviani (Persero) Tbk,Maluku Utara
2bed6e1b,Banawi Wulandari,Immigration officer,PD Mandasari Rahayu,Lampung
0a965656,Emas Situmorang,Aeronautical engineer,PD Mandala Tbk,Gorontalo
b52c18c9,Ozy Prakasa,"Designer, exhibition/display",UD Agustina,DKI Jakarta
4e99fb4a,Baktiono Mustofa,"Producer, radio",PT Wibowo Pratiwi,Maluku Utara
5d34cdb6,"Dr. Safina Prasasta, M.Kom.",Insurance account manager,CV Halim Tbk,Riau
f0a25893,"Ir. Prabowo Jailani, S.T.","Therapist, art",UD Prasetya Tbk,Papua Barat
fc5c28f5,Zahra Pranowo,Lexicographer,PD Yulianti Uwais (Persero) Tbk,Maluku
13844c80,Ir. Slamet Wijayanti,Special educational needs teacher,UD Wacana (Persero) Tbk,Kepulauan Bangka Belitung
9fb408b4,Budi Ramadan,Museum/gallery conservator,PD Dabukke Lazuardi Tbk,Papua Barat
a17a5138,Sutan Gamblang Yolanda,Broadcast journalist,PD Wastuti Nasyiah Tbk,Maluku Utara
59d3b4a9,"Saiful Prabowo, S.Kom",Event organiser,Perum Maryadi Hardiansyah,Nusa Tenggara Timur
495f83de,"drg. Cecep Suartini, S.Ked",Interior and spatial designer,UD Sirait (Persero) Tbk,Kalimantan Selatan
a22ad68d,H. Jarwa Marpaung,Armed forces operational officer,PD Maulana Nurdiyanti,Sulawesi Utara
9c4ac266,Nilam Halim,Charity fundraiser,PT Hassanah Haryanto Tbk,Jambi
7ffcf08c,"Dr. Yance Agustina, S.E.",Medical illustrator,PD Winarno Tbk,Nusa Tenggara Barat
cd7b13c4,Heryanto Zulkarnain,Hydrologist,UD Situmorang Zulaika,Kalimantan Utara
66fd4f14,Elvin Mulyani,Armed forces training and education officer,UD Padmasari Hutapea Tbk,Sulawesi Barat
627a1e03,Wira Gunawan,Social worker,PD Haryanti,Jawa Tengah
f53a766f,Ghaliyati Prasetyo,Forensic scientist,PT Wijaya Riyanti (Persero) Tbk,Maluku
d87596af,Cindy Purnawati,Financial trader,UD Sihotang Sihotang,Kalimantan Barat
dfbac7d5,"dr. Zahra Sihombing, S.Sos","Physicist, medical",PD Sudiati,Sumatera Utara
fd342c82,Pardi Prayoga,Pension scheme manager,PT Simbolon Hariyah,DI Yogyakarta
468e0f9e,Uli Rahayu,"Investment banker, corporate",CV Mahendra,Kalimantan Tengah
931be9a6,Nova Nainggolan,Hydrographic surveyor,PD Sihombing,Papua
c609daf4,Citra Samosir,Medical illustrator,PT Januar (Persero) Tbk,Sulawesi Tengah
64c0d1c0,Puji Maheswara,"Engineer, structural",PD Lailasari,Kalimantan Utara
14fa054e,"Ir. Fathonah Firgantoro, S.Ked","Engineer, agricultural",PT Sudiati (Persero) Tbk,Kepulauan Riau
8cc2021d,"Jaya Anggraini, S.IP",Pathologist,PT Tarihoran Nasyiah Tbk,Bengkulu
98bb2d86,Lili Suartini,"Therapist, horticultural",PD Hidayanto Wibisono (Persero) Tbk,Jawa Timur
9178f525,"KH. Harimurti Yolanda, S.Sos",Intelligence analyst,PT Lestari,Kepulauan Bangka Belitung
810535e9,"Ir. Cemani Simanjuntak, S.T.","Teacher, adult education",PT Zulaika Tbk,Banten
2ebdcc5a,Talia Manullang,Bonds trader,PD Mangunsong Januar Tbk,Bengkulu
271c62d6,Titin Wibisono,"Editor, magazine features",CV Prasetyo Ardianto,Kalimantan Tengah
46bc7775,Nasab Irawan,Bookseller,PD Nainggolan Manullang,Sulawesi Utara
67a6e93f,"Yosef Haryanti, S.I.Kom",Video editor,CV Puspasari Saragih,Sumatera Barat
5bf36586,"Ir. Hartaka Siregar, S.E.",Water quality scientist,Perum Natsir,DI Yogyakarta
ddd3a147,Garan Simbolon,"Administrator, education",CV Fujiati Suartini,Maluku Utara
cf89c392,"Emong Kuswoyo, S.Pt","Engineer, biomedical",Perum Dabukke Tbk,Nusa Tenggara Timur
8f276255,"Wawan Napitupulu, S.Farm",Risk analyst,UD Farida Hutagalung Tbk,Kalimantan Barat
2d4569b6,Usyi Latupono,"Producer, radio",PD Setiawan Tbk,Bengkulu
6da07ed2,"Cut Ulva Hutasoit, S.I.Kom","Social research officer, government",UD Wastuti Megantara (Persero) Tbk,Sulawesi Tengah
5d97dd91,Dimaz Wasita,Agricultural consultant,Perum Anggraini (Persero) Tbk,Sulawesi Barat
45abef60,"Tgk. Tedi Januar, S.IP","Psychologist, clinical",UD Waluyo Novitasari Tbk,Papua
7d14c126,Cut Salsabila Latupono,"Designer, interior/spatial",Perum Jailani Tbk,Bengkulu
c0d4f70b,R.A. Diana Nuraini,Environmental health practitioner,CV Sinaga,Sulawesi Tengah
c1a8693d,"drg. Paiman Siregar, S.Pd",Visual merchandiser,UD Melani Pertiwi,Bali
b4f6b996,Panca Januar,Operations geologist,CV Kuswoyo Hariyah Tbk,Banten
0c27d5e8,Sutan Soleh Ardianto,"Engineer, agricultural",PT Najmudin Tbk,Jambi
7d9144f8,"Tgk. Umaya Padmasari, S.Ked","Accountant, chartered certified",PD Hassanah,Kalimantan Timur
8a953286,"dr. Sabar Tamba, S.Pd",Probation officer,PT Pratama,Kalimantan Timur
86d462f9,Ella Halim,"Engineer, maintenance (IT)",Perum Namaga,Sulawesi Tenggara
55889b8c,Ana Puspasari,Wellsite geologist,PD Yuniar,Jawa Timur
5f5e4577,"Daliono Wasita, S.Kom",Theme park manager,Perum Habibi,Banten
cc72f2b4,Dt. Leo Simanjuntak,"Restaurant manager, fast food",PT Marbun Hassanah (Persero) Tbk,Riau
7adf4e51,Drs. Kunthara Firgantoro,Bonds trader,Perum Wahyuni Wastuti Tbk,Gorontalo
7b2c7e18,Puput Sihotang,Higher education careers adviser,PD Padmasari,DI Yogyakarta
aca68483,Ikin Januar,Museum education officer,PD Susanti (Persero) Tbk,Sumatera Selatan
e74fa997,Puti Kartika Januar,Academic librarian,CV Wibowo Mansur,Sulawesi Utara
dcf0eb90,Luwar Hassanah,Risk analyst,PT Utama Habibi,Sumatera Selatan
7ad81d51,Respati Ardianto,"Producer, radio",CV Iswahyudi,Kalimantan Selatan
07a8ace9,Jabal Prayoga,Osteopath,UD Pratiwi (Persero) Tbk,Maluku Utara
469bf649,Jail Susanti,Control and instrumentation engineer,CV Pranowo Permata (Persero) Tbk,Sulawesi Tengah
75676936,dr. Mujur Hutasoit,Horticultural consultant,PT Uwais,Kepulauan Bangka Belitung
1f870341,Kariman Mardhiyah,Veterinary surgeon,PT Hartati,Riau
53aeb316,"Ir. Mutia Latupono, M.Ak",Barrister's clerk,UD Lailasari Sihombing (Persero) Tbk,Kalimantan Barat
8d6ba04a,Tgk. Cengkal Prayoga,Soil scientist,PD Widiastuti,Sumatera Barat
500b774f,Gasti Riyanti,"Doctor, general practice",Perum Sitorus Kuswoyo (Persero) Tbk,Jawa Barat
274ae9bf,Kawaya Hutapea,"Engineer, drilling",CV Kuswandari Tbk,Kalimantan Barat
95b83463,Lembah Prakasa,Public affairs consultant,CV Wasita,Sulawesi Barat
e676f068,"Hj. Nadine Santoso, S.T.",Music tutor,Perum Purwanti Prastuti,Sulawesi Barat
98ab28e0,Laswi Purwanti,"Surveyor, mining",PT Nainggolan Tamba (Persero) Tbk,Sulawesi Tenggara
8f33b4ae,Hj. Laras Prasetyo,"Journalist, newspaper",CV Maheswara Marpaung,Kepulauan Bangka Belitung
4dfc268f,R.M. Sidiq Siregar,"Accountant, chartered certified",UD Prasetyo,Papua
06113ee8,"Puti Ina Simbolon, M.Ak",Neurosurgeon,CV Hasanah,Sulawesi Barat
834bed59,Drs. Nalar Nugroho,Acupuncturist,UD Widiastuti Nababan,Jambi
424c7190,Jaga Firmansyah,Haematologist,PD Damanik Tbk,Jawa Barat
448adde2,dr. Intan Farida,"Editor, magazine features",UD Utama Puspita (Persero) Tbk,Kepulauan Riau
d75c8a62,dr. Nadine Sihombing,Media buyer,PD Thamrin (Persero) Tbk,Lampung
27292307,Cinta Prabowo,Artist,PD Sitorus Winarsih,Papua Barat
3da1fe18,Dirja Dabukke,"Scientist, research (life sciences)",PT Wibowo,Jawa Barat
680cc8ad,Cakrabirawa Maryadi,"Engineer, water",Perum Maryati,Sumatera Selatan
61051ee7,Gabriella Permadi,Probation officer,PD Wijayanti Mandasari,Sulawesi Barat
1050ae77,Dwi Sihotang,Financial planner,CV Pertiwi Hakim,Nusa Tenggara Timur
49c26181,Kardi Narpati,"Librarian, academic",Perum Damanik Manullang,Sulawesi Tengah
55f5cd76,"dr. Panji Pertiwi, S.IP",Insurance account manager,Perum Saefullah Pranowo Tbk,Riau
e6f30221,Drs. Kasiyah Simanjuntak,Charity officer,CV Nurdiyanti (Persero) Tbk,Sulawesi Utara
efbd2675,Lantar Hasanah,IT consultant,PT Kurniawan (Persero) Tbk,Maluku Utara
74a376fc,Genta Mulyani,Copy,Perum Tarihoran Mayasari,Lampung
99775d0f,Zelda Gunarto,Retail merchandiser,PT Hariyah Hakim Tbk,Sumatera Selatan
1d67bbb2,Humaira Nasyiah,Prison officer,UD Pratiwi Pradana Tbk,Nusa Tenggara Barat
bd016b5f,Gading Wastuti,Recycling officer,UD Napitupulu (Persero) Tbk,Jawa Timur
1ca8b581,Alika Damanik,"Surveyor, planning and development",Perum Kurniawan Tbk,Papua Barat
48f43156,"Nardi Hutasoit, M.Ak","Surveyor, minerals",PD Rahimah Tbk,Sulawesi Tengah
37107bde,"Puti Zahra Siregar, S.Sos",Horticultural consultant,CV Winarno Tbk,Jambi
d968c618,"Cinthia Wibowo, M.Farm","Development worker, community",PT Pudjiastuti Tbk,Sulawesi Utara
183bfff8,Eka Pradipta,"Production designer, theatre/television/film",UD Haryanto Handayani Tbk,Kepulauan Riau
be7b5a7e,Pangeran Widiastuti,Geoscientist,UD Waskita (Persero) Tbk,Jawa Timur
35e36a25,Rahayu Wijayanti,"Administrator, Civil Service",PD Hutasoit Lailasari,Bali
b1352c25,Bella Hastuti,"Horticulturist, amenity",PD Kuswandari Kuswoyo,Aceh
977ecafd,Septi Yuniar,Tour manager,UD Zulaika,Papua
279d9bc8,Pranata Handayani,Occupational therapist,Perum Halim Puspasari,Jambi
4d15b482,Septi Nasyidah,"Nurse, adult",PT Yulianti Tbk,Jawa Timur
cf80896f,Ozy Budiyanto,"Secretary, company",UD Mandala,Sulawesi Utara
5db53d09,Dr. Sidiq Puspita,Leisure centre manager,CV Mustofa Mahendra (Persero) Tbk,Lampung
b62b5637,Ratih Purnawati,Environmental education officer,Perum Mangunsong Tamba (Persero) Tbk,Sulawesi Barat
7deb59e9,Kayun Sitorus,"Psychologist, sport and exercise",UD Rahayu Hidayanto,Kalimantan Tengah
6cc3d995,"dr. Satya Halim, S.E.","Engineer, electrical",UD Wulandari Mandasari Tbk,DI Yogyakarta
88b19fbf,"Ir. Bagiya Pratama, M.Kom.","Engineer, maintenance",PD Maryadi (Persero) Tbk,Maluku Utara
18158011,Prabawa Prastuti,Maintenance engineer,CV Hutasoit Natsir (Persero) Tbk,Sulawesi Tengah
4d1aa1f0,Tgk. Prayoga Padmasari,"Accountant, chartered certified",PT Hutasoit (Persero) Tbk,Jawa Timur
24e2c9cf,Bakda Nashiruddin,Horticultural consultant,UD Prastuti (Persero) Tbk,Sumatera Selatan
73e45a6a,"Keisha Narpati, S.I.Kom",Physiological scientist,PT Anggraini (Persero) Tbk,Kalimantan Timur
9254e465,Dalima Firgantoro,Colour technologist,PT Puspita Sinaga (Persero) Tbk,Sumatera Utara
d0578444,Tira Mulyani,Advice worker,UD Pratama (Persero) Tbk,Lampung
e71bb106,Balidin Aryani,Air traffic controller,UD Nuraini,Jambi
10f8f466,Raden Irawan,Theatre manager,Perum Laksita Hariyah,Sumatera Barat
e543bf7a,Cakrabirawa Hutagalung,"Surveyor, planning and development",PT Megantara Susanti,Sulawesi Selatan
07aae0a8,drg. Halim Pradana,Best boy,UD Prasetyo Rajasa,Lampung
d5d1c1f7,Sakura Adriansyah,Architectural technologist,PT Astuti Maheswara Tbk,Sumatera Barat
f5053abf,Aslijan Halimah,Chartered management accountant,UD Mayasari Suryatmi Tbk,Sulawesi Tengah
a0c1f552,dr. Michelle Suryono,Warden/ranger,UD Usada Gunarto,Jawa Tengah
072f2b00,Raden Purnawati,Community pharmacist,CV Rahayu,Jawa Timur
b210ba5c,Novi Yolanda,Ophthalmologist,CV Wastuti (Persero) Tbk,Sulawesi Tengah
ba47a8c9,"Dr. Anom Adriansyah, S.Pd",Cartographer,PT Rajata (Persero) Tbk,Kalimantan Utara
9f82be45,"R. Ana Farida, S.E.",Museum/gallery curator,CV Mandala Anggriawan,Maluku
71136a77,Tgk. Lukman Winarsih,Phytotherapist,CV Yuliarti Farida Tbk,Nusa Tenggara Barat
c6f7f831,Diah Hidayat,Training and development officer,PD Hidayat Tbk,Sulawesi Utara
3f52c06c,Artawan Nababan,Public librarian,CV Suwarno Nugroho,Kalimantan Selatan
15f8bfa2,Saka Simanjuntak,Video editor,Perum Puspita Waluyo,Maluku
1ba89f16,Harjo Kusumo,Phytotherapist,PD Tampubolon Hasanah,Kepulauan Riau
fff805f4,Ajiman Agustina,Orthoptist,PD Pratiwi Kurniawan Tbk,Nusa Tenggara Timur
11ce49cf,R.A. Gawati Sitorus,Optometrist,UD Namaga,Kepulauan Bangka Belitung
ff1b4c60,Dr. Latika Prabowo,Television camera operator,CV Wahyudin (Persero) Tbk,DKI Jakarta
733e8719,Jasmani Purwanti,Emergency planning/management officer,Perum Hardiansyah,Bali
a76acf7b,"Harja Permata, M.TI.",Immunologist,PD Yolanda Yuliarti Tbk,Banten
35c8a1f8,"Daliono Farida, S.Pd",Insurance account manager,Perum Widodo Prasetyo,Sulawesi Selatan
f2d70f1a,Lidya Laksmiwati,"Teacher, adult education",CV Widodo Firmansyah,Sulawesi Selatan
2ea8db98,"Tgk. Makuta Sihombing, S.I.Kom",Social researcher,PT Aryani Tbk,Sulawesi Barat
4a4e9bff,"Eko Samosir, M.Pd","Therapist, horticultural",UD Anggriawan,Sulawesi Barat
956fbee3,"Elvina Marbun, S.H.",Air traffic controller,UD Hariyah,Sulawesi Utara
988036a5,Gatra Nashiruddin,Neurosurgeon,UD Nababan Ardianto,DI Yogyakarta
2b2edf20,Jinawi Widodo,Academic librarian,PT Lailasari Tbk,DKI Jakarta
2036094f,Banara Handayani,Housing manager/officer,PD Wastuti Sinaga,Sulawesi Tenggara
da6cd0bf,Sabri Samosir,Editorial assistant,CV Anggraini (Persero) Tbk,Kalimantan Utara
3f0b2481,Ikin Suryatmi,"Designer, interior/spatial",PD Hakim (Persero) Tbk,Lampung
7cd13929,Titin Mansur,Police officer,UD Dabukke Hutasoit (Persero) Tbk,Sulawesi Selatan
9f39cabe,"Drs. Eli Firmansyah, S.H.",Copy,PT Uyainah Halim Tbk,Aceh
8b108fe0,"T. Atmaja Waskita, S.Kom",Building surveyor,Perum Tarihoran (Persero) Tbk,Banten
b50ad511,Dr. Aisyah Siregar,Electrical engineer,Perum Marpaung Saptono,Kalimantan Tengah
394ced47,Zelda Mayasari,Medical sales representative,CV Winarno,Aceh
93fd3d10,"Dr. Violet Siregar, S.T.",Cartographer,PT Maryadi Aryani (Persero) Tbk,Bali
e8edf1b9,Hairyanto Ardianto,Video editor,PT Samosir Wijayanti,Kalimantan Utara
8b064fb2,"dr. Arta Astuti, S.Pd",Games developer,CV Wasita,Kalimantan Utara
5087f298,"Sutan Irfan Winarno, M.TI.",Podiatrist,Perum Waluyo,Sulawesi Utara
5ec3391f,Lala Novitasari,"Accountant, chartered public finance",PD Nugroho (Persero) Tbk,Papua
505aefd1,Dt. Warji Salahudin,Further education lecturer,Perum Setiawan (Persero) Tbk,Papua Barat
c21578e7,Zizi Halimah,Trade mark attorney,CV Sitompul Pangestu,Jawa Timur
853935d7,Anggabaya Nababan,Dance movement psychotherapist,PT Kuswandari Lazuardi,Nusa Tenggara Barat
9dc7bd47,Abyasa Hasanah,Associate Professor,CV Nasyidah Ardianto,Sulawesi Barat
8fad640e,"Raden Iswahyudi, S.Kom",Telecommunications researcher,UD Nasyiah Tbk,Gorontalo
8cf1e791,Wirda Kusumo,Financial controller,PT Wijayanti Prabowo,Banten
f896dce9,Zaenab Nashiruddin,Physiological scientist,PT Maryati Mansur,DI Yogyakarta
2161cc9d,Laras Purwanti,Government social research officer,CV Irawan (Persero) Tbk,Kalimantan Selatan
456c0269,dr. Karta Budiyanto,Garment/textile technologist,Perum Pradipta (Persero) Tbk,Kalimantan Utara
612b8fd1,Mahmud Puspasari,Mudlogger,PD Kuswandari Prayoga Tbk,Aceh
c73ceac8,drg. Umaya Najmudin,Chief Executive Officer,CV Irawan,Sulawesi Selatan
64b6b93c,Gilda Pudjiastuti,"Administrator, Civil Service",PD Mansur Budiyanto,DI Yogyakarta
24034845,Hilda Tampubolon,Call centre manager,Perum Dongoran Dongoran,Kalimantan Tengah
2918d9db,"Novi Pratama, S.E.",Aid worker,PT Wacana Wacana,Papua Barat
3a6ae8df,Prasetya Astuti,Environmental manager,UD Prasetyo (Persero) Tbk,Jambi
4592a586,"Sabrina Hutapea, S.E.",Clinical research associate,PD Waluyo (Persero) Tbk,Bali
e401d2ed,"dr. Gandewa Manullang, S.Farm",Education administrator,CV Budiman Natsir (Persero) Tbk,Gorontalo
2c2fcce8,Humaira Susanti,Tourist information centre manager,CV Simanjuntak Usada,DI Yogyakarta
d0f51007,"Endah Mardhiyah, M.Pd",Patent examiner,PT Mardhiyah,Sulawesi Utara
57852f3b,Ilsa Januar,"Engineer, civil (contracting)",PD Rahimah (Persero) Tbk,Maluku
c89ea0e3,Ir. Jais Budiyanto,Insurance underwriter,PT Saragih Widodo (Persero) Tbk,Nusa Tenggara Timur
a55e0b31,Emin Januar,Community pharmacist,Perum Adriansyah,Kepulauan Riau
2eac98d9,Sari Simbolon,Dietitian,CV Anggraini (Persero) Tbk,Sulawesi Tengah
49d47787,Tgk. Jais Mangunsong,Clinical biochemist,UD Dabukke Mardhiyah Tbk,Sumatera Barat
f773f1de,Ida Napitupulu,Public relations account executive,UD Zulkarnain Tbk,Sulawesi Utara
301a48b0,"R. Diah Salahudin, M.Farm",Counselling psychologist,PD Oktaviani,Maluku
0247c84b,Safina Sinaga,Gaffer,Perum Marpaung Tbk,Papua
6738bfa8,drg. Ratna Tampubolon,"Nurse, learning disability",Perum Pudjiastuti Tbk,Nusa Tenggara Barat
b8a3cd66,"R. Chandra Sihombing, M.M.",Higher education lecturer,PD Riyanti Simbolon,Lampung
7a37d1fe,KH. Wawan Hastuti,Freight forwarder,PT Maulana,Jawa Timur
c4b0399e,"Ir. Bakiono Mulyani, S.Sos",Personal assistant,Perum Tarihoran,Kalimantan Utara
1f670199,Hardana Saefullah,Plant breeder/geneticist,PD Halimah (Persero) Tbk,DKI Jakarta
c8786048,Jamalia Halimah,Conference centre manager,CV Siregar Tbk,DI Yogyakarta
9d4a6412,Lala Mandala,Industrial buyer,PD Riyanti Tbk,Kalimantan Barat
102a48ae,H. Mahmud Wibisono,Public relations officer,UD Handayani Saefullah (Persero) Tbk,Maluku
eaab3552,Julia Firgantoro,Race relations officer,Perum Hidayanto Tbk,Sulawesi Selatan
eb73b578,dr. Gara Yulianti,Geophysical data processor,UD Hutapea Habibi Tbk,Sulawesi Tengah
822ac84a,"Wakiman Utama, M.Pd",Occupational psychologist,Perum Sihombing (Persero) Tbk,Maluku
433141ad,Tina Namaga,Newspaper journalist,PD Usamah,Papua Barat
647b47df,Ilsa Kuswandari,"Nurse, learning disability",PD Nurdiyanti (Persero) Tbk,Riau
858219ca,Titi Melani,Speech and language therapist,CV Laksmiwati (Persero) Tbk,Maluku
e626a80c,Cahyono Purnawati,Manufacturing systems engineer,CV Riyanti (Persero) Tbk,Maluku
6e610215,Calista Waskita,TEFL teacher,CV Firmansyah Tbk,Jawa Barat
f122cef7,"Drs. Diana Damanik, M.TI.",Quality manager,Perum Ramadan Sudiati (Persero) Tbk,Sulawesi Tenggara
a275a8dc,"drg. Cemplunk Saptono, M.M.",Social worker,Perum Siregar,Sumatera Selatan
0c4f2a5c,Cici Andriani,Bonds trader,UD Firmansyah,Sulawesi Selatan
034e3d07,"R. Fitriani Yuliarti, S.IP",Analytical chemist,Perum Tamba (Persero) Tbk,Sulawesi Barat
19926186,"Sadina Waluyo, S.IP","Education officer, community",PD Mulyani Simanjuntak (Persero) Tbk,Bali
f329703a,Edward Megantara,"Horticulturist, amenity",Perum Maryadi Saptono,Maluku Utara
b10c9e3a,"drg. Rahmi Prasetya, S.Kom",Proofreader,CV Siregar (Persero) Tbk,Kalimantan Timur
1872b819,Daliono Kusmawati,Environmental manager,CV Wibowo Mansur,Riau
8bb6e101,Ir. Jessica Prabowo,"Designer, exhibition/display",PD Mahendra,DI Yogyakarta
287ca408,Tgk. Zulfa Hakim,Outdoor activities/education manager,Perum Yulianti Tbk,Sumatera Utara
addb9346,Bajragin Sihotang,Corporate treasurer,UD Purwanti Sihotang,Riau
df46c6fa,"R.M. Mahfud Purnawati, S.Gz","Surveyor, rural practice",PD Jailani Rajasa Tbk,Kalimantan Barat
c99355c8,Rahmi Nurdiyanti,Financial controller,Perum Siregar Susanti (Persero) Tbk,DI Yogyakarta
fec1d635,Oni Rajasa,Tree surgeon,CV Rajata,Bengkulu
0854d8a3,"Victoria Kusmawati, M.Ak",Geophysicist/field seismologist,Perum Gunarto (Persero) Tbk,Kalimantan Selatan
7f7a66cb,"Anggabaya Wibisono, M.Ak",General practice doctor,UD Purwanti Wacana (Persero) Tbk,Jawa Tengah
83df1259,Eka Wijayanti,Hospital doctor,PT Wijaya Sitompul,Aceh
b792c815,"Tira Jailani, M.Kom.",Aeronautical engineer,CV Adriansyah Wulandari,Banten
33b80c85,Paiman Sudiati,Community arts worker,UD Latupono Astuti,Sulawesi Tengah
205abd21,Dr. Nasim Wasita,Sports coach,CV Gunawan,Sulawesi Tenggara
25add665,Ihsan Purwanti,"Administrator, arts",Perum Pratama Suryono,Bengkulu
adb1af1b,"Dr. Yani Siregar, S.Sos",Child psychotherapist,Perum Aryani Nasyidah,Kalimantan Tengah
70aec7e5,Raihan Wasita,Dentist,UD Palastri Tbk,Jawa Timur
2b6bbf91,Rafi Situmorang,Research scientist (life sciences),CV Najmudin Tbk,Jawa Tengah
4f2042b9,"Drs. Cici Budiman, S.Psi",Secretary/administrator,CV Hutagalung Najmudin,Jawa Tengah
