ID_Karyawan,Nama_Lengkap,Profesi,Perusahaan,Provinsi
520e46ac,"Balidin Maulana, S.Ked","Nurse, adult",UD Mulyani (Persero) Tbk,Sulawesi Utara
b1549166,"Ika Suartini, M.Pd",Broadcast engineer,Perum Dongoran Budiman,Gorontalo
dba2325c,Harsana Rahmawati,Town planner,CV Yuliarti,Sulawesi Barat
afe3b32c,"Emil Dongoran, M.M.","Engineer, manufacturing",CV Mayasari Yuniar,Banten
ddd57ef9,Alika Tampubolon,Lexicographer,PT Hakim (Persero) Tbk,Banten
02f548db,Kenzie Tarihoran,Chartered public finance accountant,CV Utama Mandasari,Nusa Tenggara Timur
9c0953d2,Nabila Setiawan,Chief Marketing Officer,UD Prastuti,Jawa Tengah
62b2f92e,Jamalia Rahimah,Patent attorney,UD Budiman (Persero) Tbk,Sulawesi Selatan
08944dc2,Kenzie Hakim,Barrister,PD Wahyuni,Aceh
fa787130,"Dr. Lidya Tampubolon, S.E.I",Best boy,CV Tamba Handayani (Persero) Tbk,Kalimantan Timur
44b38ab4,Mutia Pertiwi,Conference centre manager,UD Maulana Wahyudin (Persero) Tbk,Kalimantan Timur
872204df,"Dimas Halimah, M.Farm","Teacher, special educational needs",CV Astuti (Persero) Tbk,Kalimantan Selatan
afce0e77,Rahmi Rahmawati,Medical laboratory scientific officer,CV Halim,Maluku
603d9c2f,"Gatot Sirait, M.Ak",Trade mark attorney,Perum Suryatmi,Aceh
7d806b44,Puti Kasiyah Dongoran,Airline pilot,PT Hariyah Zulkarnain Tbk,Bali
44a6404a,"dr. Dalima Prabowo, S.IP",Advertising account executive,Perum Lazuardi Tbk,Nusa Tenggara Timur
1db2abd3,"drg. Kasim Oktaviani, S.T.","Teacher, adult education",Perum Adriansyah (Persero) Tbk,Sulawesi Selatan
b53d1416,Tgk. Michelle Rahmawati,Merchant navy officer,UD Nainggolan,Aceh
9ecb92ab,KH. Umaya Ramadan,Clinical molecular geneticist,PD Mulyani Putra (Persero) Tbk,Kalimantan Timur
af46d6b4,"Gangsar Mardhiyah, M.M.",Telecommunications researcher,PD Lailasari Fujiati,Sulawesi Selatan
d03e3d73,"Dr. Balijan Hakim, S.Pt",Multimedia programmer,UD Mandasari,DKI Jakarta
3e9cdb48,Mahmud Utama,Neurosurgeon,UD Novitasari (Persero) Tbk,Sumatera Selatan
9cc2f1d0,R.M. Sakti Mangunsong,"Research officer, trade union",CV Damanik Maryati (Persero) Tbk,Sulawesi Selatan
36fb4187,R. Teddy Novitasari,"Engineer, agricultural",PT Hardiansyah (Persero) Tbk,Sulawesi Utara
6cedf4cb,dr. Ana Megantara,"Scientist, research (physical sciences)",Perum Hidayat Yulianti,Aceh
ab9729fa,Mulya Wulandari,Seismic interpreter,PT Santoso,Nusa Tenggara Timur
b946b6cf,Tgk. Ika Hidayat,Translator,CV Habibi (Persero) Tbk,Sumatera Selatan
87dd3016,Nalar Laksita,Corporate investment banker,UD Hutagalung,Jawa Timur
9295ebd4,"Dr. Zelda Latupono, M.Farm",Naval architect,PT Wasita (Persero) Tbk,Sulawesi Selatan
d75f1b57,"Drs. Violet Kuswandari, S.Farm",Meteorologist,PT Permata Firgantoro,Maluku Utara
cebc2adf,Martaka Firgantoro,Personal assistant,UD Riyanti Sinaga (Persero) Tbk,Sumatera Barat
b1046d31,Amalia Manullang,"Therapist, occupational",CV Suryatmi,Aceh
b982d95e,"Cut Usyi Utami, M.Pd",Art gallery manager,CV Nashiruddin Rahimah (Persero) Tbk,Sumatera Utara
694a7ad5,"Aurora Nainggolan, S.Pd",Medical secretary,Perum Sinaga (Persero) Tbk,Gorontalo
5c1fa43b,Nasab Mandasari,Agricultural engineer,PD Laksita,Kalimantan Tengah
f2b93106,"Puti Nurul Tarihoran, S.Farm","Scientist, water quality",UD Aryani Pradipta Tbk,Kalimantan Tengah
29ba6828,"Raden Firgantoro, S.T.",Print production planner,CV Pratiwi Palastri,Sulawesi Tengah
088da67f,Kasusra Winarno,"Designer, textile",PD Wacana Melani Tbk,Papua Barat
8c50acc3,"Wawan Hassanah, S.Ked","Scientist, forensic",PD Palastri Waluyo (Persero) Tbk,Kalimantan Utara
1d3ba4ba,Clara Salahudin,Recycling officer,CV Latupono Riyanti Tbk,Sumatera Utara
f88bcf51,dr. Yance Nurdiyanti,Airline pilot,PT Farida Maryadi,Jawa Barat
658e79b2,"H. Hardi Widodo, S.Gz",Colour technologist,CV Wijayanti Astuti Tbk,Nusa Tenggara Timur
1e801e21,Rosman Maryati,"Runner, broadcasting/film/video",Perum Hasanah Widodo,Bengkulu
c00cef0f,"Ir. Yuliana Novitasari, S.H.",Copy,Perum Prastuti Saefullah,Sumatera Barat
2c804228,"Kamaria Prastuti, M.Kom.","Pilot, airline",UD Napitupulu Mardhiyah (Persero) Tbk,Papua
1e325082,Vanesa Wibisono,"Engineer, broadcasting (operations)",PD Nasyiah (Persero) Tbk,DKI Jakarta
e2b5b23e,"Eka Puspita, S.E.I",Information officer,PT Wibisono,Sulawesi Tenggara
978bb944,Raisa Melani,Retail merchandiser,CV Irawan Susanti,Jawa Tengah
7c6048a9,Zulfa Yolanda,"Programmer, systems",CV Simbolon Hutapea Tbk,Kalimantan Tengah
26112e01,Agnes Januar,"Conservation officer, historic buildings",UD Rahimah Winarno (Persero) Tbk,Papua Barat
f989222f,Nurul Anggraini,Phytotherapist,PD Kuswoyo Hartati (Persero) Tbk,Jawa Barat
21fdb716,"Sutan Cakrabuana Puspasari, S.E.",Structural engineer,PT Pertiwi Prasasta,Kalimantan Utara
ea30dce9,"Hendra Firmansyah, S.Kom","Engineer, building services",CV Usada Budiman Tbk,Nusa Tenggara Timur
2337374c,Halima Fujiati,Air traffic controller,CV Winarno,Sulawesi Tenggara
100a02fb,Gamanto Nasyidah,Ambulance person,PD Padmasari,Bali
e82d0f70,"Drs. Zelaya Uyainah, S.Sos",Chief Executive Officer,Perum Pradipta Irawan (Persero) Tbk,Bengkulu
43a79536,Mutia Hartati,"Designer, ceramics/pottery",PD Waskita,Kalimantan Barat
85aa9b5a,T. Ajimin Sihombing,Retail banker,Perum Simbolon Laksmiwati Tbk,Kalimantan Utara
a462d095,Tami Handayani,Learning disability nurse,CV Yuliarti Mandasari,Sumatera Barat
162e0bdd,Pandu Aryani,Wellsite geologist,PD Usamah Laksita Tbk,Riau
e8843e3f,Prakosa Suryatmi,"Engineer, agricultural",CV Pangestu (Persero) Tbk,Nusa Tenggara Timur
265f88ed,Cici Marbun,"Accountant, chartered certified",PT Prasasta Zulkarnain,Kalimantan Tengah
8d8d9b15,Karya Adriansyah,Travel agency manager,CV Gunarto (Persero) Tbk,Kalimantan Utara
d61ae8ae,Rachel Riyanti,Automotive engineer,CV Najmudin,Kalimantan Selatan
cfc748e9,dr. Harjasa Salahudin,"Engineer, aeronautical",CV Marbun (Persero) Tbk,Papua Barat
d1cb074f,R.M. Purwa Kurniawan,Chiropractor,PD Hastuti Zulkarnain,DKI Jakarta
ff0c990f,Dinda Winarsih,Energy manager,Perum Damanik,Sulawesi Tengah
9bc3aff2,Asman Rajata,"Teacher, early years/pre",PD Sihombing,Papua Barat
db138ffe,"Hj. Ajeng Mulyani, S.Ked","Designer, jewellery",CV Saputra Januar (Persero) Tbk,Kalimantan Utara
ab95a1cb,Ajiman Maryadi,Press sub,PT Kuswandari Gunawan Tbk,Jawa Tengah
b70606cb,"Drs. Imam Safitri, S.E.",Equality and diversity officer,Perum Januar Mandala (Persero) Tbk,Bali
49403606,"Syahrini Firgantoro, S.T.",Museum education officer,PD Suryatmi Maheswara (Persero) Tbk,Kalimantan Barat
023dfd13,"Tgk. Unggul Usamah, M.TI.",Theme park manager,CV Mangunsong Haryanto (Persero) Tbk,Aceh
e9aea5b2,Cahya Suryono,Horticultural consultant,UD Usada,Bengkulu
73e90e9a,"R. Gambira Pradana, S.Sos",Chief Technology Officer,UD Hartati Usamah (Persero) Tbk,Maluku Utara
8773a24e,"Ir. Yulia Yolanda, S.Psi",Communications engineer,Perum Prayoga Widiastuti,Jawa Timur
88abbb96,Waluyo Siregar,Financial risk analyst,CV Manullang,Lampung
fd99d432,Zalindra Widiastuti,Economist,UD Sihombing (Persero) Tbk,Kalimantan Timur
d96f96f6,"dr. Titi Nugroho, S.Gz","Accountant, chartered",UD Hakim Astuti (Persero) Tbk,Jawa Tengah
53b0e61c,Mahfud Rahimah,Adult nurse,CV Yolanda Tbk,Nusa Tenggara Timur
4fb034cf,Puti Vanesa Yuliarti,Dance movement psychotherapist,PT Santoso,Sumatera Utara
3bc127b3,"KH. Martana Purwanti, S.Farm","Conservator, furniture",Perum Nuraini Yuniar,Nusa Tenggara Barat
c09d1728,Najib Pudjiastuti,Commercial art gallery manager,CV Wahyudin Hartati,Kalimantan Barat
177d77a5,Hafshah Sihombing,Marine scientist,UD Pradipta Wulandari Tbk,Lampung
7d4518fb,Septi Riyanti,Industrial buyer,PD Waluyo Saputra (Persero) Tbk,DI Yogyakarta
35b6adb2,"Hafshah Adriansyah, M.TI.",Archivist,PD Pratiwi Tampubolon,Sulawesi Utara
f2a25b48,"Hj. Ghaliyati Wahyudin, M.Ak","Embryologist, clinical",UD Mulyani (Persero) Tbk,Kepulauan Bangka Belitung
405a30a6,Hj. Victoria Uwais,Corporate investment banker,PT Nababan,Kalimantan Timur
dfd9d7ed,"Restu Lestari, M.M.",Occupational hygienist,PD Winarno Pratiwi,Sumatera Selatan
6be36171,R.M. Asirwanda Suryatmi,"Editor, film/video",PT Sitompul Tbk,Aceh
2b86a281,Ir. Yulia Santoso,Operational researcher,Perum Mandasari Sihotang Tbk,Sulawesi Selatan
a700d191,Janet Prasetya,Health service manager,PT Simanjuntak,Sulawesi Utara
f2000235,Vero Hutasoit,Dancer,CV Riyanti Situmorang Tbk,Kepulauan Bangka Belitung
18846df6,"Drs. Wulan Permadi, S.I.Kom",Radio producer,UD Mansur Hidayanto,Jawa Timur
696b6de1,"drg. Ulva Widodo, M.Pd",Chartered loss adjuster,CV Budiman Handayani Tbk,Bengkulu
34092088,H. Tirtayasa Haryanti,"Engineer, maintenance (IT)",Perum Samosir Wijayanti,Kalimantan Timur
9889d3d4,Tri Wacana,Actuary,Perum Prasetya,Sumatera Selatan
d71f6163,Bakianto Yuniar,Retail buyer,PT Saputra Firmansyah,Riau
88e04909,Edi Hidayat,Press photographer,Perum Dabukke,Sumatera Utara
057c8ed3,Sutan Edi Kusmawati,"Designer, jewellery",CV Halimah Pranowo Tbk,Kalimantan Tengah
b9030054,"Vinsen Hidayat, M.M.","Clinical scientist, histocompatibility and immunogenetics",UD Prasasta Wacana,Kepulauan Riau
14e5f40e,Zaenab Kusmawati,Passenger transport manager,PD Simanjuntak,Sulawesi Tengah
c3966e49,Edi Prabowo,Corporate treasurer,UD Riyanti Haryanto,Sulawesi Tenggara
59780d01,R. Cakrawala Hidayanto,Amenity horticulturist,CV Nuraini Halim,Riau
09e0e524,"Tgk. Titi Hutapea, M.Farm",Chartered legal executive (England and Wales),CV Mangunsong Wahyuni Tbk,Maluku
ce21c24d,Raisa Widodo,Secondary school teacher,CV Winarno Lailasari Tbk,Nusa Tenggara Timur
d0659f6a,Tina Saefullah,Immunologist,PT Hartati Wibowo,Kalimantan Timur
14535728,Prima Saputra,"Engineer, site",Perum Prabowo,Sulawesi Utara
8d453884,"Tgk. Hana Wulandari, S.Farm","Psychotherapist, dance movement",UD Habibi,Nusa Tenggara Timur
30e22aed,Enteng Purnawati,Cytogeneticist,CV Mansur Pradana Tbk,Jambi
4a08a402,Kacung Sudiati,Manufacturing systems engineer,PD Iswahyudi Jailani Tbk,Sulawesi Tenggara
a67e3f82,Yunita Maryadi,Fast food restaurant manager,UD Utama,Sumatera Selatan
dfa681ec,Galiono Kusmawati,Media planner,Perum Usamah Melani (Persero) Tbk,Sulawesi Selatan
462eb7ec,"dr. Rosman Firmansyah, M.Pd","Administrator, sports",Perum Haryanti Oktaviani,Jawa Tengah
3f8acc32,Hartaka Nasyiah,Hotel manager,UD Hidayanto (Persero) Tbk,Papua Barat
6c0e7cbe,"Gabriella Prabowo, M.Kom.",Interpreter,UD Widodo Sihotang,Papua Barat
6342548d,"R. Jessica Andriani, M.Kom.",Learning disability nurse,PT Purnawati (Persero) Tbk,Bengkulu
e7a6afe6,Dina Wasita,Sports therapist,UD Sudiati Januar Tbk,Papua Barat
4bef7fc2,Liman Winarsih,Science writer,UD Suwarno,Jawa Tengah
74674a34,Tgk. Tira Lazuardi,Medical secretary,Perum Novitasari Maryati,Papua
4a1064f2,Luluh Santoso,"Physicist, medical",PT Hastuti Laksmiwati,Sulawesi Selatan
9473f70f,Ismail Handayani,Geographical information systems officer,PT Rahmawati,DI Yogyakarta
6d3c95de,Galak Haryanto,Optometrist,UD Dabukke,Lampung
e13aadd8,Febi Rahayu,Visual merchandiser,UD Haryanto Firmansyah,Kepulauan Riau
112cfaae,Bakiadi Thamrin,Film/video editor,UD Natsir (Persero) Tbk,Jawa Tengah
dec5bfb5,"Waluyo Maryadi, S.Ked","Engineer, energy",CV Prabowo Puspasari,Kepulauan Riau
598e0194,"R. Ciaobella Pertiwi, S.Gz",Lobbyist,PD Pertiwi Rahayu (Persero) Tbk,Jawa Tengah
6a0ec349,"drg. Paris Saputra, S.Farm",Statistician,PD Anggraini Mahendra,Sulawesi Tenggara
2e5be30b,"H. Hardi Farida, S.H.",Mudlogger,PT Suryatmi Agustina (Persero) Tbk,Papua
5daa63cf,Ilsa Maryadi,Jewellery designer,CV Wijaya (Persero) Tbk,Kalimantan Selatan
8af5a87c,Asirwanda Anggraini,Print production planner,CV Tamba,Papua Barat
f5587f78,"drg. Asirwanda Sitorus, S.Ked","Journalist, broadcasting",PD Purwanti Natsir,Jawa Timur
ab697f8c,Dr. Adika Sudiati,Landscape architect,Perum Wijaya,Kalimantan Timur
a62c8585,Karsa Putra,"Teacher, secondary school",PT Wastuti Tbk,DKI Jakarta
d0a4a71d,dr. Ulva Tamba,Writer,Perum Purnawati Sitorus,Jawa Barat
0e7ab717,Mahdi Waskita,Architectural technologist,CV Nasyiah Winarno,Kalimantan Utara
3db3608a,"Ozy Kusumo, S.I.Kom",Systems analyst,Perum Maulana Tbk,Jawa Timur
af9dc5f2,R.A. Faizah Winarsih,Paramedic,UD Haryanti Tbk,Sumatera Utara
0d29c899,"Irsad Prabowo, S.Pt",Fast food restaurant manager,CV Nasyiah Narpati,Bengkulu
367fd97f,Bancar Oktaviani,"Research officer, political party",UD Sihombing,Bengkulu
0992f3d5,Ciaobella Hutapea,"Production assistant, television",PD Latupono Tbk,Maluku
35579d8f,"Bakda Hariyah, S.E.I",Learning disability nurse,PD Lestari,Papua Barat
9f1ba63f,Baktiono Winarno,"Nurse, adult",PT Wijayanti,Sumatera Utara
05266044,Catur Sihombing,"Editor, film/video",UD Handayani,Riau
503691cc,Dr. Puji Halim,Community arts worker,Perum Hariyah Suwarno Tbk,DI Yogyakarta
a2e0dcb3,Jaka Rahimah,"Engineer, land",PT Fujiati (Persero) Tbk,Nusa Tenggara Timur
7663d458,"R.A. Indah Utama, S.Gz","Physicist, medical",PD Wibisono (Persero) Tbk,Kalimantan Barat
33551bbf,Safina Mandala,Site engineer,PT Wacana Tbk,Kalimantan Tengah
84fe033b,R.M. Labuh Gunarto,Herbalist,PD Winarno Marpaung,Lampung
3e98703d,Eva Mayasari,"Education officer, museum",PT Hardiansyah Narpati,Lampung
e48cb13a,Mahfud Aryani,"Sales professional, IT",PT Siregar (Persero) Tbk,Jambi
b84fcab3,"Wardaya Pertiwi, S.Ked","Surveyor, minerals",UD Ramadan (Persero) Tbk,Jawa Barat
e874959d,Hasim Latupono,Financial trader,PT Susanti,Sulawesi Barat
d0cafc87,Sari Megantara,"Engineer, maintenance",UD Natsir Lestari (Persero) Tbk,Lampung
ba684b69,Tasdik Laksmiwati,Patent attorney,CV Suartini (Persero) Tbk,Sulawesi Barat
7fe507e8,"Dt. Panca Habibi, S.Gz",Chief of Staff,PD Wastuti Tbk,Kepulauan Riau
7e9ac164,Tina Melani,"Loss adjuster, chartered",CV Maulana Siregar (Persero) Tbk,Lampung
7081f078,Drs. Gabriella Riyanti,"Engineer, petroleum",CV Waskita Sihombing (Persero) Tbk,Riau
8dc17301,Zelda Adriansyah,Call centre manager,UD Rahmawati Damanik Tbk,Jawa Timur
0aaa92d6,"Dr. Lintang Prasetya, S.H.",Commercial horticulturist,CV Wibisono (Persero) Tbk,Nusa Tenggara Barat
f2284d34,R.M. Hendra Uwais,"Surveyor, commercial/residential",PT Nasyiah Najmudin,Kepulauan Riau
db977717,R. Mila Padmasari,Radiation protection practitioner,PT Wulandari Novitasari,Kalimantan Tengah
999ea455,Ifa Mulyani,Video editor,PD Yolanda Zulaika,Jawa Tengah
d8771495,"dr. Nurul Haryanti, S.E.",Sales promotion account executive,UD Maryati Jailani Tbk,Riau
703dfaf6,"dr. Samiah Safitri, S.Ked",Careers adviser,UD Saptono Yolanda Tbk,Jambi
fba51cc4,"Faizah Manullang, S.Kom",Writer,PT Halimah Mustofa Tbk,Kepulauan Riau
6cf3fa8a,R.M. Luwar Gunawan,Town planner,UD Tarihoran,Kalimantan Timur
24585405,"Lala Wahyudin, S.Sos",Financial planner,Perum Sihombing Hidayat Tbk,Maluku
67e39286,Paris Rajasa,Arts development officer,PD Damanik Rahayu,Kalimantan Timur
18918048,Puput Lestari,Energy engineer,UD Prabowo Pangestu Tbk,Sulawesi Barat
ad1b2ccc,Maimunah Maryati,Mental health nurse,PD Winarsih Palastri (Persero) Tbk,Sulawesi Selatan
7631d46c,"Dt. Dimaz Rahmawati, M.Pd",Clinical psychologist,Perum Nababan Hutapea,Kepulauan Bangka Belitung
ae85b504,Tina Iswahyudi,Heritage manager,UD Mardhiyah Hutasoit Tbk,Maluku
1380f7b0,Raden Tamba,"Librarian, public",PD Anggriawan Prastuti (Persero) Tbk,Papua
1d93702b,Talia Novitasari,"Engineer, electronics",PT Rahayu,Kalimantan Selatan
98c1c214,"Sutan Kawaya Handayani, M.Ak",Web designer,Perum Nainggolan Tbk,Kalimantan Tengah
3bb81d03,Raden Wasita,"Geologist, wellsite",Perum Hassanah (Persero) Tbk,Kalimantan Tengah
46ea8e0c,Salimah Simanjuntak,Herpetologist,PD Wastuti Tbk,Lampung
386c9524,Omar Situmorang,"Scientist, water quality",CV Prasetya Tbk,Kalimantan Selatan
a7167cf9,Argono Pudjiastuti,"Surveyor, mining",Perum Winarno Winarsih Tbk,Sulawesi Selatan
095ef2e3,Mulyono Novitasari,Fitness centre manager,CV Marpaung Tbk,Jawa Tengah
11333ef2,"Ifa Rahayu, S.IP",Barista,PT Prakasa Tbk,Kalimantan Utara
5d1e019f,Kartika Januar,Computer games developer,UD Melani Tbk,Jawa Barat
52cad3db,Lala Hutapea,"Engineer, manufacturing",CV Mardhiyah,Sumatera Barat
e59405d4,Puspa Prayoga,"Therapist, nutritional",PT Anggriawan Widiastuti Tbk,Nusa Tenggara Barat
af75f5f2,Wage Firgantoro,Chartered management accountant,UD Irawan Sinaga Tbk,DKI Jakarta
56b97674,"Lidya Kurniawan, S.T.",Maintenance engineer,PD Hassanah Mangunsong (Persero) Tbk,Sulawesi Barat
92aaf9c6,Sari Novitasari,"Engineer, agricultural",UD Yulianti Anggraini Tbk,Sulawesi Tengah
15164e45,KH. Satya Wastuti,Insurance account manager,CV Mustofa,Sulawesi Tenggara
4054d088,Ciaobella Thamrin,Maintenance engineer,UD Wibisono Prasasta Tbk,Kalimantan Selatan
753f24ab,"Devi Tamba, S.E.I",Quarry manager,UD Kuswoyo (Persero) Tbk,Sulawesi Tengah
04a3dd02,Kayla Prayoga,Museum/gallery curator,Perum Tampubolon Suartini (Persero) Tbk,Sumatera Utara
8bf99fad,Ivan Nababan,Chartered loss adjuster,PT Nasyiah Dabukke,Riau
40e292eb,Ani Gunawan,Building control surveyor,PT Wibisono,Sulawesi Selatan
efdc6590,Ir. Icha Pratama,Chief Marketing Officer,PT Mayasari,Jawa Barat
bf402f53,"drg. Cakrawangsa Pranowo, S.H.",Pathologist,UD Sudiati Januar (Persero) Tbk,Gorontalo
1e456454,"drg. Bakiono Halim, M.Farm","Scientist, research (maths)",UD Winarno (Persero) Tbk,Nusa Tenggara Timur
bbfd2732,Puti Indah Hutagalung,Waste management officer,CV Sitorus Prabowo (Persero) Tbk,DI Yogyakarta
155bfc42,"Tgk. Betania Mardhiyah, M.Farm",Applications developer,PD Gunawan Anggriawan (Persero) Tbk,DKI Jakarta
1bfeb68c,"Dr. Jail Purwanti, M.Farm",Drilling engineer,UD Nasyidah Tbk,Riau
71de0a37,"T. Raden Rahmawati, S.Ked",Production manager,PT Wahyuni Tbk,Jawa Timur
97903c20,"H. Omar Pranowo, M.Kom.","Engineer, biomedical",UD Kuswoyo,Maluku Utara
113dcdc2,Alika Wibowo,Insurance underwriter,PD Hasanah Winarno,Kalimantan Utara
728592f0,"Salwa Sirait, S.I.Kom","Psychologist, forensic",UD Kuswoyo Nurdiyanti,Nusa Tenggara Timur
931e4650,Syahrini Mangunsong,Colour technologist,PT Sitorus Tbk,Sulawesi Selatan
de24bc4b,"Liman Dongoran, S.Ked",Geographical information systems officer,UD Sihombing Mansur,DI Yogyakarta
c478ff89,Jamil Santoso,Media planner,PD Pranowo Tbk,Lampung
765a85b8,Kamaria Kuswandari,"Secretary, company",CV Oktaviani Marbun Tbk,Maluku
ad270dfc,"Ibun Najmudin, S.I.Kom",Education administrator,Perum Usamah Tbk,Kalimantan Timur
5f908437,"Clara Oktaviani, S.Psi",Clinical embryologist,CV Saputra,Sulawesi Tenggara
1aae862f,Kanda Hartati,"Investment banker, operational",Perum Yolanda Widiastuti (Persero) Tbk,Riau
35f5366a,Eka Usada,Exercise physiologist,PT Yuliarti Budiyanto Tbk,Sulawesi Tengah
b144940f,Omar Hidayanto,"Therapist, drama",UD Nurdiyanti (Persero) Tbk,Sulawesi Utara
b271fe72,Iriana Handayani,"Geologist, engineering",PD Susanti Najmudin,Kepulauan Riau
4572f5ba,"Mahdi Melani, S.Psi",Clinical biochemist,UD Thamrin,Papua Barat
3bdaba52,Kemba Dabukke,"Therapist, speech and language",PT Agustina (Persero) Tbk,Sulawesi Selatan
e0cd4209,Agnes Widodo,Broadcast journalist,UD Maryadi Maryadi,Aceh
8b186a68,"Tgk. Jono Namaga, S.Gz","Engineer, aeronautical",PT Astuti Yolanda (Persero) Tbk,Maluku Utara
975d1525,"Ilsa Utami, S.T.",Estate agent,UD Laksmiwati Winarsih (Persero) Tbk,Kalimantan Timur
e3258ee8,Cahyo Kuswandari,"Development worker, international aid",PD Hutagalung Ramadan (Persero) Tbk,Gorontalo
1050ca0b,T. Tirta Pratiwi,Food technologist,PD Sihombing Purnawati,Papua Barat
d704ae3c,"Sari Hidayanto, S.E.","Buyer, retail",PD Irawan (Persero) Tbk,Papua
56866edc,Uchita Puspasari,"Engineer, chemical",UD Mansur Dongoran Tbk,Maluku Utara
