ID_Karyawan,Nama_Lengkap,Profesi,Perusahaan,Provinsi
16af69fb,Ciaobella Uyainah,"Investment banker, operational",CV Budiyanto,Sulawesi Selatan
cebda985,"H. Irwan Lazuardi, S.I.Kom",Media buyer,Perum Melani Hutagalung,Kepulauan Riau
f10c7a6b,Putri Zulkarnain,Operational researcher,UD Zulkarnain Hassanah,Jambi
e496ae03,Elvina Sihotang,Claims inspector/assessor,Perum Andriani,Gorontalo
e6b1583c,Taufik Pradana,"Lighting technician, broadcasting/film/video",CV Kuswandari,Sulawesi Utara
6682b97c,"Unjani Prabowo, S.H.",Cytogeneticist,Perum Maheswara Tamba Tbk,Nusa Tenggara Timur
ac722a78,Padma Ramadan,Chief Executive Officer,UD Jailani (Persero) Tbk,Gorontalo
6f9acbb5,"Puti Maria Kusmawati, S.IP",Publishing rights manager,PD Wasita Saputra,Sumatera Selatan
029d9a37,Rafi Mandasari,Learning mentor,UD Halimah Tbk,Sulawesi Tenggara
11aed1ce,Paulin Riyanti,Equality and diversity officer,UD Hardiansyah Yulianti,Sulawesi Tenggara
c5d32194,"R.M. Karman Firmansyah, S.Pt",Archivist,PT Sihombing Januar (Persero) Tbk,Nusa Tenggara Barat
9f4bdd60,Rahayu Prasetyo,Forensic scientist,PT Wastuti,Papua
03a91ee0,Imam Uyainah,Rural practice surveyor,PT Samosir Hutasoit,Kalimantan Barat
a48fa659,"Endah Yulianti, S.E.",Arboriculturist,PD Gunawan,Bali
ae1149e0,"Adiarja Kusumo, M.M.",Metallurgist,Perum Ramadan Dabukke,Jawa Timur
2d42de4e,Timbul Aryani,Health service manager,CV Gunarto,Banten
4dbe27f7,"Jamalia Kusumo, S.Psi",Child psychotherapist,UD Pratiwi (Persero) Tbk,Aceh
50b9641b,"Hendra Napitupulu, M.Ak",Youth worker,PT Wulandari,Nusa Tenggara Barat
2de44049,Cici Wacana,"Journalist, newspaper",UD Fujiati,Lampung
4c7da939,"Rachel Pradana, S.Sos","Social research officer, government",PD Irawan Permata,Maluku
e496c8b5,Paris Gunawan,Clinical embryologist,Perum Waluyo Yuniar Tbk,Kepulauan Riau
8be7378a,Teddy Zulkarnain,"Designer, jewellery",UD Winarsih,Sulawesi Tenggara
76ed92c0,Mala Hardiansyah,Physiological scientist,Perum Pangestu,Sulawesi Utara
48a8ac5f,Kiandra Thamrin,"Surveyor, insurance",UD Pratama,Jawa Barat
19806010,Kairav Wibowo,Politician's assistant,CV Salahudin Zulaika (Persero) Tbk,Gorontalo
f834bdde,Prayoga Mustofa,Petroleum engineer,UD Rahimah Agustina Tbk,Kalimantan Barat
3dd85310,"drg. Queen Thamrin, S.Pt",Pension scheme manager,Perum Wasita,Sumatera Barat
e089d2cc,"R. Sidiq Nashiruddin, S.E.I","Scientist, physiological",PT Pertiwi Siregar,Papua
dc7e3648,"Cemani Situmorang, S.T.","Engineer, civil (contracting)",UD Thamrin Tampubolon Tbk,Sumatera Barat
d48ada21,Farhunnisa Maryadi,Occupational hygienist,CV Maryati Wibowo Tbk,Maluku
96776a37,Ir. Maras Winarno,Mental health nurse,CV Utama Waluyo (Persero) Tbk,Sumatera Utara
e1dc3a86,Ghani Pradipta,Geographical information systems officer,PT Manullang Rajasa,Sumatera Utara
0c61bd8b,"Bakda Uyainah, S.Sos","Psychologist, clinical",PD Melani Yulianti,Jawa Timur
f21dde4c,Nova Suwarno,Ambulance person,CV Jailani,Maluku Utara
6adec080,Vera Firmansyah,Electrical engineer,UD Agustina Tbk,Papua Barat
80624ea5,Lutfan Nainggolan,Product designer,Perum Pudjiastuti Puspasari,Sulawesi Utara
5aa102b7,dr. Darmana Yuliarti,"Engineer, site",UD Laksmiwati Wasita Tbk,Lampung
a2dc1a51,Elisa Megantara,Waste management officer,Perum Wahyuni Yolanda Tbk,Kalimantan Tengah
b4a6c5d7,Emil Wahyuni,"Doctor, hospital",PT Farida Adriansyah Tbk,Nusa Tenggara Timur
4324e8e6,Ophelia Padmasari,Best boy,PD Winarsih (Persero) Tbk,Kalimantan Utara
75a8e99c,Labuh Purwanti,"Therapist, music",Perum Nababan Marbun Tbk,Kalimantan Barat
a8ffc572,Cut Zelda Wasita,Farm manager,PT Safitri Prabowo,Kalimantan Barat
4222efb2,Ir. Darmana Haryanti,Newspaper journalist,PT Astuti (Persero) Tbk,Sumatera Barat
cc4063e2,Kamila Maryadi,Medical illustrator,PD Maheswara,DKI Jakarta
fe7f9221,Gilda Simanjuntak,"Psychologist, sport and exercise",Perum Santoso Palastri Tbk,Maluku Utara
d0bb2ab2,"Carla Jailani, S.IP","Psychotherapist, child",PT Firgantoro Tbk,Papua Barat
c92aaa72,Ega Suartini,Police officer,PT Najmudin,Papua Barat
95389870,Hamima Mardhiyah,Comptroller,CV Andriani Nasyiah Tbk,Jawa Timur
ad350a8c,"Anastasia Rajasa, M.Farm",Soil scientist,CV Damanik Natsir,Bali
6ce405ed,Himawan Suryono,Garment/textile technologist,UD Kuswandari Farida,Kalimantan Utara
2d7a5af4,dr. Pranawa Ardianto,Pathologist,PT Sitompul,DKI Jakarta
fcb56d16,Putu Siregar,Charity officer,CV Winarno (Persero) Tbk,Sumatera Utara
20142dd7,"Irnanto Anggraini, S.T.",Psychotherapist,CV Setiawan Fujiati Tbk,Kalimantan Tengah
d787d6f9,Maras Manullang,Television/film/video producer,Perum Maryadi Tbk,Nusa Tenggara Timur
37151ec5,Rahmat Pranowo,Insurance underwriter,PT Hardiansyah,Sulawesi Selatan
459fcffe,"Tgk. Suci Rajasa, S.E.",Engineering geologist,Perum Kuswoyo Siregar Tbk,Jawa Tengah
b66a8f66,"Jaiman Laksmiwati, S.Sos",Building surveyor,Perum Utama Saputra Tbk,Nusa Tenggara Barat
d441976b,"Simon Mandala, S.Farm",Health and safety adviser,Perum Utama Wulandari (Persero) Tbk,Sumatera Utara
abd89bd8,drg. Digdaya Hardiansyah,"Conservation officer, nature",PD Kusmawati Saputra (Persero) Tbk,Sulawesi Selatan
c7115ed0,dr. Prakosa Manullang,Chartered accountant,PT Novitasari Aryani Tbk,Jawa Tengah
01d56771,"drg. Rahmi Sihombing, M.TI.",Community education officer,UD Astuti Latupono,Maluku
aabe82f3,"Ratih Tarihoran, M.Farm",Exercise physiologist,PT Nurdiyanti (Persero) Tbk,Sulawesi Barat
db9a840a,Harjo Purwanti,Advertising art director,UD Damanik,Kalimantan Timur
1b0ad72a,"Ir. Sarah Saputra, S.E.",Immunologist,PD Suryatmi Tbk,Sulawesi Tengah
0af6e36a,Prayogo Simbolon,Commercial art gallery manager,PD Simanjuntak,Maluku Utara
d854df70,"R. Putri Wijayanti, S.H.","Scientist, water quality",CV Fujiati Nainggolan,Nusa Tenggara Barat
c36ad956,"Among Haryanto, S.E.","Scientist, forensic",PD Suartini,Nusa Tenggara Timur
c7338b55,"Ir. Usyi Natsir, S.IP",Mechanical engineer,Perum Tarihoran Laksmiwati (Persero) Tbk,Bali
4957a345,Ulva Hidayanto,Pension scheme manager,CV Maryati Padmasari Tbk,Kalimantan Timur
72e5b22d,"Jaeman Yuniar, S.Pt",Speech and language therapist,PT Pratiwi Marbun,Jawa Timur
28cc069c,Karta Hakim,Secondary school teacher,PT Oktaviani,Sulawesi Barat
fdde05d2,Vanesa Jailani,Computer games developer,Perum Sudiati (Persero) Tbk,Jambi
237dfade,Ir. Cawisono Permata,Therapeutic radiographer,CV Anggriawan Laksita Tbk,Sulawesi Tengah
56ee46b3,Wani Gunawan,Energy engineer,PD Mardhiyah Budiman Tbk,Maluku Utara
ba33f00f,Candrakanta Sitorus,Counsellor,PT Andriani Sinaga,DKI Jakarta
15c142e5,Puji Novitasari,Film/video editor,CV Wahyudin Saptono (Persero) Tbk,DI Yogyakarta
689ce834,"Vinsen Rahayu, S.Kom",Physiological scientist,PD Tarihoran Natsir (Persero) Tbk,DKI Jakarta
c710a1f2,"Widya Mardhiyah, S.Pd","Buyer, retail",UD Megantara Tbk,Gorontalo
30d2564a,Jessica Ramadan,Artist,Perum Ardianto,Jawa Tengah
687499a0,"Dr. Ina Saptono, S.Pd",Geochemist,UD Saragih Tbk,Maluku Utara
2f21d02a,"drg. Pranata Budiyanto, M.TI.",Scientific laboratory technician,PD Prastuti (Persero) Tbk,Sulawesi Utara
6b1e7efd,"Garda Maulana, S.H.",Sub,UD Prasasta (Persero) Tbk,Kalimantan Utara
f623daee,H. Purwanto Lestari,Site engineer,CV Yulianti,Papua
fda02178,Darmana Utami,Veterinary surgeon,PT Hidayat Melani (Persero) Tbk,Sumatera Utara
3b58d534,Mujur Sihombing,Psychiatric nurse,UD Nainggolan,Sumatera Barat
3c5565d3,Jayadi Safitri,"Chemist, analytical",PT Jailani (Persero) Tbk,DKI Jakarta
4808a490,Cakrabuana Dongoran,Statistician,UD Siregar (Persero) Tbk,Jambi
c6ac1be1,Diah Siregar,Corporate treasurer,PD Prayoga Suwarno Tbk,Kalimantan Timur
b3e23b50,"dr. Aris Dabukke, S.Psi",Control and instrumentation engineer,Perum Situmorang Pertiwi Tbk,Sulawesi Tengah
9a1fe470,Uchita Saefullah,Speech and language therapist,PD Haryanti Tbk,Jawa Timur
7e734227,Makara Hutapea,Arboriculturist,PT Puspita (Persero) Tbk,Jambi
c1bb0425,Ajimin Yolanda,"Restaurant manager, fast food",UD Nasyiah Situmorang Tbk,Lampung
c0d07d06,Aslijan Dabukke,Research scientist (medical),CV Kusumo Kusmawati (Persero) Tbk,DKI Jakarta
eb6dba7f,"Sari Wahyuni, S.Pt",Multimedia specialist,Perum Ramadan,Kepulauan Bangka Belitung
442a3114,"Dr. Reza Wibowo, M.Kom.","Therapist, drama",PD Samosir Wibisono Tbk,Sulawesi Tengah
a5828698,Ir. Emong Mandala,"Surveyor, building",Perum Nasyiah,Nusa Tenggara Barat
3f36f176,T. Ridwan Wijaya,Theatre stage manager,PD Narpati (Persero) Tbk,Sumatera Utara
50e75eff,Puti Silvia Wijayanti,Astronomer,PT Astuti Wijayanti (Persero) Tbk,Sulawesi Tengah
25b2af76,Dacin Sihombing,Chartered public finance accountant,Perum Prabowo,Maluku
44147d06,Cici Latupono,Adult nurse,Perum Wahyuni Prayoga,Jambi
68722b29,Balidin Waskita,"Teacher, early years/pre",Perum Mulyani,Kalimantan Utara
1dd93bf9,"dr. Eli Sihombing, S.Pd",Clinical embryologist,PD Sudiati Tbk,Jawa Tengah
376649e1,"Tgk. Safina Wahyudin, M.M.",Writer,PD Wahyuni (Persero) Tbk,Gorontalo
ad8cc28e,Cici Wacana,Geoscientist,UD Anggriawan (Persero) Tbk,Maluku Utara
5fbc8602,Cengkal Permadi,"Programme researcher, broadcasting/film/video",PT Lazuardi Tbk,DI Yogyakarta
663c6c29,"Dalima Marpaung, S.Kom","Engineer, land",PD Damanik Permata,Bengkulu
c879d999,"Sutan Gaduh Agustina, S.I.Kom",Hydrogeologist,CV Prakasa Hastuti,Kalimantan Timur
b88c98b4,Salwa Pradana,"Producer, television/film/video",UD Simanjuntak,Maluku Utara
810ba3fa,Yulia Ramadan,Armed forces operational officer,UD Sitompul Tbk,Maluku Utara
e6e34916,Darmaji Mangunsong,Intelligence analyst,PT Salahudin,Kepulauan Riau
d9ce57cc,"Dt. Dadi Susanti, S.Pd","Administrator, arts",PT Haryanti Hutagalung Tbk,Aceh
e67da532,Dewi Wahyudin,Physiotherapist,PD Mandasari Wahyudin,Maluku
c27c6b3d,"Rafi Kuswandari, S.Psi","Buyer, industrial",UD Napitupulu Pradipta,Maluku Utara
33e65c27,Hj. Tari Saefullah,"Surveyor, quantity",CV Pranowo Tbk,Kalimantan Utara
6febbddd,Kania Haryanto,Radio producer,Perum Yulianti Latupono,Maluku
0dbb98dd,Harjasa Saputra,Animal technologist,CV Wahyudin (Persero) Tbk,Riau
67f0bd15,"Tgk. Ihsan Rajasa, S.H.",Theatre director,PT Hastuti Hardiansyah Tbk,Sulawesi Barat
b452237c,"Mila Usamah, S.Ked","Presenter, broadcasting",CV Hidayanto Tbk,Sumatera Barat
bd9eb27a,"Dt. Cecep Yuliarti, S.Sos",Midwife,Perum Suryono (Persero) Tbk,Sulawesi Utara
b7572ff8,"Kamaria Pangestu, S.E.I",Neurosurgeon,PT Ramadan Pradana (Persero) Tbk,Gorontalo
552c1678,"Cut Ophelia Pradana, S.IP",Manufacturing systems engineer,PT Marbun Kuswoyo (Persero) Tbk,Jawa Timur
534e7ef3,"drg. Malika Pudjiastuti, S.H.",Clinical biochemist,UD Permata Kusumo (Persero) Tbk,Kepulauan Riau
3c6c6ca8,"Lalita Hassanah, M.Pd",Human resources officer,Perum Haryanto Budiyanto,Jambi
783057d5,"H. Galiono Megantara, S.T.","Geneticist, molecular",PD Saptono,Gorontalo
959dd786,Bambang Namaga,Human resources officer,PD Novitasari Yuliarti Tbk,Papua Barat
58b709cf,Zamira Aryani,Brewing technologist,PD Hastuti Zulkarnain Tbk,Papua Barat
d5e7a491,Nurul Prayoga,"Conservator, furniture",PT Zulkarnain Sinaga (Persero) Tbk,Nusa Tenggara Timur
0d69e2f7,R. Pangeran Rahayu,"Scientist, water quality",PT Haryanto,Nusa Tenggara Timur
f2be1583,Dr. Jasmin Hidayanto,"Engineer, maintenance",UD Mandala Irawan,Jawa Timur
59e30a54,Zamira Widodo,Research scientist (maths),UD Rajata Utami,Sulawesi Utara
ade07140,Ivan Maulana,Air traffic controller,UD Mustofa Marpaung (Persero) Tbk,Maluku Utara
587805bb,Yuni Prabowo,Horticultural therapist,Perum Rajata Kurniawan,Maluku
40793ba1,"R.A. Fitria Saefullah, S.T.",Freight forwarder,UD Mandala Gunawan,Sulawesi Tenggara
bac8d50f,Asmuni Rajasa,Lobbyist,CV Siregar Wahyuni,Aceh
060008b5,Anita Najmudin,"Research officer, political party",Perum Januar Nashiruddin (Persero) Tbk,Riau
5d6b675d,dr. Warsita Gunarto,Electronics engineer,PT Sihombing,Sulawesi Barat
f8508a7d,Keisha Mardhiyah,Interpreter,CV Maryati Pratiwi,Sumatera Utara
ec731845,"T. Luwes Yuliarti, M.Kom.",Astronomer,CV Haryanto Nugroho (Persero) Tbk,Jambi
ab44ba1f,Okta Oktaviani,"Engineer, automotive",PT Habibi,Papua Barat
5ff7c972,R.A. Citra Mandala,Photographer,PT Iswahyudi Tampubolon,Sulawesi Selatan
b6a97f57,Galak Sudiati,Estate agent,PD Wacana Prastuti,Maluku Utara
1071586b,Gada Marbun,Food technologist,PD Hariyah Tbk,Papua Barat
84be32b1,Vino Permadi,Product designer,PT Nainggolan Sihombing Tbk,Maluku
522e75b3,Wirda Firgantoro,Mechanical engineer,CV Iswahyudi Wijayanti (Persero) Tbk,Bengkulu
9fc52370,Timbul Anggriawan,Insurance claims handler,Perum Yolanda (Persero) Tbk,Nusa Tenggara Barat
edb8ffd2,Sutan Balamantri Wahyudin,Art therapist,PT Astuti Hartati Tbk,Papua Barat
57b694e0,Ir. Kasiran Mandasari,Commercial/residential surveyor,PT Nasyiah Wijaya,Sumatera Selatan
e51e711d,Raisa Januar,"Engineer, petroleum",UD Hartati (Persero) Tbk,DKI Jakarta
08cc3773,"Rangga Pradana, M.Farm",Statistician,PD Setiawan,Sumatera Selatan
e3477dd5,R. Estiono Anggriawan,Metallurgist,CV Rajata Napitupulu (Persero) Tbk,Kalimantan Selatan
8937ef20,Clara Handayani,Charity officer,Perum Nasyiah,Bengkulu
e4758965,Xanana Tarihoran,"Lecturer, further education",Perum Widodo Tbk,Aceh
f4121adc,Yuliana Situmorang,Broadcast engineer,UD Safitri Puspita Tbk,Sumatera Selatan
93f5fe95,Siti Purnawati,Charity fundraiser,PD Sihotang,Banten
66d934f9,Puti Keisha Hidayanto,Government social research officer,CV Simanjuntak Prakasa Tbk,Kalimantan Tengah
35f2c736,Ira Suryono,Special educational needs teacher,PT Hariyah Nasyidah,Jawa Barat
30021267,"drg. Pangeran Wibisono, M.TI.",Tourism officer,UD Purwanti,Sulawesi Barat
07b648ab,Silvia Yolanda,Financial manager,PD Nashiruddin Siregar (Persero) Tbk,Kalimantan Tengah
ac51a73c,"KH. Okta Nugroho, M.M.",Marine scientist,CV Zulkarnain Prasetya,Papua
2bca8565,dr. Jail Hutapea,Government social research officer,UD Thamrin,Sulawesi Tengah
3c4cd03a,Hamima Safitri,"Production assistant, radio",CV Sihombing Prasetya,Jawa Barat
54c5730d,Ir. Devi Wastuti,Advertising account executive,PT Tarihoran Widodo,Sulawesi Utara
8b2e62f4,Elvina Manullang,Conference centre manager,UD Fujiati (Persero) Tbk,Jambi
a0b0b507,Cut Gawati Wahyuni,Industrial buyer,UD Sihotang (Persero) Tbk,Jawa Tengah
1474cc3c,R. Mulyanto Winarsih,Hydrographic surveyor,CV Thamrin Prasetya,Sulawesi Selatan
387fdc96,"Oni Prakasa, M.TI.","Journalist, magazine",UD Adriansyah Prasetyo (Persero) Tbk,Sumatera Utara
cd4ca091,"Banara Purnawati, S.Kom","Programmer, systems",UD Hutapea (Persero) Tbk,Gorontalo
63b4c189,Ir. Koko Permadi,Theatre stage manager,Perum Siregar Napitupulu,Bali
0bf5ee6a,Puti Farah Rahimah,Environmental education officer,CV Budiyanto,Sulawesi Tenggara
826be5de,"Tira Hastuti, S.Kom",Volunteer coordinator,UD Simanjuntak,Sulawesi Tenggara
2c7568ca,Tari Wasita,Press sub,PT Permadi Winarno (Persero) Tbk,Nusa Tenggara Timur
3b2223da,Zahra Santoso,"Accountant, chartered",PT Rajasa Zulaika Tbk,Papua Barat
64428c46,"Mila Tarihoran, M.Farm",Passenger transport manager,PT Najmudin Utami (Persero) Tbk,Banten
80e2d25b,"drg. Panca Nashiruddin, S.E.",Information systems manager,CV Yolanda Saputra Tbk,Sulawesi Selatan
cab44abc,Zulaikha Santoso,Osteopath,UD Sudiati,Jawa Timur
ed33690d,Radit Tarihoran,"Scientist, physiological",PT Megantara Mandasari (Persero) Tbk,Jambi
1d5aae00,Xanana Rahimah,"Therapist, drama",UD Winarsih Purnawati (Persero) Tbk,Aceh
144e8f39,Dt. Bagas Purwanti,Building control surveyor,PT Gunarto Tbk,Nusa Tenggara Timur
a3ececd1,Adhiarja Haryanto,"Social research officer, government",PD Nuraini Pradipta Tbk,Kepulauan Bangka Belitung
bac4c6e9,R.A. Suci Wibisono,Podiatrist,UD Widodo (Persero) Tbk,Kepulauan Riau
9039e131,"Drs. Ani Suryono, S.E.",Warden/ranger,PT Widiastuti,Jawa Barat
7d7dfe31,Drs. Nyoman Putra,English as a foreign language teacher,PD Gunarto Firmansyah Tbk,Jawa Timur
93018658,"Tgk. Limar Budiyanto, M.Pd","Engineer, aeronautical",UD Pratiwi,Kalimantan Tengah
9a8ffdd5,Amalia Siregar,Ship broker,PD Dabukke Anggraini,Lampung
0be9f8e6,"KH. Cahyanto Usamah, S.Sos",Writer,PT Hutapea Wasita Tbk,Papua Barat
9d8c423a,Sarah Wacana,"Designer, television/film set",PT Napitupulu,Bengkulu
4169b376,Zaenab Melani,"Programmer, multimedia",PD Wijaya Sitompul Tbk,Sulawesi Barat
4286585a,"R.M. Saiful Riyanti, S.IP",Freight forwarder,Perum Prasasta,Maluku Utara
671da642,Dian Yuliarti,Housing manager/officer,UD Oktaviani Pudjiastuti Tbk,Nusa Tenggara Barat
52978cd6,H. Candra Kusumo,Legal executive,PD Adriansyah Lazuardi Tbk,Sumatera Selatan
c95c815b,H. Jefri Nurdiyanti,Production engineer,PD Saragih Pradana,Sumatera Selatan
5e3ec04b,Sabar Usada,Historic buildings inspector/conservation officer,PD Wibisono (Persero) Tbk,Kalimantan Timur
dc92a7f0,Catur Laksita,"Scientist, audiological",UD Thamrin,Jawa Tengah
53884afc,Paulin Simanjuntak,"Pharmacist, hospital",PT Susanti,Bengkulu
5a2dae40,KH. Nugraha Usada,"Pharmacist, hospital",PT Irawan Halimah,Maluku Utara
b7b3ee37,"Vega Ardianto, M.TI.","Scientist, clinical (histocompatibility and immunogenetics)",PT Sitompul Palastri (Persero) Tbk,Bali
9b4ebe46,Yance Gunawan,Metallurgist,CV Saefullah,DI Yogyakarta
cb3e318a,Jumari Lazuardi,Neurosurgeon,CV Melani Firgantoro Tbk,Sulawesi Selatan
0d2133f2,Darmana Permadi,Chief Technology Officer,CV Pangestu,Kalimantan Timur
2029ebfa,"Dr. Clara Sudiati, M.TI.",Health and safety adviser,PD Firmansyah,Sulawesi Tengah
d744c848,"dr. Nyana Utami, S.E.",Structural engineer,Perum Handayani Handayani Tbk,Sumatera Barat
035a1951,"Drs. Xanana Haryanto, S.IP",Careers information officer,CV Astuti (Persero) Tbk,Maluku Utara
6ab3be26,Bahuraksa Maryati,Equities trader,CV Kuswoyo Anggraini Tbk,Lampung
cba792e6,Puti Rahmi Zulaika,Retail manager,Perum Saefullah Tbk,Sulawesi Utara
16025c7b,"Sabrina Hidayanto, S.E.I",Merchant navy officer,UD Putra Tbk,Banten
93b0f17f,Vanesa Gunarto,Oncologist,PD Maryadi (Persero) Tbk,Sumatera Barat
a37c04f8,"R.M. Darimin Winarsih, S.Ked",Bonds trader,CV Hutagalung Siregar Tbk,Nusa Tenggara Barat
