ID_Karyawan,Nama_Lengkap,Profesi,Perusahaan,Provinsi
8f71cb85,"Dt. Cawisono Kuswoyo, S.I.Kom",Toxicologist,UD Padmasari,Sumatera Utara
a6ad3414,"Mumpuni Fujiati, M.Kom.",Insurance claims handler,CV Maheswara Puspita,Lampung
da8e56ad,Dwi Megantara,Ship broker,PD Permata Habibi (Persero) Tbk,Jambi
145d210a,"Puti Indah Manullang, M.M.","Geologist, engineering",CV Kusumo Tbk,Papua
0fd4ffcd,H. Satya Melani,"Scientist, research (medical)",PT Dabukke Maryati Tbk,Nusa Tenggara Timur
7bf39231,Faizah Nababan,Chemical engineer,PT Lailasari,Sulawesi Barat
13d7dc2a,"Ir. Puput Hastuti, S.Psi","Psychologist, educational",UD Sinaga Anggriawan Tbk,Kalimantan Utara
4a3704db,Vanesa Sitompul,"Therapist, horticultural",Perum Usamah Tbk,Jawa Tengah
14dff899,Amelia Gunawan,"Social research officer, government",UD Rajasa,Kalimantan Timur
ef95c25d,Utama Permadi,"Surveyor, commercial/residential",PD Mangunsong Tbk,Kalimantan Utara
ac8e99b1,Wardi Aryani,Television floor manager,CV Nugroho,Jawa Tengah
9183bf1f,Hj. Rahmi Napitupulu,Sub,PD Mahendra,Nusa Tenggara Timur
247c8277,Danang Wulandari,Pensions consultant,CV Narpati,Sumatera Utara
9c50a026,Ikhsan Usada,Purchasing manager,PD Hidayat,Kepulauan Riau
3c80bf95,Darmanto Pranowo,Facilities manager,PD Samosir,Jawa Timur
52d8242e,Tiara Maryadi,Associate Professor,PD Nugroho Tbk,Kepulauan Riau
a7754d9c,Icha Rahmawati,Television/film/video producer,PT Rahmawati Rajasa Tbk,DI Yogyakarta
2e654794,"Tgk. Rachel Farida, M.Farm",Dancer,UD Salahudin Marpaung Tbk,Jawa Barat
2208db70,Adinata Zulkarnain,Regulatory affairs officer,PT Hidayanto Tbk,Sulawesi Tenggara
c85bd7e4,Tantri Sihotang,Interpreter,PT Waskita,Lampung
f494c4e1,Putu Situmorang,Sports coach,PT Maheswara,Nusa Tenggara Timur
b2604ebb,Olivia Lestari,"Surveyor, planning and development",PD Wacana Tbk,Kalimantan Timur
ab250ec1,"R. Zulaikha Nurdiyanti, M.Kom.",Fashion designer,PT Sihombing (Persero) Tbk,Kalimantan Barat
2dab13bd,"R. Najwa Pranowo, S.Kom",Police officer,CV Megantara Hidayanto,Kalimantan Selatan
98ade206,Dr. Qori Hidayat,"Programmer, applications",PT Nurdiyanti,DKI Jakarta
fb5f028c,Azalea Pertiwi,"Physicist, medical",Perum Sihombing Tbk,Gorontalo
14136ddb,Yoga Putra,Government social research officer,PT Pangestu Novitasari,Kalimantan Utara
da855ee4,Sutan Jail Saefullah,Purchasing manager,Perum Hidayat Susanti Tbk,Sulawesi Selatan
c123df11,"Ir. Fitria Yulianti, S.H.",Glass blower/designer,Perum Yulianti,Kalimantan Barat
2579a272,Balidin Zulkarnain,Chief of Staff,UD Sihotang Prasetya,Nusa Tenggara Timur
2491100c,"Yulia Latupono, M.Kom.",Broadcast engineer,CV Kusmawati Megantara,Jambi
ff57e7b1,Among Pertiwi,Database administrator,UD Suwarno (Persero) Tbk,Kalimantan Barat
78cc8eda,Tgk. Luluh Hardiansyah,"Research officer, political party",UD Hutapea,Sulawesi Selatan
8485ed8b,Drs. Shakila Yulianti,Environmental education officer,UD Maheswara Wahyudin Tbk,Banten
dc557227,Paris Rahayu,"Engineer, civil (contracting)",PD Lazuardi Halimah Tbk,Sulawesi Utara
c6816f04,Ina Permata,"Designer, interior/spatial",CV Ardianto,Kepulauan Riau
adc07ef0,Tgk. Lurhur Rahmawati,Tourist information centre manager,PT Simbolon Saefullah (Persero) Tbk,Kalimantan Tengah
b5e3bc58,Cawuk Situmorang,Neurosurgeon,PT Nababan Tbk,Kalimantan Timur
ace9652b,Ir. Jabal Rahmawati,Secondary school teacher,CV Saefullah Santoso,Banten
1e0971de,Indah Mandasari,Farm manager,PT Sudiati Kusumo,Kalimantan Utara
a8698af9,"Dr. Estiono Maulana, S.E.","Accountant, chartered public finance",PD Adriansyah Wastuti Tbk,Gorontalo
3489c772,Oni Handayani,Housing manager/officer,PT Ardianto Putra Tbk,DI Yogyakarta
cab083b9,"Kani Kuswandari, S.Gz","Producer, radio",PT Kurniawan (Persero) Tbk,DI Yogyakarta
4ee28bcc,Prasetyo Rahmawati,Homeopath,PD Yuliarti (Persero) Tbk,Gorontalo
195e5fde,Ani Prayoga,Statistician,PD Mansur Kusumo,Kepulauan Riau
cb76b200,"R. Jaka Pertiwi, S.E.I",Television production assistant,PT Utami Thamrin,Kalimantan Barat
f3cbebfd,Cinthia Mustofa,"Surveyor, planning and development",UD Pangestu (Persero) Tbk,Sulawesi Tenggara
c76df74b,Yance Hastuti,"Engineer, building services",PT Novitasari (Persero) Tbk,Kalimantan Selatan
a946198a,Ulva Marpaung,Barrister's clerk,Perum Ardianto Wulandari,Kalimantan Timur
6377b731,Gatot Sinaga,Town planner,CV Widiastuti (Persero) Tbk,Papua
9746fffe,"Ir. Yuliana Laksita, M.Farm",Geophysicist/field seismologist,CV Prasasta (Persero) Tbk,Maluku Utara
679a2525,Balangga Simanjuntak,Professor Emeritus,UD Agustina Tbk,Kalimantan Selatan
ba16bca3,Limar Hakim,Engineering geologist,Perum Suryono,Sulawesi Utara
6f4c464b,"Karna Oktaviani, S.IP",English as a foreign language teacher,CV Adriansyah,Jawa Timur
2c13f09b,Ratih Prayoga,"Geologist, engineering",Perum Manullang Rahmawati Tbk,Jawa Barat
eb750860,Asmianto Sitorus,Licensed conveyancer,UD Kusumo Aryani,Papua Barat
b029ab7b,Emong Damanik,"Designer, interior/spatial",Perum Farida Pradana,Maluku Utara
8c039620,Jono Saptono,Production manager,PT Jailani Tbk,Papua
a2ae80e0,Elisa Napitupulu,"Designer, industrial/product",CV Samosir (Persero) Tbk,Bengkulu
b2ec7c88,Wani Mahendra,"Nurse, adult",Perum Gunawan,Maluku Utara
d6756f16,"dr. Olivia Hartati, S.Gz",Consulting civil engineer,Perum Hartati Kusmawati,Bengkulu
7ceda267,Ika Maryadi,"Psychologist, counselling",CV Pangestu Irawan Tbk,Jawa Barat
75a5c663,Paulin Widodo,"Surveyor, mining",CV Kusmawati Januar Tbk,Jawa Timur
68aae156,Victoria Prabowo,"Editor, magazine features",UD Utama Najmudin Tbk,Sulawesi Utara
ab1282d8,"Lala Nurdiyanti, M.Farm",Chief Marketing Officer,Perum Prabowo Sirait,Jawa Barat
765df995,Paiman Laksita,Music tutor,Perum Napitupulu,Sumatera Utara
7f121d62,Ghaliyati Prastuti,Animal technologist,Perum Iswahyudi,Sulawesi Selatan
657ba46f,drg. Prayogo Kuswandari,Politician's assistant,UD Prabowo Tampubolon Tbk,Nusa Tenggara Timur
52f6ca43,Vero Hutasoit,Clothing/textile technologist,UD Saefullah Prasetyo Tbk,Sulawesi Barat
51fbb763,Maimunah Sudiati,"Designer, interior/spatial",UD Oktaviani,Sulawesi Tengah
d38b51a7,Tgk. Hendri Prakasa,Secondary school teacher,PD Usamah,Kalimantan Utara
bad804f2,Hj. Endah Mahendra,Research scientist (physical sciences),CV Iswahyudi Safitri Tbk,Kepulauan Riau
5e4554a6,Aslijan Simanjuntak,Product/process development scientist,UD Pangestu Tbk,Bali
5db3cb06,Makara Wahyuni,"Surveyor, hydrographic",Perum Rahimah Jailani (Persero) Tbk,Jawa Timur
82c6c997,"Martaka Wijaya, S.IP",Primary school teacher,PT Tampubolon Manullang,Jambi
2d49825d,Cemani Budiyanto,"Designer, blown glass/stained glass",UD Napitupulu (Persero) Tbk,Jambi
9310975f,"Yahya Pradana, S.Psi",Medical secretary,Perum Wastuti,Papua Barat
3e6f7aaf,"Ir. Emil Samosir, S.Farm",Town planner,UD Widiastuti Suwarno,Kalimantan Barat
95b82c56,Carub Situmorang,Chartered certified accountant,Perum Situmorang Maulana Tbk,Nusa Tenggara Timur
d2a964ee,"Adinata Mardhiyah, S.Pd",Operational investment banker,UD Rajata Latupono,Jawa Tengah
32dcf27f,Pangeran Kuswandari,Communications engineer,PT Widiastuti,Nusa Tenggara Timur
e2d2ebd7,Liman Zulkarnain,Health promotion specialist,UD Dongoran,Jawa Barat
b37693f1,Soleh Sudiati,Fish farm manager,CV Novitasari Prabowo,Sulawesi Barat
713e09c8,"Novi Zulkarnain, S.Pt",Chief Financial Officer,PD Budiman Jailani,Maluku
c7762af4,"Ir. Nadine Mahendra, S.Ked",Make,CV Latupono,Sumatera Barat
4d943333,Pangestu Purnawati,Optometrist,Perum Sitorus (Persero) Tbk,Maluku Utara
90a5f5a7,Zulfa Mayasari,Youth worker,CV Pudjiastuti Hastuti (Persero) Tbk,Kalimantan Tengah
5da04693,Nasim Usamah,Financial adviser,UD Nuraini,Jawa Tengah
e9571796,"Mulyanto Laksita, S.IP","Scientist, forensic",CV Permata Tbk,Papua Barat
70d92d7c,Irma Suryono,Exercise physiologist,CV Wacana Natsir Tbk,Sulawesi Tenggara
e4d28524,Hj. Kartika Rajata,Commissioning editor,UD Jailani Laksmiwati (Persero) Tbk,Kalimantan Utara
c64607e2,Liman Zulaika,Broadcast journalist,PD Latupono Sitorus (Persero) Tbk,Lampung
20cda2fd,Dr. Galur Laksmiwati,"Surveyor, planning and development",Perum Dabukke (Persero) Tbk,Sulawesi Barat
7d69fbda,Jail Zulkarnain,Catering manager,PT Damanik Tbk,Jambi
5242075a,"Nyoman Prastuti, S.Ked","Sound technician, broadcasting/film/video",Perum Budiyanto Permata,Kalimantan Timur
a47c7d14,Fathonah Pratama,"Research officer, political party",CV Prabowo Irawan,Aceh
d4ccf2df,Lalita Hardiansyah,Warehouse manager,Perum Siregar,Nusa Tenggara Timur
30d342c0,Among Lailasari,Immunologist,CV Maryadi,Jawa Tengah
e00050c6,drg. Galuh Suartini,Media buyer,PT Sinaga Tbk,Lampung
d8d9ad7b,Dt. Lembah Halimah,Barista,Perum Prasasta (Persero) Tbk,Aceh
4030d05e,Dt. Gading Kusumo,Early years teacher,CV Kurniawan Tbk,Papua Barat
0d357d1f,T. Rafid Tampubolon,Financial trader,CV Mangunsong Wahyuni Tbk,Jawa Timur
acaa9e3d,dr. Jais Pangestu,Sports coach,PD Uwais Tbk,Nusa Tenggara Timur
ab124d28,"Ikhsan Maryati, M.Kom.",Osteopath,PT Nasyidah Pratiwi,Riau
b903753d,"Damu Sihombing, S.Psi","Education officer, community",Perum Nababan Tbk,Sulawesi Utara
a0d9110e,"Vera Maulana, S.Sos",Barrister,PT Kuswoyo Tbk,Kalimantan Barat
4c80bc1d,Dalima Saputra,Hospital pharmacist,CV Wibisono Maryati,Riau
d4d62120,"R.A. Gilda Narpati, S.H.",Child psychotherapist,CV Puspasari (Persero) Tbk,Aceh
201f8a49,Marsito Sitompul,Geoscientist,PT Setiawan Wijaya Tbk,Aceh
2e9d32f2,Jindra Sinaga,Nutritional therapist,Perum Nasyiah,Kalimantan Timur
5969116c,"Cut Ellis Anggraini, S.E.",Quality manager,Perum Hartati Hariyah Tbk,Kepulauan Bangka Belitung
2d39c132,"Ratih Sihombing, M.TI.",Metallurgist,UD Haryanti Tbk,Kalimantan Tengah
b187ef15,Umay Putra,Hospital doctor,PD Safitri Tbk,Jambi
ea5cf4a6,Vera Gunawan,"Doctor, general practice",PT Fujiati Hardiansyah,Sulawesi Tengah
8726c72f,Kawaca Lailasari,Retail buyer,Perum Safitri Ardianto (Persero) Tbk,Jambi
85b7d247,Margana Pertiwi,"Engineer, broadcasting (operations)",PT Wibowo Tbk,Jambi
a53e24ee,"KH. Johan Prayoga, S.Pd",Regulatory affairs officer,CV Purnawati,Kalimantan Barat
cb8af95b,Latika Prastuti,Bonds trader,PD Pradana,Nusa Tenggara Barat
56250d27,"Siska Wijayanti, S.T.",Solicitor,UD Sitorus Dongoran Tbk,Aceh
8e028c3c,"R. Makuta Handayani, S.H.","Engineer, technical sales",PT Purnawati Purwanti Tbk,Kalimantan Tengah
91a01e75,Hasna Hariyah,Social worker,PD Lazuardi Sihombing,Jawa Timur
6b2dead6,Jatmiko Prayoga,Police officer,Perum Prasetya,Kepulauan Bangka Belitung
cf2c4e43,"Tiara Rahimah, S.Psi",Phytotherapist,CV Samosir,Jawa Timur
6edd2be6,"Mahfud Winarsih, S.I.Kom",Cytogeneticist,PD Prasasta Winarno (Persero) Tbk,Sumatera Utara
ccf5fd7d,Paulin Hardiansyah,"Psychotherapist, dance movement",Perum Prasasta Haryanti,Sulawesi Barat
56fb62de,Siti Purwanti,Land,PD Melani Natsir,Jawa Tengah
12ee7fe4,Hasna Wulandari,Television/film/video producer,CV Maulana,Kalimantan Tengah
1c99fc92,Lili Handayani,Pathologist,UD Uwais Budiyanto,Nusa Tenggara Timur
b823a2bf,Ir. Kenari Narpati,"Engineer, aeronautical",PT Maheswara,Jawa Tengah
9bca1f98,Garang Mansur,Electrical engineer,CV Mandasari,Gorontalo
3f5290e8,dr. Dewi Budiyanto,Location manager,UD Putra Pudjiastuti (Persero) Tbk,Maluku Utara
a4a1b03e,Indah Kusmawati,Community arts worker,Perum Astuti Tbk,Sumatera Utara
7708a87a,Vanesa Ardianto,"Engineer, communications",PD Prastuti (Persero) Tbk,Jawa Timur
c8f41b34,Bahuwirya Wibowo,Stage manager,PD Hariyah Tbk,Nusa Tenggara Barat
6ad7c633,Galih Wulandari,Physiotherapist,UD Utami Zulaika (Persero) Tbk,Sulawesi Selatan
1f349503,Paramita Saragih,Analytical chemist,PT Najmudin Waluyo (Persero) Tbk,Aceh
d4141bc8,Fitria Kusumo,Chief of Staff,CV Nababan Napitupulu,Sumatera Selatan
1b2f228a,dr. Dinda Simbolon,Politician's assistant,UD Utama,Aceh
f5a19add,Estiono Susanti,"Surveyor, commercial/residential",CV Damanik Sihombing Tbk,Sumatera Selatan
3400c024,Nilam Uyainah,"Pilot, airline",CV Riyanti Agustina (Persero) Tbk,Sulawesi Barat
75ef95ac,"KH. Kenzie Saputra, S.Sos","Surveyor, building control",Perum Prakasa Mulyani Tbk,Jawa Timur
e999106a,Sutan Rizki Tamba,"Scientist, forensic",Perum Simbolon Rahmawati (Persero) Tbk,DKI Jakarta
42349b94,"Banara Andriani, S.IP",Naval architect,UD Habibi Tbk,Papua
c5b1151c,"Irma Siregar, M.Ak","Engineer, maintenance (IT)",Perum Siregar Iswahyudi (Persero) Tbk,Papua Barat
9ec44606,Jais Astuti,"Designer, graphic",PT Zulkarnain Setiawan (Persero) Tbk,Maluku
c5026589,Tgk. Intan Anggraini,Call centre manager,CV Sihotang Gunarto (Persero) Tbk,Banten
57b0588e,Aswani Nashiruddin,Press photographer,Perum Halim Tbk,Lampung
55602dbe,Suci Halim,Production manager,PD Pratama Novitasari,Kalimantan Utara
0a8eedd2,"Drs. Yani Simanjuntak, M.Ak","Solicitor, Scotland",Perum Firmansyah (Persero) Tbk,Kalimantan Tengah
292751ae,Anita Prabowo,Health and safety inspector,PD Hidayat (Persero) Tbk,Aceh
ac03f2d2,Tari Megantara,Physiological scientist,CV Natsir Tbk,Sulawesi Utara
a4b27c1c,Dimas Andriani,Financial controller,CV Iswahyudi Nugroho,Bali
ec49baef,Bancar Mansur,Horticultural therapist,Perum Oktaviani (Persero) Tbk,Kalimantan Utara
d61e736d,"Hafshah Saputra, S.Pt",Set designer,PT Zulaika Megantara (Persero) Tbk,Sumatera Utara
619deda2,"R. Nabila Nashiruddin, S.T.","Designer, blown glass/stained glass",PT Pertiwi,Sulawesi Utara
74f3ba75,Hamzah Firmansyah,"Geneticist, molecular",CV Setiawan Suartini Tbk,Bengkulu
478ebd96,Kayla Maulana,"Psychologist, educational",PT Mangunsong Hassanah (Persero) Tbk,Sumatera Barat
7fbffe0d,"Ciaobella Padmasari, M.Kom.",Bonds trader,CV Wibowo,Maluku Utara
abe588f5,Gandi Habibi,Mechanical engineer,PT Suryatmi Pratiwi,Maluku
dd6c4fc3,Artanto Jailani,"Research officer, trade union",UD Astuti Tbk,Lampung
399be268,"Dt. Vinsen Tarihoran, M.M.",Chartered management accountant,UD Andriani Iswahyudi,Aceh
15686f15,Alika Gunarto,"Surveyor, rural practice",Perum Sudiati Aryani (Persero) Tbk,Sumatera Selatan
cc77c6f2,R. Zamira Sitorus,Research scientist (medical),PD Mustofa Rajata,Aceh
2eb3095e,Shakila Saptono,"Administrator, education",UD Winarsih Tbk,Gorontalo
98e14f6d,Hamima Maryadi,"Education officer, museum",Perum Iswahyudi Tbk,Sulawesi Tenggara
106f6d20,Elvin Pradipta,Merchant navy officer,Perum Winarno,Sumatera Selatan
cabde39a,Nadia Prasasta,Special educational needs teacher,CV Salahudin Tbk,Kalimantan Tengah
8defad2f,Baktiono Halim,"Therapist, art",CV Gunarto Tbk,Jambi
b14ad6e8,"R. Prasetyo Wahyuni, S.H.",Retail banker,PD Safitri Winarsih,Sulawesi Tenggara
c85707ec,Padmi Prabowo,"Accountant, chartered management",CV Pradipta Nasyidah Tbk,Sulawesi Tenggara
ff254cae,Pranawa Gunarto,Multimedia programmer,Perum Wahyudin Latupono Tbk,Papua Barat
5415ae20,"Rama Prasetya, M.Ak",Commercial art gallery manager,Perum Mardhiyah Andriani (Persero) Tbk,Sumatera Selatan
babc9a95,"Lulut Maryati, S.H.",Land/geomatics surveyor,CV Narpati Utama,Sulawesi Tenggara
f759da32,Raden Tamba,"Lecturer, further education",PD Mardhiyah Tbk,Nusa Tenggara Timur
4366f58f,"drg. Fitriani Maheswara, S.Psi","Nurse, learning disability",UD Nurdiyanti Mandasari,Bali
f97136e8,Kamidin Wibowo,Nature conservation officer,PD Siregar Suartini,Lampung
9dfd9beb,R.A. Maida Maulana,"Designer, ceramics/pottery",PT Puspasari Tbk,Sulawesi Tenggara
bea4933f,Faizah Pudjiastuti,Pharmacologist,UD Haryanto,Sumatera Utara
1cfac6c9,"Maya Budiyanto, M.M.",Research scientist (physical sciences),PD Puspasari,Jawa Barat
d5a3c80e,Diana Salahudin,Solicitor,Perum Ramadan Tbk,Sulawesi Barat
120d34f0,Kasiran Narpati,Publishing copy,PT Pradipta Tbk,Kalimantan Tengah
5c54a277,Asmuni Utami,"Nurse, learning disability",CV Dongoran Tbk,Kalimantan Utara
147387d6,Betania Winarno,Mudlogger,PT Marpaung Mahendra,Maluku
a270aa50,"drg. Farhunnisa Uyainah, S.IP",Solicitor,CV Firmansyah Saptono (Persero) Tbk,Nusa Tenggara Timur
bad42de9,"Dr. Diah Saputra, S.Pd",Television/film/video producer,Perum Safitri (Persero) Tbk,Papua
5621a753,Karsa Handayani,Chiropractor,Perum Latupono Sihombing,Sulawesi Tenggara
81a4f48a,Jessica Astuti,Magazine features editor,PD Haryanti Farida,Sulawesi Barat
8ab0a26c,"Mala Mansur, S.I.Kom","Doctor, hospital",PD Kusumo Padmasari,Kepulauan Bangka Belitung
f8561489,"Icha Zulaika, S.Gz",Marketing executive,Perum Natsir Rahayu,Banten
2eae2ee0,Latika Mangunsong,Broadcast journalist,Perum Najmudin Adriansyah (Persero) Tbk,Papua
571d434e,Syahrini Nasyidah,Publishing rights manager,Perum Marbun,Nusa Tenggara Timur
8e283884,Iriana Laksita,Contracting civil engineer,Perum Aryani (Persero) Tbk,Jawa Timur
f3958033,Safina Hardiansyah,Forest/woodland manager,Perum Puspasari Siregar (Persero) Tbk,Bengkulu
e2f0b2f3,Lasmono Wahyudin,Make,PT Saputra Rahimah,Kalimantan Barat
bd5a561e,"Puti Tira Damanik, S.E.I",Corporate treasurer,UD Januar (Persero) Tbk,Bengkulu
a4cca55b,Lili Thamrin,Immigration officer,CV Utami,Kepulauan Riau
cb287e19,Bagas Irawan,Transport planner,PT Adriansyah Pradana (Persero) Tbk,Kalimantan Utara
a9d2a8eb,Ika Sihombing,"Doctor, hospital",UD Firmansyah Sirait (Persero) Tbk,Sumatera Barat
746a1d2c,Laksana Hutagalung,Financial controller,PD Laksmiwati,Kalimantan Timur
026b596d,Arsipatra Iswahyudi,Community development worker,PT Mustofa Maryati Tbk,Kalimantan Utara
acac7b5c,"Puti Puti Napitupulu, S.T.",Scientific laboratory technician,CV Winarsih Mardhiyah Tbk,Jawa Tengah
cd195f95,Ajeng Oktaviani,Radiation protection practitioner,PT Nugroho Nababan (Persero) Tbk,Sumatera Utara
32468612,"Tgk. Talia Oktaviani, S.H.",Educational psychologist,PT Pertiwi,Maluku
d4f2041e,Tgk. Maria Hassanah,"Therapist, horticultural",PD Lazuardi Irawan Tbk,Sulawesi Utara
a87fe424,R. Warta Purwanti,Building surveyor,Perum Rahmawati Sitompul,Kalimantan Tengah
2f9b2f78,Garang Tarihoran,"Development worker, international aid",PD Kurniawan Januar (Persero) Tbk,Lampung
9c90ea25,Ayu Budiyanto,Occupational therapist,PD Kuswandari,Kalimantan Tengah
fc0c5fde,"Wawan Utama, S.Pd","Loss adjuster, chartered",PD Wahyuni Tbk,Sumatera Selatan
e9e61309,Garda Lazuardi,"Lighting technician, broadcasting/film/video",PD Sitorus Tbk,Bengkulu
6b3cd541,"Drs. Syahrini Melani, S.Gz","Therapist, horticultural",PT Nuraini Hassanah Tbk,Jawa Timur
701cecd5,Laila Wijaya,"Teacher, adult education",UD Hartati,Kalimantan Timur
e844e449,"Maimunah Halim, S.Ked",Clinical psychologist,PT Hastuti Jailani,Papua
36405fa7,Ulva Zulkarnain,"Teacher, adult education",PD Maryati Nasyidah,Gorontalo
6b19816e,Cakrawala Andriani,Mudlogger,Perum Riyanti,Aceh
1c906b1e,Restu Hartati,"Therapist, sports",UD Mustofa Widiastuti,Jawa Timur
83eea138,Kasiyah Puspasari,Volunteer coordinator,PT Zulkarnain Iswahyudi,Papua
95c06383,Bahuwarna Melani,Futures trader,UD Megantara,Kalimantan Timur
9230edc0,Rini Wibisono,Medical sales representative,Perum Jailani Nababan,Bengkulu
bded2ec5,Heryanto Rajata,Quantity surveyor,PT Rajata Tbk,Papua Barat
f14d08de,Bahuwarna Wijayanti,Archaeologist,Perum Pradana Anggraini,Bali
13767d41,"Hani Januar, S.Psi",Mudlogger,PT Usamah Simbolon (Persero) Tbk,Kalimantan Tengah
23ca788c,Gading Mardhiyah,Maintenance engineer,PT Anggriawan Hartati,Nusa Tenggara Barat
35d042ba,Enteng Mardhiyah,Architectural technologist,UD Pangestu,Kepulauan Riau
7c4aebb6,Mutia Putra,Armed forces technical officer,Perum Sitorus Hariyah,Papua Barat
82da5eb8,Zulaikha Wastuti,Theatre director,Perum Lestari (Persero) Tbk,Kalimantan Selatan
756e903e,Jessica Purnawati,Medical secretary,PD Wasita Wulandari,Papua Barat
88731a63,Dasa Kusumo,Sports development officer,Perum Rajasa (Persero) Tbk,Sulawesi Utara
475ad74c,Paiman Maulana,Occupational therapist,PT Hasanah (Persero) Tbk,Nusa Tenggara Timur
79fa29c9,R.M. Tomi Hariyah,Land,PT Prabowo (Persero) Tbk,Kalimantan Timur
8b023723,Drs. Jais Anggraini,English as a second language teacher,PT Rajasa Hutasoit,Kalimantan Utara
bd0cce21,"dr. Asmuni Sitompul, S.E.I",Financial risk analyst,Perum Sinaga,Kalimantan Tengah
df6c96e1,Najwa Kuswandari,Further education lecturer,PT Prasasta Hardiansyah,Kalimantan Selatan
5ee8051b,Luhung Palastri,"Chemist, analytical",PD Usada Yuliarti,DKI Jakarta
f10fa770,"T. Rama Wacana, M.Pd",Youth worker,PD Hasanah Tbk,Sumatera Barat
5a1589ca,"Puti Gabriella Budiyanto, S.E.","Surveyor, commercial/residential",PT Natsir (Persero) Tbk,Kalimantan Utara
68b0ca6e,Salsabila Najmudin,Building surveyor,CV Pradana Yulianti Tbk,Papua Barat
79388713,Devi Dabukke,Dancer,Perum Safitri,Sulawesi Tengah
66161803,"Tgk. Okta Hartati, S.E.I","Engineer, communications",Perum Najmudin Tbk,Maluku Utara
967d4ce3,Puti Pratiwi,"Accountant, chartered public finance",UD Lestari,Maluku
c78dddd9,Prakosa Ramadan,Trade union research officer,PT Hassanah,Maluku
e10d2006,"R.M. Indra Puspasari, S.H.",Dispensing optician,UD Namaga (Persero) Tbk,DKI Jakarta
5d6afb93,"Kasusra Aryani, S.Ked",Herbalist,Perum Wijaya Tbk,Maluku
934296b2,Gaiman Sitompul,Printmaker,CV Haryanti,Jawa Tengah
1c7c9309,Baktiadi Jailani,Medical technical officer,PD Suryono,Sumatera Utara
03ee8b12,Lurhur Samosir,Sports administrator,UD Sihombing Suwarno,Gorontalo
69ea56e1,Ian Gunawan,"Scientist, research (maths)",Perum Mandasari Tbk,Jawa Barat
03da9cae,"drg. Daruna Waskita, S.E.I",Health promotion specialist,PT Pratiwi (Persero) Tbk,Jawa Barat
99a3cdbf,Eman Hassanah,Commercial/residential surveyor,PD Haryanti Hakim (Persero) Tbk,Kalimantan Selatan
3b2f9cf6,"Tgk. Cager Riyanti, S.Pd",Building control surveyor,UD Widodo Uwais Tbk,Kalimantan Selatan
0f8109ed,Banara Susanti,"Therapist, drama",UD Wibowo (Persero) Tbk,Sumatera Barat
3ccfdd81,"Diana Sihombing, S.Ked",Photographer,PD Haryanti Prasetyo,Aceh
4c391fdb,Warsa Zulaika,Dance movement psychotherapist,PD Hariyah Wijaya,Papua
6911ab24,"Elvina Pradipta, M.M.","Editor, commissioning",CV Yuliarti Andriani (Persero) Tbk,Gorontalo
d08d7456,Kenzie Permata,Arts administrator,UD Puspita Pratama,Aceh
e0dbf95f,"Dina Prasetyo, S.Kom",Accounting technician,CV Mahendra Prastuti Tbk,Papua Barat
