ID_Karyawan,Nama_Lengkap,Profesi,Perusahaan,Provinsi
93c45b50,"Drs. Carub Uwais, M.Farm",Audiological scientist,CV Fujiati Rajasa Tbk,Sumatera Barat
bc67e8c4,Kambali Haryanto,Local government officer,PD Hidayanto Tbk,Jambi
f68fd863,Hj. Elisa Saragih,Magazine journalist,UD Novitasari Agustina,Sumatera Selatan
7fd24ce4,"Drs. Olivia Sinaga, S.E.","Scientist, audiological",PT Saptono,Nusa Tenggara Timur
6173445e,"Dt. Hasta Saefullah, M.Kom.",Textile designer,CV Megantara (Persero) Tbk,Jawa Barat
599bb1e5,Kayla Marpaung,Dietitian,UD Rajata Hutapea Tbk,Kalimantan Tengah
568243ec,Cemeti Budiman,Airline pilot,PD Nurdiyanti Tbk,Lampung
3f0677be,"Tgk. Vinsen Pradipta, S.IP","Engineer, communications",PD Rahmawati Pangestu Tbk,Sumatera Barat
8e342617,Dr. Kairav Permata,"Civil engineer, contracting",CV Laksmiwati Lailasari,Riau
705454a1,Bakti Maryadi,Higher education careers adviser,UD Maulana,Kalimantan Barat
ad8235d2,"Ir. Puput Yulianti, S.Kom",Media buyer,Perum Maulana Halimah Tbk,Banten
67265f5e,Amalia Lazuardi,"Engineer, maintenance",CV Hassanah (Persero) Tbk,Kalimantan Selatan
62cef40b,"dr. Novi Marpaung, S.Sos",Occupational hygienist,CV Sihotang,Papua Barat
d3a837e1,"Jatmiko Waluyo, S.Ked","Engineer, automotive",PT Kusmawati Ardianto Tbk,DI Yogyakarta
bc8e27fd,Lili Hasanah,Press photographer,PT Nasyidah Astuti,Sulawesi Barat
65f1d210,"T. Hendra Tamba, S.Psi","Librarian, public",UD Pranowo,Jawa Timur
617e77da,Alambana Suryatmi,"Therapist, speech and language",CV Latupono,Maluku
1edd12c8,"dr. Kadir Suwarno, S.T.",Occupational psychologist,PT Pratiwi,Banten
f2815276,"Labuh Prabowo, S.Sos",Bonds trader,PD Pranowo (Persero) Tbk,Sulawesi Selatan
b67ec66d,Drs. Nyoman Laksmiwati,Land/geomatics surveyor,Perum Kusmawati Tbk,Lampung
05799ace,Adinata Pudjiastuti,Health physicist,UD Widiastuti Namaga,DKI Jakarta
c183e263,R. Tirta Sudiati,"Designer, ceramics/pottery",UD Sitorus Hakim,Jambi
58cacf6a,Yulia Sihotang,"Engineer, electrical",CV Sihotang,Kepulauan Bangka Belitung
db07b109,Tgk. Jumadi Namaga,"Engineer, biomedical",Perum Saptono Padmasari (Persero) Tbk,Jawa Tengah
4e2ab7a9,Capa Adriansyah,Information systems manager,PD Palastri Tbk,Maluku Utara
24c77b64,"R. Wani Tamba, S.Pd",Sales promotion account executive,Perum Prabowo Tbk,Lampung
2ee2563f,Kayla Hidayanto,Rural practice surveyor,PT Maheswara Maulana,Jawa Barat
bda63604,Sakura Prasetyo,Special effects artist,CV Permata Kusumo,Jawa Barat
8053db16,"Yuni Ramadan, S.Psi",Arts development officer,PD Waluyo Suwarno Tbk,Kalimantan Selatan
580aa246,Padma Megantara,"Education officer, community",CV Oktaviani Sihotang Tbk,Kepulauan Riau
7d5ed31d,Gangsar Simbolon,Artist,UD Usamah Santoso,DKI Jakarta
1546c67f,Ilsa Siregar,"Surveyor, commercial/residential",Perum Budiman Natsir,Sumatera Utara
81c2ee8f,Almira Putra,Multimedia programmer,PD Anggriawan Namaga (Persero) Tbk,Sumatera Selatan
bdcbd257,Dr. Amelia Sihombing,Insurance risk surveyor,Perum Hartati Melani (Persero) Tbk,Papua
18ae6a5a,"Tgk. Kani Samosir, S.I.Kom",Sports administrator,PT Budiyanto Tbk,DI Yogyakarta
83e02812,Eja Mardhiyah,Diplomatic Services operational officer,PT Yulianti (Persero) Tbk,Sulawesi Tenggara
99db8471,Setya Mustofa,"Scientist, clinical (histocompatibility and immunogenetics)",PT Susanti Sirait,Sulawesi Tengah
3353fd71,Daru Tarihoran,"Conservator, furniture",UD Wulandari,Sulawesi Tengah
59116834,Ira Anggriawan,"Radiographer, therapeutic",PT Siregar Purnawati,Jambi
29bf2e12,Michelle Melani,"Therapist, nutritional",Perum Andriani,Banten
f2734aee,"Dr. Malika Wahyudin, S.Pd",Event organiser,Perum Nuraini Saragih Tbk,Banten
dabe5054,Nardi Simanjuntak,"Sales professional, IT",PD Zulaika,Kalimantan Timur
57518224,"Dr. Lanjar Mulyani, S.E.",Fish farm manager,PD Wahyuni,Jawa Tengah
17a35fef,Jaeman Salahudin,Dealer,PD Salahudin Suryono,Bali
ae2c2441,"Citra Sihotang, S.IP",Social researcher,Perum Marpaung Zulaika,Sulawesi Tenggara
8cf55748,"Betania Sihombing, S.Kom",Adult nurse,PD Kusumo Megantara,Bali
52f9df26,Pangestu Lailasari,"Psychotherapist, child",UD Lestari Tbk,Sulawesi Tengah
5b8d9e4f,H. Cahyanto Maheswara,Television/film/video producer,UD Nugroho Firgantoro (Persero) Tbk,Banten
dcfae554,Ade Puspasari,Wellsite geologist,PT Wibowo (Persero) Tbk,Kepulauan Bangka Belitung
63985514,Prasetya Rajata,Geoscientist,Perum Yolanda,Kalimantan Barat
a20c0cb5,Elon Susanti,Careers information officer,UD Halimah,Nusa Tenggara Timur
99478cbe,R. Sarah Nugroho,Video editor,CV Nainggolan,Sumatera Selatan
aeef5f10,Cut Amalia Pranowo,Pension scheme manager,CV Latupono (Persero) Tbk,Nusa Tenggara Barat
182eaf1e,Kezia Tamba,Diplomatic Services operational officer,PT Saputra,Jambi
2e6a630a,Pangeran Agustina,Communications engineer,CV Astuti Firgantoro (Persero) Tbk,Sulawesi Barat
e9795963,Hj. Zelda Simanjuntak,Tourist information centre manager,PD Rajata,Kepulauan Bangka Belitung
650c4818,"KH. Harsana Wahyuni, S.E.",Toxicologist,Perum Hidayat Nababan (Persero) Tbk,Papua
6e099cfa,Jelita Saefullah,Music tutor,Perum Nababan Mangunsong Tbk,Sumatera Selatan
2630ebbe,"Jane Dabukke, S.E.I",Sports administrator,UD Maryadi,DI Yogyakarta
2b8d5390,Puti Cornelia Oktaviani,Science writer,CV Pradana,Sumatera Selatan
d94cf2a4,Galur Hutasoit,Information systems manager,PT Budiyanto,Nusa Tenggara Barat
b4d0fb97,Warji Puspita,Web designer,PD Hastuti Thamrin Tbk,Sulawesi Selatan
79c0e809,Among Pradana,Microbiologist,PD Puspita Damanik (Persero) Tbk,Sumatera Selatan
3296a867,Kuncara Nugroho,Probation officer,CV Susanti,Sumatera Barat
0c63c1ac,Nasim Nasyiah,Database administrator,Perum Nainggolan,Sulawesi Barat
845cbb3d,"Sutan Upik Dabukke, M.TI.",Personal assistant,PT Simbolon,Sulawesi Tengah
ed9a24a6,Wadi Putra,Air cabin crew,PD Laksita Sudiati,Maluku
1ab67400,"Gangsar Sudiati, S.Pd","Nurse, learning disability",PT Puspita Salahudin,Banten
afcec669,Muhammad Haryanto,Petroleum engineer,PD Najmudin,Banten
d89a8a89,Widya Purwanti,"Investment banker, operational",CV Manullang Lailasari,Lampung
b2024c2d,Eja Widodo,"Engineer, drilling",PD Sinaga,Kalimantan Utara
3121ed72,Ir. Ian Prasetya,Best boy,PD Novitasari Tbk,Kalimantan Timur
c30ee1c5,Darmaji Nashiruddin,Outdoor activities/education manager,PD Sitorus (Persero) Tbk,Sulawesi Selatan
11137f73,Tgk. Kamaria Prasetya,"Psychologist, educational",UD Safitri Sihotang Tbk,Papua Barat
39eef25d,"Drs. Kamila Uyainah, M.Pd",Financial planner,UD Pradana Saefullah,Maluku
19de06d2,R.A. Tina Salahudin,Town planner,Perum Santoso (Persero) Tbk,Maluku Utara
c1b05569,"Cut Ani Wasita, S.E.",Probation officer,PT Dongoran Natsir Tbk,Kepulauan Bangka Belitung
5148dce3,Fitriani Hidayanto,Historic buildings inspector/conservation officer,CV Prakasa Utama Tbk,Jambi
28624038,"Puti Dian Anggraini, S.Pd",Materials engineer,CV Sinaga,Kepulauan Riau
b1547ee2,Utama Haryanto,"Social research officer, government",PD Nashiruddin Tbk,Sulawesi Selatan
119c7986,R. Capa Firmansyah,Web designer,UD Latupono,Kalimantan Tengah
d8014d63,Gara Mandala,Fisheries officer,PT Pradana Tbk,Sulawesi Selatan
d2b206a4,Edi Saputra,Prison officer,PT Usamah (Persero) Tbk,Jawa Barat
51d0d545,"Drs. Mala Tampubolon, S.Pt",Theatre stage manager,PD Wahyudin,Aceh
093f5254,Mulya Prasasta,Animal technologist,PT Habibi Maryadi (Persero) Tbk,Sulawesi Tengah
f680ae3e,Pangestu Simanjuntak,"Engineer, broadcasting (operations)",PT Rajata (Persero) Tbk,Gorontalo
a6b453bf,"Hj. Ophelia Winarno, M.Ak",IT sales professional,UD Natsir Ramadan,Bengkulu
f858a5c5,"Ella Jailani, S.Ked",Ecologist,PD Suwarno Napitupulu Tbk,Jambi
a47bef4a,Farah Dabukke,"Designer, ceramics/pottery",PD Setiawan (Persero) Tbk,Sumatera Selatan
a10a0a3c,Luis Ramadan,Printmaker,PT Yulianti,Bali
daf7a264,Ana Mandala,Proofreader,PD Kusumo Nasyidah Tbk,Banten
43ada2c5,"H. Asman Irawan, S.I.Kom",Financial adviser,Perum Mayasari,Maluku Utara
a958924e,Gara Hidayat,Broadcast engineer,CV Halim Handayani,Gorontalo
fe3962c6,Dr. Balapati Rahimah,IT sales professional,CV Ardianto Aryani,Kepulauan Bangka Belitung
6d9fc6e2,Ulya Gunarto,Water quality scientist,PT Tamba (Persero) Tbk,Kalimantan Tengah
2eb22d5b,Agus Napitupulu,Therapeutic radiographer,UD Prasetya Laksita (Persero) Tbk,Bengkulu
2b9534ed,"Dalima Astuti, M.Farm",Barrister,PD Pranowo (Persero) Tbk,Sulawesi Tengah
1b4edbaa,Shakila Rajata,Ship broker,UD Simbolon Tbk,Kalimantan Barat
8f92153f,Elvina Laksmiwati,"Lecturer, further education",UD Pertiwi Mayasari,DI Yogyakarta
8ed00d9d,Drs. Rina Hariyah,Claims inspector/assessor,PT Mandala Puspasari,Nusa Tenggara Timur
c6d3efb1,Anom Lestari,"Engineer, manufacturing systems",Perum Simanjuntak,Sumatera Barat
c38e44d3,Lasmanto Samosir,Pensions consultant,Perum Situmorang,Lampung
78ae232c,Ir. Jaswadi Wijaya,"Pilot, airline",CV Wacana Pertiwi,Kalimantan Timur
2c30fed8,Jessica Firmansyah,Chiropodist,PD Megantara Haryanto (Persero) Tbk,Riau
80de5fd4,Yusuf Budiyanto,Agricultural consultant,CV Prabowo Padmasari,Kalimantan Utara
b57d07ee,"Marwata Waluyo, M.Ak",Publishing rights manager,PT Sihombing Irawan Tbk,Jawa Barat
100484d0,Sutan Malik Mulyani,Diagnostic radiographer,PD Maryadi Prastuti Tbk,Sumatera Utara
747d83e9,Karen Latupono,"Scientist, research (maths)",PT Gunarto,Papua
ba1d099b,Halim Waskita,Therapeutic radiographer,CV Lestari Zulaika,Sulawesi Utara
92c7e69a,Ida Uwais,"Engineer, automotive",PD Mayasari Pangestu Tbk,DKI Jakarta
6785ae9b,Tami Namaga,Commissioning editor,PT Palastri Tbk,Kepulauan Riau
7db913f1,Hasim Pradana,"Scientist, marine",PT Maryadi (Persero) Tbk,Jambi
a1693938,Jane Saptono,"Engineer, petroleum",Perum Nasyidah,Jawa Timur
ec8ce674,"Karimah Sihombing, S.H.",Radio producer,Perum Lailasari Wahyudin (Persero) Tbk,Nusa Tenggara Barat
b9611142,Hani Nainggolan,Fine artist,CV Sihombing Suryono Tbk,Sulawesi Tengah
d936c76a,"R. Aurora Wastuti, M.Farm",International aid/development worker,PT Sinaga,Nusa Tenggara Timur
5281e809,Daruna Nugroho,Television production assistant,UD Widiastuti (Persero) Tbk,DI Yogyakarta
9e050dfd,Daryani Salahudin,Best boy,UD Wahyudin Ardianto,Jambi
6ffc2bfa,Kenes Natsir,Therapeutic radiographer,PT Tarihoran,Papua Barat
000e9a13,Hilda Pudjiastuti,Higher education careers adviser,CV Melani Dongoran (Persero) Tbk,Jawa Tengah
e7c76b21,Ir. Mala Sihombing,Regulatory affairs officer,Perum Firmansyah Budiyanto Tbk,Sulawesi Tengah
487f1b5d,"Dimas Hasanah, M.M.",Dramatherapist,Perum Dongoran Kurniawan,Sumatera Utara
eaf1f726,"Teguh Hidayanto, S.Pd",IT technical support officer,Perum Januar Siregar,Gorontalo
fbccdb83,"Gangsar Permata, S.Farm",Educational psychologist,Perum Hidayanto Situmorang,Lampung
fcda9397,"drg. Virman Wastuti, M.Farm",Comptroller,PD Laksita,Kepulauan Riau
e14483e4,"Ir. Nasrullah Aryani, M.Farm",Wellsite geologist,PT Hutagalung Wacana (Persero) Tbk,Kepulauan Bangka Belitung
cf17b332,Adinata Nababan,"Psychologist, counselling",UD Yulianti (Persero) Tbk,Kepulauan Riau
17087292,Ilsa Prasetya,"Engineer, building services",Perum Saptono Zulaika,Nusa Tenggara Barat
6bab47e5,Bagya Nasyiah,Industrial/product designer,PT Pertiwi Tbk,Sulawesi Selatan
899b9c17,Hj. Suci Sudiati,Learning mentor,Perum Puspita Nasyiah,Sulawesi Barat
f97068ca,dr. Kamidin Mayasari,Retail buyer,PT Agustina (Persero) Tbk,Maluku Utara
98c21f22,Galar Kusumo,"Production assistant, radio",Perum Budiman Napitupulu Tbk,Sulawesi Barat
a5df9582,Sabar Zulkarnain,Conference centre manager,PT Yolanda Irawan Tbk,Gorontalo
d859555b,Candrakanta Mardhiyah,"Scientist, research (physical sciences)",Perum Prasasta Tbk,Bali
52714c61,Lili Pranowo,Actor,Perum Hutagalung (Persero) Tbk,Kepulauan Riau
9d6c6868,Lalita Sitompul,Environmental education officer,PD Maulana,Maluku
6fbb8573,"Tgk. Nurul Suwarno, S.Kom",Manufacturing systems engineer,UD Prayoga Rahmawati Tbk,Maluku
0787fd2e,Nalar Narpati,Forensic psychologist,PT Hidayat Prastuti,Sulawesi Tenggara
b42f4e2c,Puti Tiara Waskita,"Accountant, chartered management",Perum Anggraini,Jawa Tengah
02b2fefe,"Hj. Diah Suartini, M.TI.",Careers adviser,PT Zulaika,Sulawesi Tengah
e6e3f772,"Dinda Latupono, S.Pd","Doctor, hospital",Perum Anggriawan,Kepulauan Riau
414ef801,"dr. Bambang Riyanti, M.Ak",Agricultural consultant,PT Winarsih,Kalimantan Tengah
b1400f9d,"R. Prasetyo Pangestu, S.T.","Lecturer, further education",Perum Maryadi Tbk,Maluku Utara
4613fcba,"Dt. Paiman Sihotang, S.IP","Scientist, biomedical",CV Pratama,Kepulauan Bangka Belitung
5d8b7d7b,Wirda Wijayanti,"Engineer, structural",PD Putra Prasetyo (Persero) Tbk,Nusa Tenggara Barat
f64cc7a5,Mala Wijayanti,"Civil engineer, contracting",UD Salahudin,Maluku
75465062,Puti Safina Safitri,Mudlogger,CV Pradipta Farida,Kalimantan Utara
714dc44b,Paiman Waskita,"Engineer, manufacturing systems",CV Budiman (Persero) Tbk,Jambi
81553045,Legawa Laksita,Broadcast engineer,PD Astuti,Gorontalo
9842f982,Bakijan Rajasa,Barrister's clerk,UD Wijayanti Wastuti Tbk,Kalimantan Timur
c769335b,Ana Hassanah,"Buyer, retail",PT Pratiwi Utami,Nusa Tenggara Barat
2073aa3e,Almira Siregar,Press sub,Perum Prasasta (Persero) Tbk,Nusa Tenggara Barat
94955f54,"Ian Farida, S.Farm",Academic librarian,CV Mandasari Hutasoit,Bali
a3113193,"drg. Asmianto Rajata, S.Pd","Engineer, structural",PD Dabukke Susanti Tbk,Sulawesi Tenggara
b4841f2a,Darmana Kurniawan,Corporate treasurer,PD Hassanah,Sulawesi Tenggara
5960f395,Ciaobella Purnawati,Sport and exercise psychologist,Perum Pradana (Persero) Tbk,Kalimantan Selatan
858e71fd,"Hasna Astuti, S.IP",Field trials officer,PD Anggraini,Sulawesi Utara
2eb79c75,Balidin Sihombing,"Psychologist, occupational",CV Sudiati (Persero) Tbk,Banten
8e877d78,Purwa Nasyidah,Chartered certified accountant,PD Santoso,Jambi
fb7b1188,Purwa Mandasari,Environmental manager,CV Sihombing Hidayanto Tbk,Papua
3724909f,R.M. Bagya Puspita,Land/geomatics surveyor,PT Maryadi (Persero) Tbk,Riau
01ddd556,Sutan Maman Halim,Astronomer,CV Nugroho Prasetyo (Persero) Tbk,Maluku
506f8fff,"Halima Pradipta, M.TI.",Armed forces logistics/support/administrative officer,PD Nurdiyanti Tbk,Lampung
52fd3c69,Maria Wacana,Sports development officer,PT Permata,Bengkulu
dcb71461,"Jane Lestari, S.I.Kom",Consulting civil engineer,PD Natsir Marbun,Sumatera Barat
f8924dd8,Estiono Mandasari,Art gallery manager,Perum Salahudin (Persero) Tbk,Papua
a0468622,"drg. Laksana Hutasoit, S.I.Kom",Technical author,CV Padmasari Kusmawati,DKI Jakarta
f0477acc,Titin Pratama,Air traffic controller,PD Maryati Jailani,Sulawesi Barat
a7996f38,"dr. Daru Sihombing, M.Kom.",Video editor,PT Napitupulu Sinaga,Sumatera Barat
042b96c2,Candra Narpati,Chartered public finance accountant,Perum Laksmiwati Tbk,Jawa Timur
679e684e,"KH. Rendy Hutagalung, S.Ked",Chemical engineer,Perum Lailasari Waluyo Tbk,Papua
0ff767d0,Harsanto Kurniawan,"Surveyor, building",PD Wasita,Kepulauan Bangka Belitung
d948e04b,Ratna Hidayat,Ergonomist,PT Kusmawati Ramadan,Riau
5fc6443d,Karen Purwanti,"Therapist, speech and language",PD Laksmiwati (Persero) Tbk,Lampung
12806ff0,"Warta Anggraini, M.Pd","Nurse, adult",Perum Nainggolan,Kepulauan Riau
46a221ac,"Amalia Tamba, S.Psi",Psychotherapist,PT Mayasari Tbk,Bengkulu
db951313,Mitra Hidayanto,"Teacher, adult education",PT Pangestu Lazuardi,Kalimantan Selatan
3088c619,T. Kadir Adriansyah,"Designer, exhibition/display",PT Fujiati Tbk,Bali
0983896f,Danu Sudiati,Call centre manager,PT Novitasari Namaga Tbk,Nusa Tenggara Barat
a5361023,"Erik Melani, S.Sos","Production designer, theatre/television/film",Perum Lailasari Pradipta,Sulawesi Selatan
df29303c,Galih Setiawan,"Lighting technician, broadcasting/film/video",Perum Dongoran Uwais (Persero) Tbk,Riau
c481942c,"Tgk. Martana Utami, S.Ked","Therapist, music",CV Hasanah Budiman Tbk,Kalimantan Selatan
636057e8,Lantar Wahyuni,Hotel manager,PT Widodo Pertiwi,Sulawesi Selatan
ec2d22a6,Lala Najmudin,Magazine journalist,PD Kuswoyo Thamrin,Sulawesi Barat
16026e42,Patricia Uyainah,Occupational hygienist,PT Maheswara (Persero) Tbk,Sumatera Utara
a1f134f0,T. Karta Pradana,Radio producer,Perum Rahmawati,Sumatera Barat
b6e294af,Mustika Rahmawati,Cabin crew,UD Januar (Persero) Tbk,Kalimantan Tengah
26fb04a9,Dr. Sakti Saptono,"Designer, blown glass/stained glass",UD Latupono Tbk,Papua Barat
580d81ad,Raina Haryanto,Senior tax professional/tax inspector,PD Uwais,Bali
24cb6f8a,Umi Adriansyah,Osteopath,Perum Maheswara (Persero) Tbk,Sulawesi Tenggara
a7a00722,Bahuwarna Susanti,Chief Strategy Officer,UD Yolanda (Persero) Tbk,Sulawesi Tengah
b82eb437,Citra Mulyani,"Lecturer, further education",UD Wijaya Mandala,Kalimantan Selatan
f3d56437,Nyana Safitri,"Engineer, production",PD Anggraini Tbk,Jawa Barat
c414aa87,Raisa Nuraini,"Engineer, water",CV Wacana Hassanah,Aceh
ba0e8a14,"Lantar Thamrin, M.Ak",Arts development officer,UD Laksita Gunawan,DKI Jakarta
3eae9f72,Uda Prastuti,"Librarian, public",PT Fujiati Hutagalung Tbk,Kepulauan Riau
3647a56b,Ghani Tampubolon,Television production assistant,Perum Astuti,Jawa Tengah
209f25cf,Mulyono Agustina,Community education officer,PD Hasanah,Riau
e8557307,"Drs. Damar Purwanti, S.Sos",Gaffer,Perum Mandala,Jawa Tengah
a6ba2c42,"Aisyah Firgantoro, S.Sos",Jewellery designer,PT Winarno (Persero) Tbk,Papua
7ac33372,Sutan Cemani Pranowo,Biomedical scientist,CV Gunawan Yolanda Tbk,Sulawesi Barat
a7af36d2,"R. Drajat Mustofa, M.Pd",Estate agent,Perum Safitri Ardianto (Persero) Tbk,Kalimantan Barat
ce4c823f,"Drs. Purwadi Dabukke, S.IP",Photographer,PT Pranowo Tbk,Sulawesi Barat
624f42c9,Taufan Maulana,"Conservation officer, nature",Perum Napitupulu Tbk,Sulawesi Utara
4c30f602,Nasab Waluyo,"Civil engineer, contracting",PD Jailani Hidayat (Persero) Tbk,Kepulauan Riau
f15d490b,Cayadi Narpati,"Accountant, chartered",UD Hastuti Tbk,Bali
27c39ebf,Dalimin Utami,Solicitor,UD Susanti Usada Tbk,Sulawesi Tenggara
e3f065a7,Padmi Permadi,Architectural technologist,PD Hutasoit Pranowo (Persero) Tbk,Kepulauan Riau
a10c0e53,Gabriella Padmasari,Hydrographic surveyor,UD Narpati,Papua
aab7cf63,Prabawa Widiastuti,"Merchandiser, retail",PT Sirait Tbk,Maluku Utara
c8ea802d,Mumpuni Sitorus,Systems developer,UD Mayasari Farida,Riau
3d1697d0,Michelle Budiyanto,Risk manager,Perum Nugroho Pradipta,Kalimantan Barat
20c0265b,"T. Ian Utami, S.Farm",Psychotherapist,PT Yuniar,Nusa Tenggara Timur
822cb2d0,Ami Putra,"Investment banker, corporate",UD Sihotang (Persero) Tbk,Kepulauan Riau
a6934788,"Puti Qori Permata, S.Psi",Hospital pharmacist,PT Fujiati Mayasari,Kalimantan Utara
03e11883,"Jabal Handayani, M.Farm",Sales executive,CV Hassanah Widiastuti Tbk,Kalimantan Selatan
7f4d00a6,Dwi Firmansyah,Radiation protection practitioner,Perum Sitompul Tbk,Jawa Tengah
8e96cce8,"Jane Handayani, S.Kom",Horticultural consultant,Perum Farida Astuti,Jawa Timur
1ad53b78,Darmana Habibi,"Scientist, marine",PT Iswahyudi Marbun,Papua
11635cba,Jarwi Aryani,Microbiologist,UD Budiman,Aceh
60113044,Rendy Hardiansyah,Pathologist,UD Firgantoro Sudiati Tbk,Riau
48bcf9fc,Shania Uyainah,Special effects artist,CV Rahmawati Pangestu,Gorontalo
9f0b06a6,Lulut Pranowo,Information systems manager,CV Wibowo Nugroho,Papua
92695eee,Devi Siregar,Dentist,CV Pradana,Kalimantan Utara
f89cf8b9,Julia Najmudin,Research scientist (life sciences),UD Pratama Firgantoro,DKI Jakarta
dc3b7c6d,Pangeran Purnawati,Video editor,UD Tarihoran Rahayu Tbk,Jawa Barat
75719c0e,Wage Hakim,"Restaurant manager, fast food",UD Haryanti Namaga,DI Yogyakarta
ac7aaa3e,Padmi Irawan,"Psychologist, sport and exercise",UD Farida (Persero) Tbk,Riau
e3194e1e,"Hj. Bella Hutagalung, S.Farm",Toxicologist,PT Pradana,Papua Barat
a6adbde4,Tgk. Ajimin Saputra,Furniture designer,PT Natsir,Nusa Tenggara Timur
f3335e67,"Drs. Paris Nugroho, M.Farm",Retail manager,PD Habibi Utami,DKI Jakarta
885767d6,"Gabriella Puspasari, S.Gz",Solicitor,CV Purnawati,Sulawesi Selatan
a7858ead,Cici Nasyiah,"Nurse, mental health",UD Kuswandari Firmansyah,Jawa Barat
40b31a92,"Chandra Andriani, M.Ak",Holiday representative,PT Firmansyah Siregar (Persero) Tbk,Sulawesi Tengah
ecb85e14,"Drs. Anggabaya Sudiati, S.Kom","Engineer, structural",PT Sitompul Yuniar (Persero) Tbk,Kalimantan Utara
a87c8ac2,"KH. Heryanto Waskita, M.Kom.","Engineer, mining",CV Pangestu Waskita,Papua Barat
f8948dd8,Ira Megantara,Community development worker,CV Prayoga Wacana (Persero) Tbk,Jawa Barat
1be2b3a7,"R. Jinawi Najmudin, S.T.",Analytical chemist,PD Dongoran,Riau
63157e84,Irwan Hutagalung,"Scientist, clinical (histocompatibility and immunogenetics)",Perum Setiawan Tbk,Jawa Timur
7bf82b1a,"Drs. Samsul Nurdiyanti, S.Sos",Community arts worker,UD Mustofa Hariyah Tbk,Kepulauan Riau
822f1e3c,Dt. Eko Rajasa,Applications developer,Perum Nashiruddin Putra,Kalimantan Tengah
2ee87274,Luis Prasetyo,Chief Technology Officer,PD Waskita Anggraini,Sumatera Selatan
88cdd626,KH. Nalar Latupono,"Engineer, manufacturing",UD Wastuti Yulianti,Riau
9eb21d6b,Alika Widodo,Health promotion specialist,Perum Suryatmi Waskita (Persero) Tbk,Nusa Tenggara Timur
bb47b1d2,R. Farah Suryono,Medical illustrator,Perum Maulana,Banten
e3cac007,Juli Zulkarnain,Police officer,UD Winarsih Tbk,Sulawesi Utara
eb4dc1ac,Ellis Mahendra,Advertising account executive,PT Firmansyah (Persero) Tbk,Jawa Timur
f5213cf7,Hana Anggriawan,Probation officer,CV Adriansyah,Lampung
9ec96c34,Mahmud Suartini,"Conservation officer, nature",PT Nababan Tbk,Jawa Tengah
0b7c588e,Darman Santoso,"Buyer, industrial",Perum Wibowo Tbk,Sumatera Barat
70a8dfa5,Yuliana Rahmawati,Health and safety adviser,PD Santoso Tbk,Gorontalo
d1a3cfb8,Nrima Utami,Hydrographic surveyor,PT Lailasari (Persero) Tbk,Jawa Tengah
bce05b0a,Kuncara Rahimah,Drilling engineer,PT Sitompul Tbk,Kalimantan Barat
1969b62b,Ozy Kurniawan,Intelligence analyst,Perum Maheswara,DKI Jakarta
