ID_Karyawan,Nama_Lengkap,Profesi,Perusahaan,Provinsi
3d811efd,Karma Sihotang,English as a foreign language teacher,PT Mandala,Riau
d24954ec,"Vicky Nugroho, S.E.I",Glass blower/designer,UD Yuniar Tbk,Jawa Tengah
ff0233fb,Faizah Samosir,Chief Executive Officer,Perum Wahyudin Oktaviani Tbk,Sumatera Selatan
2a7c6bb6,Tasnim Pratiwi,Acupuncturist,UD Mansur Tbk,Jawa Barat
1705a54b,"Sutan Darimin Prasasta, M.Pd",Textile designer,CV Santoso,Kalimantan Tengah
c8d4e36b,dr. Winda Purnawati,"Scientist, research (maths)",UD Suwarno (Persero) Tbk,Kalimantan Utara
21ac943f,Galih Tampubolon,Physiotherapist,UD Prasetyo,Kalimantan Selatan
444e5ffe,Zalindra Permata,Water quality scientist,UD Nasyiah Tbk,Lampung
e886638b,Yunita Nuraini,"Designer, graphic",CV Nasyiah Firgantoro Tbk,Sumatera Selatan
685f4219,Abyasa Nababan,Sport and exercise psychologist,Perum Palastri (Persero) Tbk,Kepulauan Riau
b2dca30f,Karna Saefullah,Chartered legal executive (England and Wales),CV Prasetyo,Kepulauan Bangka Belitung
b9eba9b2,Maida Budiyanto,"Copywriter, advertising",CV Firgantoro (Persero) Tbk,Papua
827c6faf,"Silvia Lestari, S.Pt",Theme park manager,PT Rahayu Suryatmi,Nusa Tenggara Timur
ffe06659,dr. Maida Tarihoran,Sports administrator,UD Maryati,Lampung
26de7a9f,Vera Kuswoyo,Equities trader,PD Uwais Wasita (Persero) Tbk,Jawa Barat
b95e0f07,Zelaya Sihotang,Chartered certified accountant,CV Hidayanto,Sumatera Utara
ad666f6e,Devi Hidayanto,"Buyer, industrial",PT Prasetya Salahudin Tbk,Kalimantan Timur
ff3578d1,"Wardi Rahmawati, M.Ak",Insurance broker,PD Lestari,Nusa Tenggara Barat
ab355ab0,"drg. Agnes Yulianti, M.Kom.",Administrator,Perum Simanjuntak,Sulawesi Selatan
d4a2e73d,"Manah Laksita, S.T.",Claims inspector/assessor,UD Sihombing Najmudin (Persero) Tbk,Jawa Barat
11bcab8a,Digdaya Manullang,Insurance account manager,CV Rahimah Mandasari,Sulawesi Selatan
5f44aa6b,Ulva Uwais,Fisheries officer,CV Maheswara Natsir,Jambi
cd02e48c,Zamira Tarihoran,Personnel officer,PD Yuniar,Jawa Timur
aea8e926,Edison Halim,Medical illustrator,CV Tamba Gunarto,Kalimantan Selatan
e20a9887,Cici Riyanti,Film/video editor,UD Mangunsong (Persero) Tbk,Sumatera Utara
