ID_Karyawan,Nama_Lengkap,Profesi,Perusahaan,Provinsi
ea8110ec,Daliman Santoso,"Accountant, chartered public finance",CV Gunawan Prastuti Tbk,Sulawesi Tenggara
ff3a5f23,Padmi Kuswoyo,Engineering geologist,UD Irawan (Persero) Tbk,Jawa Timur
d66f8267,"Janet Pudjiastuti, S.E.I",Accounting technician,UD Suryono,Maluku Utara
bdd4f82c,Setya Sitompul,"Production assistant, radio",PD Habibi,Kalimantan Selatan
bfc10e81,Siti Rahmawati,Clinical molecular geneticist,CV Mahendra (Persero) Tbk,Sumatera Barat
da01e40f,"Rika Sinaga, S.Kom",Financial manager,PT Haryanto Prastuti,Riau
56f4d739,"Puti Rina Maulana, M.Pd",Public house manager,UD Maryati,Kalimantan Selatan
73c0a92a,R.A. Wirda Rahimah,"Engineer, technical sales",PD Nasyiah Halimah Tbk,Sulawesi Utara
c1ad964c,Bakianto Marpaung,Press photographer,PD Halim Manullang,Kalimantan Barat
91c1f610,Waluyo Wibisono,Wellsite geologist,UD Widiastuti Siregar,Riau
f5bb80b8,Zulfa Agustina,"Merchandiser, retail",UD Nasyidah Wulandari,Kalimantan Selatan
694723d8,Ani Mangunsong,"Administrator, arts",Perum Uyainah Wasita,Kalimantan Timur
669d8908,"Nabila Widiastuti, S.Psi","Journalist, magazine",Perum Setiawan Yulianti,Sumatera Barat
1c326af4,Alika Nugroho,Hospital doctor,PT Pratama,Bali
5c71998d,Galar Prayoga,Learning disability nurse,UD Mangunsong Tbk,Bali
55f648d3,Betania Novitasari,Historic buildings inspector/conservation officer,PD Simanjuntak,DKI Jakarta
a432beca,Surya Situmorang,"Scientist, research (physical sciences)",CV Nainggolan Prastuti (Persero) Tbk,Jawa Timur
4ce4aad1,dr. Restu Siregar,"Designer, graphic",PD Pudjiastuti Mansur (Persero) Tbk,Banten
850011a7,"Lala Mansur, S.Psi",Public librarian,Perum Palastri Maulana,Nusa Tenggara Barat
a5d8a4a8,"R. Adinata Andriani, S.Kom",Waste management officer,PD Fujiati Tbk,Sulawesi Barat
1cb0bddf,"Adhiarja Hasanah, S.I.Kom",Paramedic,PD Firmansyah,DI Yogyakarta
