ID_Karyawan,Nama_Lengkap,Profesi,Perusahaan,Provinsi
47e171db,"Usyi Najmudin, S.E.",Volunteer coordinator,Perum Hasanah Sirait,Kepulauan Bangka Belitung
272eebe3,"Hendra Manullang, M.M.",Furniture designer,Perum Suryatmi Halimah,DKI Jakarta
721692a3,Dr. Pandu Riyanti,"Embryologist, clinical",UD Puspita Kuswoyo,Kepulauan Bangka Belitung
33d22482,"Kamidin Haryanto, S.I.Kom",Paramedic,UD Irawan Simbolon Tbk,Banten
002624a6,Karsana Suryono,Leisure centre manager,PT Irawan Andriani (Persero) Tbk,Kalimantan Utara
d3aa7448,Kasusra Nugroho,Medical technical officer,Perum Budiyanto (Persero) Tbk,Bali
60926616,Almira Utama,Fine artist,Perum Setiawan Tbk,Jawa Tengah
a10aa63e,"Cut Raina Saragih, S.Farm",Comptroller,PD Budiman,Papua
53d5758b,Hardana Tarihoran,Prison officer,PD Mayasari,Sulawesi Utara
e158f7f5,dr. Citra Zulkarnain,Commercial/residential surveyor,PT Wulandari Pradipta,Riau
3640363f,Hairyanto Utama,Immigration officer,CV Hidayanto Pangestu,Banten
816ffa60,"Sutan Cahyanto Hastuti, M.M.",Further education lecturer,UD Wibowo Zulkarnain (Persero) Tbk,Maluku
d6104754,Talia Wijaya,Barista,CV Wulandari Rahmawati Tbk,Nusa Tenggara Barat
3acf72c4,Farhunnisa Handayani,Leisure centre manager,PD Usamah (Persero) Tbk,Jambi
09ef0373,Nyana Uwais,IT technical support officer,Perum Wulandari Tbk,Sumatera Selatan
9c4d1cb2,dr. Wira Kuswandari,Emergency planning/management officer,PT Natsir,Riau
6f9945eb,Vera Susanti,Health service manager,Perum Setiawan,Aceh
5e4d7592,Banara Nainggolan,Barrister,PT Rahayu (Persero) Tbk,Bengkulu
3f5c5887,"Cut Sarah Zulkarnain, S.I.Kom",Tree surgeon,CV Hardiansyah Tbk,DKI Jakarta
fc1d2fd8,Harja Pradipta,Clinical embryologist,PD Manullang Rajata,Kalimantan Selatan
67382f1d,"Mila Saefullah, S.Pt",Garment/textile technologist,CV Siregar Permadi (Persero) Tbk,Riau
66ca0810,Iriana Wijayanti,"Education officer, community",UD Rahmawati Salahudin Tbk,Maluku
